subID,alpha,theta,gamma,w,nll
121,0.08,0.51,0.81,0.15,308.02058346779995
122,0.19,0.56,0.88,0.02,324.5064022216002
123,0.0,0.77,0.0,0.21,314.0572597756883
124,0.0,1.5,0.0,0.75,244.69755446236724
125,0.22,0.4,1.0,0.39,301.861161612415
126,0.03,1.25,0.02,0.62,277.4581603099946
127,0.26,0.2,1.0,0.0,333.4994925842667
128,0.09,0.56,0.28,0.43,264.67753282819
129,0.0,0.71,0.0,0.0,307.271934187376
130,0.08,1.43,0.07,0.78,193.76663024319168
131,0.17,0.52,1.0,-0.35,300.4344416350526
132,0.08,0.76,0.64,0.87,254.33555107685507
133,0.16,0.7,1.0,1.0,245.4244087627349
134,0.25,0.37,1.0,0.57,280.46708325741383
135,0.19,0.52,1.0,1.0,264.11808272551554
137,0.05,0.12,0.06,0.3,467.44831100694864
138,0.08,0.67,0.89,0.18,352.9206271221175
139,0.02,0.99,0.1,1.0,243.9809072530902
140,0.02,0.74,0.1,0.48,299.5188034388944
141,0.0,0.86,0.0,-0.07,320.9219133278177
142,0.08,0.68,0.88,1.0,263.08725111969494
143,0.08,0.66,1.0,0.99,255.12592310882337
144,0.28,0.12,1.0,0.42,288.98817322371144
145,0.22,0.36,0.99,0.22,295.58843000617117
146,0.1,0.59,0.86,-0.2,335.33913573796156
147,0.0,1.48,0.0,0.24,283.6687921051994
148,0.12,0.09,1.0,0.0,273.7766493980618
149,0.01,0.8,0.02,0.0,308.94273888694386
150,0.02,1.34,0.1,0.4,210.04792123935857
151,0.01,0.77,0.0,0.63,380.783199700915
152,0.17,0.58,0.88,-0.1,304.5841649611477
153,0.09,0.47,0.72,0.69,286.1014321356388
154,0.0,0.7,0.0,0.29,299.15641583795474
155,0.09,0.9,0.28,0.6,284.62990256752033
156,0.36,0.24,1.0,0.28,366.3589795519779
157,0.0,0.98,0.0,0.3,319.33296485270887
158,0.31,0.26,0.8,-0.87,271.75440608413106
159,0.28,0.32,0.88,0.72,289.8962531749542
160,0.33,0.3,0.95,0.6,272.1151942634433
161,0.0,0.66,0.0,0.22,315.1092273806399
162,0.0,0.79,0.0,0.83,277.05822041850996
163,0.25,0.39,0.97,0.01,288.8581444885028
164,0.48,0.0,1.0,1.0,247.05074013081418
165,0.03,0.72,0.1,0.12,297.2613383221519
166,0.02,1.44,0.1,0.32,254.3170898368396
167,0.12,0.66,1.0,0.28,309.2830088655184
168,0.59,0.2,1.0,0.6,279.03559103717583
169,0.08,0.67,0.87,-0.12,322.2999133799816
170,0.27,0.19,0.88,0.73,291.26658184809594
171,0.08,0.92,0.73,-0.37,261.9767420404744
172,0.18,0.78,0.84,0.15,329.9512653691805
173,0.1,0.27,0.99,0.39,311.23777682422116
174,0.4,0.53,0.99,-0.77,294.535558478391
175,0.08,0.79,0.86,-0.72,276.9384468864932
176,0.27,0.2,1.0,0.63,289.2019064811909
177,0.14,0.71,0.49,0.81,251.5965362918862
178,0.16,1.29,0.0,0.95,201.07943886572153
179,0.0,0.8,0.0,0.86,275.10594791011664
180,0.36,0.03,1.0,0.94,262.5520166311452
181,0.0,0.52,0.0,0.23,324.39250813844467
182,0.12,0.52,0.76,0.46,290.5323438802999
