subID,alpha,theta,gamma,w,nll
109,0.15,0.71,0.08,-1.0,198.7963028933529
159,0.19,0.53,0.1,-0.01,283.44279804852795
106,1.0,0.88,0.47,-0.6,302.6921105164242
113,0.79,0.99,0.7,0.14,298.89743479701224
166,0.19,1.14,0.72,0.47,225.41587139607532
126,0.1,0.99,0.72,-0.24,332.64682652675816
152,0.46,0.68,0.87,0.03,220.70380410165035
130,0.2,1.5,0.04,-0.32,502.95465024784926
118,0.08,1.16,0.68,0.32,277.41849408258474
105,0.1,1.16,0.93,-0.48,339.7353195444295
131,0.37,1.05,0.74,-0.71,339.547052054388
107,0.63,1.08,0.05,-0.04,296.48110063397746
139,0.38,0.6,0.99,-0.34,452.6211848253368
117,0.26,1.42,0.52,-0.72,237.96643707919498
153,0.14,0.44,1.0,0.29,381.18837712933816
140,0.16,0.79,0.26,-0.06,432.8174513719408
134,0.53,0.32,0.98,0.04,224.53251582949255
148,0.14,0.12,0.4,0.12,230.69402704627402
150,0.1,1.35,0.08,-0.23,195.83475968124623
157,0.12,0.86,1.0,-0.16,327.28747245289065
133,0.36,0.46,0.88,0.08,294.19768135410374
121,0.31,0.43,0.88,0.03,284.23336228613636
135,0.22,0.56,1.0,0.04,295.3252958879609
127,0.48,0.39,0.82,0.37,206.85786967165217
110,0.14,0.87,0.0,-0.46,415.8604742553774
147,0.08,1.28,0.8,-0.4,222.55572599597022
155,0.08,0.87,0.06,-0.13,224.8686929588421
149,0.01,0.83,0.02,-0.07,299.72358021521
122,0.4,0.49,0.88,0.04,233.7446781195335
142,0.73,1.1,0.65,-0.24,219.6894712975802
160,0.48,0.28,0.98,-0.02,154.86946062468007
156,0.32,0.5,0.8,0.0,245.08634088233936
137,0.16,0.1,0.08,0.08,425.86504130043687
162,0.05,0.65,0.0,0.28,335.85278585146216
125,0.28,0.49,1.0,-0.08,237.4628609125139
164,0.66,0.01,1.0,-1.0,320.02461974043695
101,0.19,0.38,0.71,0.48,428.4856979575908
144,0.48,0.1,1.0,0.08,345.8907456746607
123,0.0,0.8,0.0,-0.18,319.7065492527674
129,0.0,0.76,0.0,-0.08,354.5162474048788
141,0.12,0.63,0.96,-0.08,318.2758224890622
111,0.21,0.92,0.62,-0.42,221.8960377322781
158,0.53,0.31,0.98,-1.0,248.2815463743687
143,0.11,0.69,1.0,0.04,314.5728418180342
151,0.88,1.5,0.71,-0.08,360.65150099723735
99,0.32,0.32,1.0,0.01,308.5104884010923
119,0.88,0.14,0.88,0.24,211.582769666283
145,0.13,0.8,0.52,-0.32,325.5238497598709
219,0.11,0.81,0.14,-0.27,262.08087979227287
185,0.66,1.31,0.44,-0.41,157.35050294142414
247,0.44,0.69,0.83,-0.13,239.4741400073359
235,0.26,1.12,0.8,-0.52,230.44969643232935
213,0.08,0.0,0.0,0.44,470.2349332792045
245,0.39,0.67,0.4,0.14,185.7121356473844
225,0.36,0.28,1.0,0.01,231.23504122148108
231,0.35,0.74,0.86,-0.04,181.75098115347316
226,0.41,0.85,0.82,-0.21,200.193979410618
217,0.01,0.57,0.02,0.04,323.9356969140666
236,0.11,0.88,0.02,0.16,457.40770913076267
175,0.71,1.24,0.48,0.12,324.17381631101694
173,0.16,0.26,0.58,0.51,362.69578015986883
203,0.12,0.96,0.0,-0.08,82.026104889323
193,0.3,0.96,0.87,-0.09,308.02334039160905
197,0.08,0.88,0.88,0.2,393.84034191350975
169,0.12,0.69,1.0,0.09,348.33874531604465
191,0.39,1.07,0.77,-0.86,204.84997824755638
227,0.0,0.77,0.0,-0.13,339.59603401182164
221,0.08,0.68,0.0,0.28,429.07776442267027
223,0.35,0.7,0.85,0.08,298.4209459429852
177,0.59,0.97,0.79,-0.25,283.93863654861735
174,0.32,0.68,1.0,0.03,422.2215750190375
222,0.17,1.02,0.0,0.1,492.03448034220975
171,0.1,1.09,0.72,0.68,317.8517101102312
218,0.31,0.77,0.86,-0.18,270.5441563092705
201,0.52,0.16,0.99,1.0,381.22529246588164
243,0.08,1.03,0.48,-0.44,261.8978088066135
211,0.08,1.5,0.0,1.0,331.00460145822103
224,0.39,0.48,0.98,-0.08,235.12018784028055
237,0.02,1.5,0.0,-0.72,363.5278414148508
187,0.42,0.36,0.88,0.3,244.9853514560197
170,0.13,0.23,0.88,0.88,426.85034645789426
181,0.83,0.29,0.88,0.03,276.9810222775803
183,0.1,0.81,0.31,-0.08,408.4979116761743
198,0.08,0.79,1.0,0.04,373.3270129367627
215,0.15,0.88,0.88,-0.08,339.5897523292519
248,0.55,0.44,0.81,-0.19,310.6948503016268
249,0.23,0.68,0.96,-0.04,277.62578282199155
212,0.12,0.39,0.0,-0.24,237.2984276205413
233,0.36,0.56,0.88,0.02,263.43188222551
189,0.28,0.92,0.84,-0.32,279.0543935673472
172,0.55,0.99,0.69,-0.16,214.10993671975513
216,0.13,0.54,0.0,0.12,372.13256304535537
190,0.88,0.13,0.98,0.12,200.36840494704254
232,0.52,1.32,0.67,-0.12,184.69022329031156
188,0.32,0.84,1.0,-0.46,319.3189535958586
250,0.48,1.22,0.67,0.08,270.56805894068
229,0.32,0.47,0.9,-0.2,287.29245813827004
209,0.14,0.61,0.76,0.07,326.2483453261892
176,0.72,0.64,0.73,0.28,214.79108882344005
239,0.35,1.04,0.7,-0.4,214.41070919524162
195,0.17,0.45,0.92,0.08,262.39192294827933
179,0.16,0.62,1.0,-0.36,293.5349135922029
199,0.02,1.4,0.0,-0.32,359.95856742723606
192,0.06,0.19,0.0,-0.02,242.7518457419493
182,0.45,0.62,0.49,0.16,228.66461453690638
220,0.18,0.3,1.0,-0.12,226.1720870951894
244,0.27,1.31,0.12,-0.2,349.330281776374
186,0.72,0.36,0.88,-0.09,380.32475493176275
205,0.42,0.98,0.41,0.21,238.2435278793484
206,0.36,0.52,0.98,-0.07,268.0949564253078
240,0.47,0.24,0.86,0.34,262.36113665984686
241,0.01,0.66,0.0,-0.12,337.7945826564163
238,0.02,0.94,0.02,-0.17,223.01023336496962
230,0.45,0.52,0.61,-0.04,318.9804443735922
207,0.58,1.47,0.66,-0.72,196.34910560985537
228,0.01,1.0,0.02,0.05,266.7637599476785
204,0.88,0.64,0.77,0.13,251.44521881477158
184,0.09,0.51,0.68,-0.17,358.56128117120915
194,0.0,0.46,0.0,0.28,401.640928040177
246,0.53,0.3,0.98,-0.04,181.01343546173678
242,0.7,1.36,0.68,-0.12,460.3431724364523
214,0.37,0.18,0.88,0.2,271.86723797910855
202,0.37,1.36,0.72,-0.64,276.37216764402285
208,0.41,0.36,0.39,0.32,223.01301920531523
178,0.15,0.95,0.03,-0.04,274.5356696793748
200,0.17,0.92,0.88,0.65,408.5595415792706
196,0.02,1.5,0.0,-0.7,489.28166198283407
210,0.0,0.55,0.0,0.26,352.1268702509531
234,0.12,0.52,0.82,-0.12,288.28626131198314
180,0.32,0.13,0.99,0.08,316.9484824151018
