trial,predatorType,subID,sim_playerStep,sim_attacks,k
8,0,244,"[8, 7, 9, 9, 8, 9, 9, 8, 9, 9]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1
8,0,245,"[2, 4, 3, 4, 3, 4, 4, 6, 7, 1]","[1, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1
8,0,246,"[3, 3, 3, 3, 2, 3, 3, 2, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
8,0,247,"[5, 5, 6, 5, 5, 5, 5, 4, 6, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
8,0,248,"[6, 2, 5, 5, 4, 2, 7, 2, 2, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
8,0,249,"[7, 5, 6, 6, 5, 5, 5, 6, 5, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
8,0,250,"[7, 7, 6, 7, 7, 6, 7, 5, 7, 7]","[0, 0, 1, 0, 1, 0, 1, 0, 0, 0]",1
8,1,0,"[3, 3, 3, 3, 3, 2, 2, 3, 1, 4]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",1
8,1,1,"[4, 6, 5, 2, 3, 6, 6, 5, 6, 4]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",1
8,1,2,"[1, 2, 3, 4, 4, 4, 4, 4, 4, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
8,1,3,"[2, 3, 4, 2, 4, 4, 4, 4, 3, 4]","[0, 1, 0, 1, 0, 0, 1, 0, 0, 0]",1
8,1,4,"[3, 3, 3, 3, 3, 3, 3, 8, 3, 3]","[0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",1
8,1,5,"[7, 7, 7, 6, 7, 7, 7, 7, 6, 7]","[0, 0, 1, 0, 0, 0, 0, 1, 1, 0]",1
8,1,6,"[4, 4, 2, 5, 4, 4, 4, 2, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
8,1,7,"[5, 4, 4, 4, 4, 4, 3, 4, 4, 4]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
8,1,8,"[7, 6, 8, 8, 8, 7, 7, 7, 6, 6]","[0, 1, 0, 0, 0, 0, 1, 0, 1, 0]",1
8,1,9,"[4, 4, 4, 4, 5, 5, 4, 5, 5, 4]","[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",1
8,1,10,"[4, 4, 7, 7, 7, 5, 6, 7, 6, 4]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 0]",1
8,1,11,"[7, 6, 6, 8, 6, 6, 7, 6, 6, 8]","[0, 0, 1, 1, 1, 1, 0, 1, 1, 1]",1
8,1,12,"[6, 3, 5, 3, 5, 6, 3, 5, 4, 3]","[1, 0, 0, 0, 0, 1, 0, 1, 0, 0]",1
8,1,13,"[3, 6, 4, 4, 4, 4, 3, 4, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",1
8,1,14,"[1, 3, 4, 4, 2, 4, 5, 4, 4, 5]","[0, 0, 1, 1, 1, 1, 1, 1, 0, 0]",1
8,1,15,"[2, 2, 5, 3, 5, 2, 3, 4, 3, 2]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
8,1,16,"[5, 3, 5, 4, 5, 4, 5, 5, 5, 5]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",1
8,1,17,"[2, 4, 3, 4, 5, 4, 1, 4, 7, 4]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
8,1,18,"[4, 4, 6, 4, 3, 3, 7, 6, 4, 4]","[1, 0, 0, 0, 1, 1, 1, 1, 0, 0]",1
8,1,19,"[7, 3, 4, 6, 6, 6, 5, 4, 5, 5]","[1, 0, 0, 1, 1, 1, 1, 0, 0, 1]",1
8,1,20,"[5, 3, 7, 4, 6, 5, 6, 2, 6, 3]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
8,1,21,"[5, 6, 8, 6, 7, 7, 6, 3, 6, 7]","[0, 0, 1, 1, 0, 0, 1, 0, 1, 0]",1
8,1,22,"[5, 6, 3, 3, 3, 3, 2, 5, 3, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
8,1,23,"[5, 3, 5, 4, 5, 5, 5, 6, 4, 5]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 1]",1
8,1,24,"[6, 7, 6, 6, 8, 6, 8, 7, 6, 7]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",1
8,1,25,"[2, 5, 3, 5, 7, 2, 1, 7, 5, 3]","[0, 0, 0, 1, 1, 1, 0, 0, 0, 0]",1
8,1,26,"[2, 3, 1, 3, 3, 3, 3, 3, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
8,1,27,"[1, 3, 3, 3, 3, 3, 2, 3, 2, 3]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
8,1,28,"[5, 5, 5, 5, 5, 5, 4, 7, 5, 7]","[0, 1, 0, 1, 0, 0, 1, 0, 1, 1]",1
8,1,29,"[4, 5, 4, 4, 3, 4, 4, 3, 4, 4]","[0, 1, 0, 0, 1, 0, 1, 0, 1, 0]",1
8,1,30,"[5, 5, 5, 5, 4, 4, 3, 2, 5, 5]","[0, 0, 1, 0, 0, 1, 0, 0, 1, 1]",1
8,1,31,"[5, 4, 4, 5, 4, 5, 4, 4, 5, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
8,1,32,"[5, 6, 6, 4, 3, 5, 6, 5, 1, 4]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
8,1,33,"[3, 1, 3, 3, 3, 3, 3, 3, 3, 4]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
8,1,34,"[3, 4, 1, 1, 2, 1, 3, 1, 3, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
8,1,35,"[3, 3, 3, 2, 1, 3, 2, 3, 1, 3]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
8,1,36,"[6, 7, 7, 6, 6, 4, 7, 7, 7, 6]","[1, 1, 0, 0, 0, 0, 1, 1, 0, 1]",1
8,1,37,"[3, 4, 1, 1, 4, 3, 3, 5, 5, 3]","[0, 1, 0, 0, 1, 0, 1, 0, 1, 0]",1
8,1,38,"[4, 5, 6, 3, 5, 4, 5, 3, 3, 5]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
8,1,39,"[7, 4, 3, 4, 7, 5, 4, 3, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
8,1,40,"[5, 7, 5, 5, 5, 3, 2, 4, 7, 5]","[1, 0, 1, 0, 0, 0, 0, 0, 1, 0]",1
8,1,41,"[3, 4, 3, 5, 2, 3, 3, 3, 2, 6]","[0, 1, 1, 1, 0, 0, 0, 1, 1, 1]",1
8,1,42,"[3, 3, 3, 3, 8, 3, 3, 3, 3, 3]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
8,1,43,"[3, 5, 3, 3, 3, 1, 2, 1, 3, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
8,1,44,"[4, 4, 3, 1, 2, 1, 2, 1, 3, 2]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
8,1,45,"[6, 7, 6, 5, 5, 6, 5, 7, 6, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
8,1,46,"[1, 1, 3, 2, 1, 1, 1, 6, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
8,1,47,"[3, 3, 1, 2, 3, 2, 3, 3, 2, 2]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
8,1,48,"[9, 7, 8, 5, 7, 7, 6, 7, 6, 7]","[1, 1, 0, 0, 0, 0, 0, 1, 0, 0]",1
8,1,49,"[2, 2, 3, 3, 4, 3, 3, 1, 3, 3]","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",1
8,1,50,"[1, 2, 7, 7, 5, 1, 5, 5, 6, 6]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 1]",1
8,1,51,"[4, 4, 4, 4, 4, 4, 4, 5, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
8,1,52,"[3, 3, 1, 3, 5, 8, 3, 3, 5, 4]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
8,1,53,"[2, 6, 5, 2, 5, 3, 3, 6, 2, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
8,1,54,"[3, 3, 4, 1, 3, 1, 3, 3, 3, 3]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1
8,1,55,"[4, 7, 3, 3, 3, 5, 7, 3, 7, 4]","[0, 1, 1, 1, 0, 0, 1, 0, 0, 0]",1
8,1,56,"[3, 3, 2, 2, 3, 5, 3, 5, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
8,1,57,"[6, 6, 6, 8, 8, 5, 5, 6, 2, 6]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",1
8,1,58,"[5, 5, 3, 5, 1, 3, 4, 4, 3, 5]","[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",1
8,1,59,"[5, 7, 6, 3, 8, 4, 7, 6, 8, 7]","[0, 0, 0, 1, 0, 1, 0, 1, 1, 1]",1
8,1,60,"[3, 4, 4, 2, 4, 3, 3, 2, 3, 2]","[1, 1, 0, 0, 1, 0, 0, 1, 0, 0]",1
8,1,61,"[6, 3, 3, 3, 4, 5, 2, 4, 1, 5]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1
8,1,62,"[8, 5, 6, 6, 6, 4, 5, 3, 6, 6]","[0, 0, 0, 0, 1, 1, 1, 0, 1, 1]",1
8,1,63,"[7, 6, 6, 6, 6, 6, 2, 4, 6, 8]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
8,1,64,"[3, 3, 4, 4, 4, 4, 4, 3, 4, 4]","[1, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1
8,1,65,"[3, 1, 2, 5, 3, 3, 3, 3, 3, 2]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
8,1,66,"[5, 5, 6, 5, 5, 6, 2, 6, 4, 5]","[0, 0, 0, 1, 1, 1, 0, 0, 1, 0]",1
8,1,67,"[1, 4, 3, 3, 4, 3, 2, 3, 4, 3]","[0, 1, 1, 0, 1, 0, 0, 0, 0, 0]",1
8,1,68,"[2, 3, 4, 4, 3, 1, 7, 3, 4, 3]","[1, 1, 0, 0, 0, 0, 0, 0, 1, 0]",1
8,1,69,"[5, 2, 1, 1, 1, 2, 5, 4, 2, 1]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1
8,1,70,"[2, 2, 3, 1, 4, 4, 4, 2, 3, 3]","[1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",1
8,1,71,"[3, 2, 3, 3, 3, 3, 3, 3, 3, 4]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1
8,1,72,"[1, 3, 7, 4, 5, 5, 4, 7, 6, 7]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
8,1,73,"[6, 3, 4, 3, 3, 6, 6, 4, 3, 4]","[0, 1, 0, 0, 0, 1, 0, 0, 1, 1]",1
8,1,74,"[5, 2, 4, 5, 3, 4, 5, 5, 3, 5]","[0, 0, 0, 1, 1, 1, 1, 0, 0, 0]",1
8,1,75,"[6, 4, 4, 3, 2, 6, 1, 2, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
8,1,76,"[6, 6, 7, 8, 7, 7, 6, 6, 8, 7]","[1, 1, 1, 1, 1, 0, 1, 0, 1, 1]",1
8,1,77,"[3, 7, 7, 7, 7, 5, 5, 6, 7, 7]","[1, 1, 1, 0, 1, 1, 0, 1, 1, 1]",1
8,1,78,"[4, 4, 4, 4, 3, 4, 5, 4, 4, 4]","[0, 1, 1, 1, 0, 0, 1, 0, 1, 0]",1
8,1,79,"[5, 4, 2, 1, 5, 5, 3, 6, 5, 4]","[1, 0, 1, 0, 0, 0, 1, 0, 1, 0]",1
8,1,80,"[5, 6, 6, 3, 3, 7, 2, 3, 6, 6]","[0, 1, 1, 1, 0, 0, 0, 1, 0, 1]",1
8,1,81,"[4, 7, 7, 6, 6, 8, 7, 5, 7, 7]","[0, 0, 1, 1, 0, 1, 0, 0, 1, 0]",1
8,1,82,"[7, 5, 3, 6, 1, 7, 6, 5, 6, 3]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",1
8,1,83,"[5, 4, 5, 5, 7, 5, 5, 4, 7, 2]","[1, 0, 1, 0, 1, 0, 0, 1, 0, 0]",1
8,1,84,"[3, 7, 3, 3, 4, 4, 3, 4, 4, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
8,1,85,"[6, 3, 6, 6, 6, 6, 5, 7, 4, 3]","[1, 0, 0, 0, 1, 1, 0, 1, 0, 0]",1
8,1,86,"[4, 6, 9, 6, 5, 5, 5, 6, 5, 4]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 1]",1
8,1,87,"[4, 4, 4, 4, 4, 5, 4, 3, 3, 4]","[1, 1, 1, 0, 0, 0, 0, 0, 1, 0]",1
8,1,88,"[3, 6, 8, 7, 7, 7, 7, 4, 7, 7]","[0, 0, 0, 1, 1, 1, 0, 1, 1, 0]",1
8,1,89,"[6, 6, 6, 5, 7, 7, 5, 7, 6, 6]","[1, 0, 0, 0, 1, 1, 1, 1, 0, 0]",1
8,1,90,"[3, 3, 3, 3, 3, 8, 3, 3, 3, 3]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",1
8,1,91,"[5, 6, 5, 3, 7, 5, 3, 3, 5, 3]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1
8,1,92,"[7, 7, 1, 8, 8, 6, 6, 8, 6, 7]","[0, 1, 1, 0, 1, 1, 1, 1, 0, 1]",1
8,1,93,"[6, 6, 7, 5, 6, 6, 5, 5, 6, 6]","[0, 0, 1, 1, 0, 1, 0, 0, 0, 1]",1
8,1,94,"[4, 3, 5, 3, 7, 5, 5, 4, 5, 2]","[0, 0, 1, 1, 0, 1, 0, 1, 0, 1]",1
8,1,95,"[3, 4, 3, 4, 3, 7, 4, 4, 4, 2]","[1, 1, 0, 1, 0, 1, 0, 1, 0, 0]",1
8,1,96,"[4, 5, 2, 5, 4, 4, 4, 5, 8, 7]","[0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",1
8,1,97,"[6, 3, 9, 6, 1, 8, 6, 4, 2, 4]","[0, 0, 1, 1, 0, 1, 1, 1, 0, 1]",1
8,1,98,"[3, 8, 3, 3, 3, 4, 5, 3, 3, 3]","[1, 1, 0, 0, 0, 1, 1, 1, 0, 1]",1
8,1,99,"[3, 3, 3, 4, 3, 2, 2, 4, 3, 3]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
8,1,100,"[2, 1, 3, 2, 2, 1, 2, 3, 1, 2]","[0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",1
8,1,101,"[3, 4, 5, 3, 2, 2, 3, 1, 3, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
8,1,102,"[7, 3, 3, 3, 5, 6, 5, 5, 3, 4]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",1
8,1,103,"[4, 4, 2, 4, 4, 2, 4, 4, 5, 4]","[1, 1, 0, 1, 0, 0, 0, 0, 0, 0]",1
8,1,104,"[4, 3, 2, 9, 4, 3, 3, 1, 3, 3]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",1
8,1,105,"[6, 4, 4, 4, 4, 7, 4, 5, 4, 4]","[0, 0, 0, 0, 0, 1, 1, 0, 1, 0]",1
8,1,106,"[6, 2, 1, 2, 3, 6, 3, 3, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
8,1,107,"[5, 5, 2, 2, 2, 3, 6, 2, 2, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
8,1,108,"[5, 7, 5, 5, 9, 9, 5, 6, 5, 5]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",1
8,1,109,"[5, 2, 2, 3, 3, 6, 4, 3, 5, 6]","[1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",1
8,1,110,"[8, 4, 4, 3, 8, 7, 4, 2, 7, 7]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",1
8,1,111,"[3, 9, 4, 4, 4, 3, 4, 3, 2, 4]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
8,1,112,"[4, 4, 8, 8, 4, 1, 4, 4, 4, 4]","[0, 1, 1, 1, 0, 0, 0, 0, 1, 0]",1
8,1,113,"[7, 5, 6, 7, 2, 6, 5, 2, 2, 7]","[0, 0, 0, 1, 0, 1, 0, 0, 0, 1]",1
8,1,114,"[4, 5, 7, 5, 6, 4, 7, 5, 6, 7]","[0, 0, 1, 1, 0, 1, 1, 1, 0, 0]",1
8,1,115,"[5, 3, 3, 3, 4, 3, 4, 4, 9, 2]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",1
8,1,116,"[3, 4, 2, 3, 4, 2, 3, 3, 4, 4]","[0, 0, 1, 1, 0, 0, 0, 1, 0, 1]",1
8,1,117,"[3, 5, 5, 3, 1, 4, 5, 2, 5, 3]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
8,1,118,"[6, 7, 6, 6, 6, 7, 7, 7, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
8,1,119,"[3, 1, 3, 3, 3, 2, 3, 1, 3, 9]","[0, 1, 0, 1, 0, 1, 1, 0, 1, 1]",1
8,1,120,"[4, 1, 6, 3, 5, 5, 5, 4, 5, 5]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
8,1,121,"[4, 5, 2, 4, 3, 2, 1, 2, 4, 3]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",1
8,1,122,"[4, 3, 3, 4, 4, 4, 3, 3, 3, 4]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1
8,1,123,"[1, 5, 5, 2, 6, 7, 5, 5, 5, 6]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
8,1,124,"[6, 7, 8, 5, 7, 6, 7, 6, 7, 7]","[1, 1, 0, 0, 1, 0, 0, 1, 0, 0]",1
8,1,125,"[1, 4, 4, 4, 4, 4, 5, 4, 3, 4]","[0, 1, 1, 0, 0, 0, 1, 0, 0, 1]",1
8,1,126,"[5, 5, 5, 7, 5, 4, 5, 4, 5, 5]","[1, 1, 0, 0, 1, 1, 0, 0, 0, 0]",1
8,1,127,"[4, 1, 3, 4, 4, 3, 3, 3, 5, 4]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
8,1,128,"[2, 5, 4, 5, 3, 5, 3, 2, 4, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 0]",1
8,1,129,"[4, 1, 3, 3, 6, 6, 7, 5, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",1
8,1,130,"[8, 8, 8, 6, 7, 8, 8, 6, 7, 9]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
8,1,131,"[2, 5, 6, 4, 4, 3, 4, 2, 5, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
8,1,132,"[3, 3, 5, 2, 3, 3, 1, 3, 2, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
8,1,133,"[4, 4, 4, 7, 2, 3, 3, 3, 3, 4]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
8,1,134,"[4, 4, 4, 4, 4, 4, 4, 4, 2, 3]","[0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",1
8,1,135,"[4, 4, 1, 4, 4, 3, 3, 3, 4, 2]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
8,1,137,"[3, 2, 1, 4, 1, 3, 1, 2, 3, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
8,1,138,"[4, 4, 5, 5, 4, 4, 3, 2, 3, 3]","[1, 0, 0, 0, 0, 1, 1, 1, 0, 0]",1
8,1,139,"[2, 1, 2, 3, 4, 3, 2, 2, 5, 2]","[1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",1
8,1,140,"[5, 5, 5, 6, 5, 5, 5, 5, 3, 5]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1
8,1,141,"[3, 4, 4, 4, 4, 3, 2, 4, 2, 6]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
8,1,142,"[5, 5, 4, 5, 5, 5, 4, 5, 5, 5]","[1, 1, 0, 1, 1, 1, 0, 0, 0, 0]",1
8,1,143,"[5, 6, 5, 4, 7, 6, 5, 2, 4, 4]","[1, 1, 1, 1, 0, 1, 0, 0, 0, 0]",1
8,1,144,"[3, 1, 3, 3, 8, 4, 6, 1, 1, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
8,1,145,"[4, 4, 4, 4, 1, 3, 5, 4, 4, 5]","[0, 0, 1, 1, 1, 0, 1, 0, 0, 1]",1
8,1,146,"[3, 4, 4, 4, 3, 4, 4, 9, 3, 1]","[0, 1, 1, 0, 0, 0, 1, 1, 1, 0]",1
8,1,147,"[7, 8, 7, 6, 8, 7, 5, 8, 6, 3]","[0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",1
8,1,148,"[3, 1, 1, 4, 2, 2, 8, 1, 1, 2]","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",1
8,1,149,"[7, 4, 4, 6, 4, 3, 6, 7, 4, 5]","[1, 0, 0, 1, 0, 0, 0, 0, 1, 1]",1
8,1,150,"[6, 5, 7, 9, 7, 7, 7, 7, 7, 7]","[0, 0, 0, 1, 0, 1, 0, 0, 1, 0]",1
8,1,151,"[6, 5, 3, 5, 7, 5, 6, 6, 6, 5]","[1, 1, 0, 1, 0, 0, 0, 1, 0, 0]",1
8,1,152,"[1, 3, 2, 2, 2, 4, 4, 1, 1, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
8,1,153,"[4, 5, 5, 4, 2, 2, 3, 4, 1, 8]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",1
8,1,154,"[4, 4, 4, 3, 3, 4, 3, 3, 4, 4]","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",1
8,1,155,"[5, 6, 4, 8, 5, 4, 4, 5, 4, 5]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 1]",1
8,1,156,"[2, 2, 3, 2, 3, 3, 3, 3, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
8,1,157,"[5, 5, 4, 3, 5, 5, 4, 4, 3, 6]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
8,1,158,"[1, 3, 3, 3, 7, 4, 3, 3, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
8,1,159,"[2, 3, 5, 2, 2, 4, 1, 3, 3, 3]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
8,1,160,"[2, 2, 3, 3, 2, 3, 3, 3, 1, 3]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
8,1,161,"[4, 4, 8, 5, 6, 4, 2, 4, 4, 8]","[0, 0, 1, 1, 1, 0, 0, 0, 0, 1]",1
8,1,162,"[5, 1, 3, 5, 5, 5, 8, 7, 5, 5]","[1, 0, 0, 0, 1, 0, 0, 1, 1, 1]",1
8,1,163,"[5, 3, 4, 4, 5, 5, 5, 5, 5, 3]","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",1
8,1,164,"[4, 2, 1, 4, 4, 6, 4, 6, 5, 1]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",1
8,1,165,"[6, 2, 6, 6, 6, 6, 6, 6, 3, 5]","[1, 1, 0, 0, 1, 1, 0, 0, 0, 0]",1
8,1,166,"[7, 7, 5, 4, 5, 5, 5, 5, 5, 5]","[0, 0, 1, 0, 1, 1, 1, 1, 0, 1]",1
8,1,167,"[3, 4, 3, 3, 4, 3, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
8,1,168,"[5, 3, 4, 3, 4, 5, 2, 4, 3, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
8,1,169,"[4, 5, 3, 6, 5, 4, 6, 6, 4, 6]","[1, 1, 0, 0, 1, 1, 1, 1, 1, 0]",1
8,1,170,"[3, 6, 2, 4, 6, 3, 6, 2, 3, 2]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
8,1,171,"[8, 6, 6, 8, 6, 6, 6, 7, 6, 8]","[0, 1, 0, 0, 0, 1, 0, 0, 1, 1]",1
8,1,172,"[3, 3, 4, 4, 4, 4, 3, 4, 4, 4]","[1, 0, 1, 0, 0, 0, 1, 0, 1, 1]",1
8,1,173,"[3, 4, 4, 4, 2, 3, 4, 4, 5, 2]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
8,1,174,"[3, 5, 5, 5, 4, 5, 3, 4, 5, 5]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
8,1,175,"[5, 6, 5, 8, 5, 5, 5, 5, 4, 5]","[0, 1, 0, 1, 1, 1, 0, 1, 0, 0]",1
8,1,176,"[6, 4, 4, 4, 3, 5, 4, 3, 4, 4]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 0]",1
8,1,177,"[3, 6, 6, 4, 4, 5, 3, 5, 4, 5]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",1
8,1,178,"[4, 5, 4, 5, 1, 5, 4, 4, 5, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
8,1,179,"[4, 3, 4, 4, 4, 3, 5, 5, 4, 3]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
8,1,180,"[3, 4, 3, 1, 2, 2, 3, 3, 4, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 1]",1
8,1,181,"[4, 4, 4, 3, 4, 3, 5, 9, 3, 3]","[1, 0, 0, 0, 0, 1, 1, 0, 1, 1]",1
8,1,182,"[2, 2, 3, 2, 2, 2, 3, 3, 2, 7]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
8,1,183,"[3, 6, 4, 4, 3, 4, 2, 6, 6, 5]","[0, 1, 1, 0, 1, 0, 0, 0, 1, 0]",1
8,1,184,"[5, 1, 2, 2, 2, 3, 2, 7, 4, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
8,1,185,"[9, 4, 4, 2, 8, 3, 3, 4, 8, 3]","[0, 0, 0, 1, 0, 1, 0, 1, 1, 0]",1
8,1,186,"[3, 3, 2, 1, 3, 4, 1, 3, 3, 4]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
8,1,187,"[3, 4, 3, 3, 4, 3, 5, 2, 3, 2]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",1
8,1,188,"[5, 3, 5, 5, 7, 6, 5, 4, 4, 7]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
8,1,189,"[6, 5, 6, 5, 3, 5, 4, 5, 5, 5]","[0, 1, 1, 1, 0, 0, 1, 0, 0, 0]",1
