subID,alpha,theta,gamma,w,nll
18,0.57,0.94,0.27,0.49,426.7044895091805
14,1.0,0.57,0.82,0.31,339.5153351538005
4,0.61,0.53,0.67,0.49,281.1993613475846
0,1.0,0.71,0.78,0.66,233.16376081271926
2,1.0,0.88,0.83,0.67,261.135952357405
5,0.24,1.14,1.0,-0.48,373.4265145295847
12,0.17,1.0,1.0,0.54,364.28595047648287
15,1.0,0.31,0.82,0.4,311.5665329577672
8,0.48,1.07,0.94,-0.66,328.0737690013685
19,0.79,1.09,0.81,0.52,280.1652104900342
6,0.2,0.93,0.28,1.0,220.43940213991408
10,0.78,0.88,0.82,0.79,229.58646349992392
9,0.96,0.47,0.99,-0.02,272.05474328702604
20,0.28,0.76,1.0,0.0,328.2232867064789
13,1.0,0.54,0.88,-0.15,275.64127285795047
7,0.47,0.69,0.86,1.0,249.9438559655921
21,1.0,1.25,0.63,0.75,217.38306950691145
1,0.1,0.69,1.0,1.0,323.1773579811835
11,0.04,1.5,0.0,0.08,345.13542277682967
16,0.04,1.5,0.0,0.41,448.4252462755858
17,0.21,0.66,0.68,-0.34,293.1740293911495
3,0.62,0.93,0.83,0.28,345.8484946149389
32,0.05,0.65,0.0,-0.03,342.1972856215447
36,0.07,1.5,0.0,1.0,325.2182317016458
22,0.07,0.58,0.06,-0.09,329.0641332338648
28,0.25,1.33,0.09,0.03,247.34117194204595
23,0.9,1.14,0.41,0.8,173.00437073641905
26,0.88,0.22,0.98,0.14,154.54258845500334
27,1.0,0.6,0.82,0.45,191.14700893272854
33,0.33,0.53,0.08,-0.03,235.90562945831306
29,0.4,0.43,1.0,0.44,279.6079216563869
30,0.2,0.85,0.88,0.73,342.7334738680277
37,0.22,0.63,0.1,-0.63,410.3808186465085
24,0.08,1.5,0.0,1.0,341.5380773507297
31,0.16,0.83,1.0,0.53,404.65832687519514
34,0.19,0.0,0.17,0.42,390.76199484461563
35,0.52,0.81,0.68,-1.0,186.37765065482384
25,0.16,0.47,1.0,-0.28,283.00196931943765
86,0.52,1.48,0.66,0.53,166.76849607638027
94,0.26,0.94,0.53,0.25,280.30587220402793
68,0.96,0.4,0.87,0.58,203.0178624666534
48,0.03,1.41,0.0,-0.16,156.70149655266755
96,0.88,0.76,0.0,0.14,401.20753124890285
60,1.0,0.94,0.7,1.0,161.16465280085364
58,0.17,1.1,0.88,0.19,466.37972888755377
92,0.03,1.5,0.0,0.71,308.9431037230014
97,0.18,0.82,0.0,0.51,305.05824175387886
87,1.0,1.2,0.0,0.87,237.6163289286696
44,0.68,0.56,0.88,0.23,284.62761675976947
90,0.76,0.51,0.88,-0.32,183.5662246253323
54,0.52,0.8,0.88,0.28,344.37611777383074
50,0.02,0.6,0.06,0.29,321.19405349869623
70,0.29,0.58,0.8,0.88,245.98023197230782
66,1.0,1.5,0.06,0.46,311.13790514433475
42,0.8,0.24,0.97,0.51,199.18121340755317
88,1.0,1.42,0.0,-0.38,320.4541745123633
40,0.8,0.64,0.99,0.4,346.08889339331347
74,0.52,0.69,0.99,0.68,221.02226163314515
64,0.92,1.5,0.61,0.63,129.60378955118662
45,0.08,1.5,0.0,0.67,449.74917761856847
38,0.6,0.19,0.0,0.57,441.568271386268
84,0.49,0.52,0.99,1.0,333.2767208487731
65,1.0,0.5,0.87,0.33,280.3614355996426
72,0.23,1.06,0.75,-0.1,296.6612248823311
69,0.52,0.52,0.97,0.83,258.93473209156315
80,0.23,0.91,0.73,0.04,328.5339244609672
82,0.24,0.84,1.0,0.62,441.85434301826194
81,0.01,1.5,0.0,1.0,343.15933511856815
61,0.19,0.63,1.0,0.57,269.8391141150388
67,0.8,0.98,0.81,0.1,218.89683964369064
89,0.2,0.89,1.0,0.55,327.17416243241655
76,0.52,1.27,0.78,0.32,400.88886356931226
59,0.25,1.49,0.03,-0.48,385.5882598807586
43,0.8,0.79,0.81,0.79,208.12896947291125
93,0.08,0.88,0.93,0.47,287.64684072591905
55,0.84,1.1,0.78,-0.45,174.5419029914315
85,0.28,0.84,0.88,-0.63,360.2334570058348
52,0.44,0.49,0.99,-0.68,400.1494531749895
78,0.35,0.84,0.87,0.66,276.6584794842828
51,0.61,0.69,0.87,0.09,257.1389632048665
49,0.52,0.36,0.98,0.26,236.57072630061413
56,0.8,0.77,0.73,0.55,370.7496200937006
46,0.11,1.5,0.0,0.67,549.1804823526811
79,0.1,0.69,0.1,1.0,254.3305385225099
62,0.3,0.85,0.99,-0.42,562.0627096439287
77,0.03,1.5,0.01,0.68,420.0452808800541
63,0.3,1.26,0.63,0.38,247.1365194336114
73,0.82,0.4,0.99,0.2,298.212215930419
57,0.38,1.5,0.32,0.4,410.9405939069037
83,0.71,0.76,0.97,0.33,253.51038015999325
71,0.59,0.72,0.88,0.88,219.07343733655284
91,0.36,0.61,0.99,0.08,363.8703905823987
39,0.72,1.2,0.77,0.55,210.7862483361113
75,0.14,0.64,1.0,0.44,341.2818394961864
95,0.63,0.85,0.42,0.74,329.2798863352642
53,0.56,0.79,0.39,0.68,197.56932552384146
47,0.99,0.28,0.97,0.26,295.4017481125994
41,0.88,0.51,0.95,0.28,235.35761446612037
108,0.51,1.5,0.28,-1.0,92.56183549773048
114,0.15,0.66,1.0,0.52,309.03732120360445
161,0.03,0.67,0.0,0.2,358.6053598548233
146,0.47,0.48,0.94,0.01,296.4385217253241
138,0.3,0.51,0.97,-0.12,416.8153736609422
102,0.18,0.98,0.0,1.0,328.9377837248659
167,1.0,0.81,0.86,0.2,211.44598535746536
98,0.72,0.98,0.78,0.53,269.04407127783094
100,0.37,0.38,0.28,0.0,238.08010312873122
120,0.91,1.31,0.17,0.37,281.6973362958736
104,0.92,0.68,0.67,0.49,265.789962198168
165,0.35,0.66,0.0,-0.04,282.0966832499168
168,0.98,1.39,0.62,0.6,281.67474918218704
163,0.68,0.36,0.99,0.16,177.00919313301398
124,0.0,1.44,0.0,0.71,328.91084752783934
103,0.09,0.83,0.52,0.88,265.03927585061064
154,0.88,0.56,0.87,0.29,213.58485897080033
115,0.66,0.76,0.88,0.7,290.10995341882415
116,0.68,0.52,0.88,0.05,130.1187006125534
132,1.0,0.82,0.66,0.66,196.50178621242034
112,1.0,1.5,0.37,-0.45,164.94038689990393
128,0.88,0.63,0.71,0.43,249.8550441428087
109,0.88,0.64,0.85,-0.97,183.8147042356905
159,0.61,0.58,0.11,0.43,266.9350515149031
106,1.0,0.79,0.64,0.51,333.59558589343067
113,0.92,1.11,0.68,0.05,288.4565837685559
166,0.11,1.0,0.52,0.16,233.28696658534642
126,0.41,1.02,0.78,0.44,320.28369375775566
152,0.76,0.68,0.86,0.0,219.08312267063764
130,0.08,1.5,0.0,0.68,419.19682073092514
118,0.1,1.02,0.68,-0.38,263.2981497398364
105,0.38,1.14,0.95,0.65,310.6230187562526
131,0.36,0.63,0.48,-0.49,338.05530162361043
107,1.0,0.93,0.0,-0.58,287.9876895140443
139,0.97,1.12,0.46,1.0,367.9656318144134
117,0.45,1.14,0.08,0.54,235.57996176198523
153,0.28,0.45,1.0,0.84,303.8102709435414
140,0.58,0.75,0.21,0.34,429.8415781903192
134,0.6,0.81,0.86,0.68,212.93766816352857
148,0.42,0.16,0.41,0.08,229.03518416277564
150,0.36,1.23,0.1,0.28,193.48514760855596
157,0.28,0.84,1.0,0.37,320.3403208433332
133,0.56,0.45,1.0,1.0,231.12303233824883
121,0.86,0.4,0.88,0.08,288.107187634716
135,0.6,0.56,1.0,1.0,238.61353918360393
127,0.96,0.52,0.88,0.11,217.75658073897395
110,0.24,0.83,0.0,1.0,361.6392900067965
147,0.11,1.15,0.86,0.19,225.6128608522675
155,0.22,0.88,0.15,0.28,224.0468461471333
149,0.0,0.81,0.0,0.02,300.9922340352066
122,0.84,0.52,0.85,0.0,223.44162393927013
142,1.0,1.24,0.64,0.56,173.4459432689994
160,0.88,0.4,0.87,0.39,171.93605105610135
156,0.68,0.44,0.75,0.36,237.621572796889
137,0.24,0.13,0.0,0.18,429.43036274811914
162,0.18,0.66,0.5,0.95,291.7354590160081
125,0.48,0.54,0.99,0.33,219.33136348954304
164,0.6,0.08,1.0,1.0,265.6341000150448
101,0.6,0.22,1.0,-0.26,430.89556532301356
144,0.6,0.18,1.0,0.39,332.42555071403496
123,0.0,0.75,0.0,0.19,322.849282825188
129,0.0,0.73,0.0,0.0,355.6292910448968
141,0.68,0.5,1.0,-0.12,309.0028924091139
111,0.52,0.93,0.63,0.71,198.77499313809287
158,0.52,0.46,0.94,-0.79,266.69966409890344
143,0.28,0.68,1.0,0.92,276.02143002165985
151,0.2,1.08,1.0,0.51,340.62320913104395
99,0.86,0.35,0.86,0.14,306.15442792338996
119,0.68,0.3,0.67,0.05,229.8797880390655
145,0.4,0.67,0.83,0.05,322.80606162657716
219,0.24,0.81,0.02,0.4,257.5409686329119
185,1.0,1.02,0.46,1.0,147.5729267025079
247,0.42,0.69,0.88,0.15,247.5063564687216
235,0.59,1.11,0.75,-0.18,245.53892066847268
213,0.03,0.0,0.0,0.59,444.0778847202797
245,0.81,0.62,0.3,1.0,142.15100310817115
225,0.76,0.51,0.86,0.33,233.242780953769
231,1.0,0.98,0.78,0.68,162.2695591951532
226,1.0,0.96,0.79,0.94,184.25402828070202
217,0.01,0.57,0.02,0.19,320.8700671022052
236,0.3,0.93,0.28,-0.5,447.9310230221624
175,0.84,0.93,0.88,-0.88,279.31447020276767
173,0.48,0.23,0.79,0.4,372.39883477840726
203,0.23,0.97,0.0,0.33,73.61446688397074
193,0.63,1.12,0.77,0.41,280.40727161111715
197,0.32,0.97,0.84,0.35,370.0490895283173
169,0.36,0.72,0.99,-0.12,336.5027235510373
191,0.92,1.44,0.61,0.88,176.48395882770575
227,0.6,0.6,0.99,0.21,335.67427382922403
221,0.12,0.81,0.06,1.0,325.9469607623213
223,0.92,0.64,0.88,0.49,276.29855321102104
177,1.0,0.94,0.83,0.77,283.81608483222976
174,0.4,0.63,1.0,-0.8,349.5536889812809
222,0.7,1.09,0.0,1.0,398.45076820796817
171,0.45,1.27,0.73,-0.34,313.4674305951789
218,0.81,0.8,0.87,0.24,267.14328901205545
201,1.0,0.56,0.72,0.72,329.5702362333285
243,0.12,0.88,0.48,-0.26,293.4599864911388
211,0.14,1.5,0.33,-1.0,296.5488608252223
224,0.73,0.44,0.99,0.0,216.40237898016377
237,0.08,1.5,0.0,1.0,328.59459560984766
187,1.0,0.4,0.88,0.65,216.26628903317578
170,0.32,0.21,0.72,0.74,376.472916294195
181,0.28,0.26,1.0,0.27,300.7914550768962
183,0.3,0.85,0.31,0.46,380.45667716052117
198,0.13,0.83,1.0,0.09,372.611388542342
215,0.1,0.85,1.0,0.28,333.5435549629896
248,0.72,0.38,0.79,0.24,314.0189950152864
249,0.08,0.77,0.76,0.21,273.16738186863245
212,0.32,0.33,0.0,-0.28,236.9909158073833
233,0.93,0.59,0.86,0.17,260.1379508049203
189,0.62,0.95,0.83,0.54,265.31540474937805
172,0.97,0.79,0.86,0.43,209.04643466102522
216,0.46,0.56,0.0,0.16,378.93106528614135
190,0.97,0.32,0.0,0.67,194.82897145684814
232,1.0,1.12,0.76,0.29,183.93866151360317
188,0.18,0.84,1.0,0.31,342.23422072442463
250,1.0,1.32,0.65,-0.01,265.8989837167526
229,0.88,0.5,0.81,0.57,277.59416935669867
209,0.49,0.48,0.99,0.39,293.82032135673217
176,1.0,0.72,0.68,0.56,198.42328079138125
239,0.84,0.88,0.87,0.28,223.2457669062475
195,0.88,0.28,1.0,0.2,240.96925735102067
179,0.24,0.66,1.0,0.82,269.34406964754425
199,0.14,1.08,1.0,0.16,342.8488861027729
192,0.19,0.19,0.0,0.44,229.3545178329648
182,0.74,0.48,0.3,0.55,200.0938552793695
220,0.86,0.23,0.97,-0.04,206.41329601354863
244,1.0,1.5,0.1,0.66,302.7181548944106
186,0.27,0.36,0.98,0.9,338.6337303290965
205,1.0,1.16,0.4,0.0,224.87502648362124
206,0.34,0.63,1.0,-0.28,274.1285450273703
240,1.0,0.27,0.82,0.43,267.28770120156753
241,0.02,0.62,0.0,0.08,341.4413649702295
238,0.11,0.98,0.08,0.89,191.98471594798468
230,1.0,0.71,0.79,0.3,315.9743702474723
207,1.0,1.5,0.53,0.8,179.74341951390534
228,0.03,0.99,0.1,0.62,247.41900629942057
204,1.0,0.61,0.66,0.57,267.0128284724196
184,0.32,0.39,0.88,0.33,350.5032371876179
194,0.15,0.42,1.0,0.76,345.75110365079524
246,0.29,0.6,0.0,-0.05,231.49588794872264
242,0.23,1.22,0.13,0.3,459.9472912919041
214,0.72,0.15,0.98,0.41,257.09811060888495
202,0.84,1.04,0.77,-0.32,282.41577888033265
208,1.0,0.16,0.99,0.38,203.66164964729518
178,0.52,0.99,0.08,1.0,230.1625178981641
200,0.26,0.88,0.89,0.96,348.4520847501285
196,0.04,1.5,0.0,0.64,483.84030988221025
210,0.0,0.57,0.0,0.41,347.39415002999397
234,0.5,0.56,0.47,0.73,253.76870993197198
180,0.49,0.24,0.87,0.64,313.6039096315793
