subID,alpha,theta,gamma,w,nll_idv,nll_grp
121,0.06,0.71,0.1,-1.0,232.01215359903702,90.52961049225554
159,0.78,0.88,0.87,-1.0,211.86544336985904,98.06590399315576
168,0.71,0.48,0.95,-1.0,146.13747894989754,83.25614013527739
155,0.46,0.81,0.95,-1.0,193.86865726464578,91.16756250739124
125,0.62,0.44,0.72,-1.0,211.47729778646976,116.42724879198992
131,0.62,0.29,0.95,-1.0,262.40760254662894,118.55418888479429
115,1.0,0.96,0.58,-1.0,152.69679672061793,66.35733615347424
107,0.73,0.2,1.0,-1.0,299.885415868064,176.81657913935112
109,1.0,0.5,0.66,-1.0,147.0447887687488,72.275467251598
96,0.08,0.97,0.56,-1.0,155.72099851900307,77.82817815028311
127,0.72,0.37,0.76,-1.0,215.7583465392065,64.96310192077306
110,0.36,0.51,1.0,-1.0,311.0843131334155,127.90262830299831
162,0.04,0.79,0.1,-1.0,198.68606086422383,100.13148499298816
122,1.0,0.38,0.52,-1.0,250.9938863046789,111.20216765875958
140,0.99,0.36,0.88,-1.0,132.27204686664837,64.95547119262788
144,0.69,0.58,0.88,-1.0,191.41547203567507,99.10715916547029
163,0.3,0.65,0.0,-1.0,346.5790532014619,185.56874509293408
117,0.26,0.97,0.0,-1.0,304.88973771735925,180.35366454770633
141,0.0,0.63,0.0,-1.0,220.71607224134848,77.71187665554554
160,0.32,0.61,0.97,-1.0,204.43723112069966,90.57106753934525
100,0.26,0.58,1.0,-1.0,233.9465588051383,93.34172870241484
151,0.16,0.59,0.01,-1.0,193.82987588219444,148.5748507037436
139,0.19,1.19,0.16,-1.0,221.43734782248276,82.80785165421115
157,0.22,0.71,0.0,-1.0,299.0377026749633,129.58956866550696
93,0.98,0.84,0.88,-1.0,225.99455909302284,138.89488542603854
113,0.35,0.96,0.61,-1.0,218.80689640443984,111.52823701463535
123,0.49,0.93,0.0,-1.0,273.9137295985369,179.59533600093962
161,0.14,0.26,1.0,-1.0,216.7599187885077,84.4524791303957
98,0.63,0.65,0.88,-1.0,290.96176433863485,134.71400046776566
104,0.02,1.5,0.0,-1.0,299.4790658288192,120.48335860380607
94,0.4,0.47,1.0,-1.0,201.23572361080045,89.96240124328108
108,0.84,0.44,0.99,-1.0,143.0387759069682,68.72539165036741
145,0.77,0.71,0.36,-1.0,147.11937177775005,97.52346043109381
147,0.32,0.72,0.97,-1.0,223.6482515400564,101.46928766776169
169,0.12,0.8,1.0,-1.0,348.57688830050176,108.98014141635684
89,0.03,0.64,0.0,-1.0,222.9812783142073,109.86660361508413
