subID,alpha,theta,gamma,w,nll_idv,nll_grp
64,0.14,1.43,0.68,0.0,133.48823883841214,58.28262369586685
75,0.0,1.09,0.0,0.51,208.4987902206972,139.2783309802499
38,1.0,0.1,1.0,0.08,335.3594910209494,125.43847642570033
65,0.44,0.68,0.87,-0.32,147.7726193280124,87.01278903459232
48,0.88,0.03,0.9,0.52,146.02813240973214,135.67843762893557
56,0.16,0.69,0.44,0.68,192.33881306438693,43.125063867591486
26,0.93,0.31,1.0,0.32,363.0142012262541,130.7424049605181
71,0.08,0.87,0.68,0.16,112.90277362130392,85.80832653379736
69,0.04,0.55,0.08,-0.26,165.71081292757225,110.9107574168308
8,0.01,1.33,0.02,0.61,268.14696119361713,99.32564975166432
44,0.09,0.08,1.0,-0.04,171.85497697374112,81.94774688575018
57,0.12,0.84,0.0,1.0,100.64304880531749,41.79701849801994
50,0.24,0.48,0.92,-0.12,210.71862973717018,98.9160651700921
77,0.0,0.88,0.0,-0.61,290.69627572728797,103.69623329174101
32,0.5,0.52,0.87,0.32,218.60160596439988,108.16019450334129
40,0.33,0.68,0.86,0.48,134.80564414625542,59.91917174007778
41,0.27,0.42,0.84,0.61,207.34060761980857,66.14200327797234
83,0.32,0.31,1.0,0.08,151.56939119347138,66.67634854139354
36,0.12,1.09,0.26,0.28,180.76456574504164,86.92013237806826
54,0.28,0.36,0.28,0.04,140.6939923933943,80.82681054768987
72,0.0,1.5,0.0,0.56,294.91784019118825,130.47727075981362
34,0.21,0.48,0.97,0.27,174.8294378470254,69.61564211490983
55,0.09,0.88,0.95,0.29,199.69443858687126,98.23941463739706
39,0.13,0.68,0.88,0.35,193.36662703853045,123.8950812005932
16,0.01,0.78,0.02,0.68,226.47371808881624,86.00409256754284
20,0.46,0.68,0.86,0.19,212.89652876066407,90.24663629822919
62,0.22,0.68,0.95,0.0,165.68248833920282,75.02945392399823
42,0.28,0.24,0.96,0.33,158.06193411045,97.27198225511933
68,0.12,0.65,0.0,0.68,233.33157964958178,70.6346041432637
79,0.12,1.0,0.29,-0.46,208.4708240760697,103.00190651998125
14,0.37,1.5,0.56,-0.64,135.57340306388915,100.31280951876963
58,0.02,0.88,0.1,-0.9,146.82260029862059,40.967398422778444
73,0.16,0.49,0.12,-0.32,120.74182453064763,64.11072793029616
17,0.09,0.64,0.0,0.64,224.9080093819522,88.47844764917158
46,0.95,0.05,0.98,0.32,322.7677274546964,140.29341818724856
0,0.0,0.64,0.0,0.28,215.17138728247045,120.83035313620256
84,0.14,0.51,0.0,0.54,253.96039058463353,98.59073835536623
66,0.13,0.88,0.06,0.21,180.19671938024058,30.853954092787724
15,0.23,0.46,0.96,-0.52,242.76411673690754,106.3010052572506
70,0.12,0.79,0.12,-0.44,277.7002847208033,59.90456678221729
81,0.0,1.24,0.0,0.27,216.40990736364498,92.6325729033509
49,0.17,0.72,0.97,0.26,185.16547842982334,110.86479074755823
45,0.08,1.48,0.0,0.56,264.7835072080444,129.14038993794307
47,0.31,0.64,0.82,0.08,181.82376787646734,84.93898110515117
1,0.88,0.24,1.0,0.32,346.2977705816149,118.59346329282045
6,1.0,0.06,1.0,0.48,294.7745482729369,125.85474517533639
76,0.08,0.86,0.0,0.08,232.27952613867205,60.20867200518304
12,0.25,1.04,0.39,0.79,174.256635866186,80.96283955970381
74,0.34,0.91,0.82,0.17,163.81656914960467,90.03281978674428
2,0.11,0.78,0.06,-0.36,288.2959347865693,126.90828077783284
51,0.32,0.24,1.0,0.0,139.9196575650064,63.760400495092206
80,0.17,0.37,0.0,0.52,267.3196971517403,119.51171660924479
28,0.25,1.28,0.74,0.12,117.79024010433655,51.61893108717393
43,0.24,1.06,0.48,-0.42,275.7848323742766,90.70668537682835
13,0.28,1.08,0.72,1.0,147.6524241670384,86.73779649736193
10,0.92,0.1,1.0,0.12,331.8395167896481,155.91386864525109
59,0.0,1.0,0.0,0.72,226.8934056279856,53.88280274685651
18,0.38,0.57,0.56,-0.08,149.35266768443512,66.89340709411444
21,0.1,0.96,0.88,-0.9,236.57083699594585,103.73338266719308
4,0.31,0.64,0.81,0.52,148.60700928472832,78.6464773499845
33,0.13,0.32,0.06,0.48,245.39786211187,104.44823741028969
30,0.08,1.28,0.52,-0.17,262.8566620020424,78.37222687631534
63,0.08,1.28,0.28,0.49,252.843575054945,113.69726263433664
