trial,subID,sim_choice,sim_attack,k
1,69,"[5, 2, 4, 3, 2, 2, 2, 2, 1, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,70,"[4, 7, 3, 4, 6, 1, 3, 4, 7, 1]","[1, 1, 1, 1, 0, 0, 0, 0, 1, 0]",1
1,71,"[4, 4, 4, 4, 4, 4, 2, 3, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,72,"[5, 6, 7, 7, 7, 5, 6, 7, 6, 6]","[1, 0, 0, 1, 0, 1, 1, 0, 0, 0]",1
1,73,"[3, 1, 2, 8, 2, 2, 3, 6, 7, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,74,"[3, 3, 5, 3, 3, 2, 4, 6, 3, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,75,"[7, 4, 6, 8, 5, 5, 6, 5, 6, 5]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",1
1,76,"[5, 6, 7, 8, 6, 6, 8, 4, 7, 7]","[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",1
1,77,"[6, 7, 7, 6, 8, 7, 7, 7, 7, 7]","[0, 1, 1, 1, 1, 0, 1, 1, 0, 0]",1
1,78,"[5, 2, 6, 3, 6, 7, 8, 7, 5, 6]","[0, 0, 0, 0, 1, 1, 1, 1, 0, 0]",1
1,79,"[3, 1, 8, 4, 6, 5, 3, 6, 6, 5]","[0, 0, 0, 0, 1, 1, 0, 0, 1, 0]",1
1,80,"[6, 7, 4, 5, 6, 8, 4, 7, 6, 5]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1
1,81,"[7, 8, 7, 9, 7, 8, 9, 8, 8, 8]","[0, 0, 1, 1, 0, 0, 1, 1, 0, 1]",1
1,82,"[5, 5, 5, 5, 3, 4, 7, 3, 7, 3]","[1, 0, 0, 0, 1, 0, 1, 1, 0, 0]",1
1,83,"[8, 6, 6, 7, 8, 5, 7, 8, 8, 3]","[1, 0, 1, 0, 1, 1, 0, 1, 1, 1]",1
1,84,"[7, 6, 7, 6, 7, 6, 7, 5, 6, 7]","[1, 0, 1, 0, 0, 1, 1, 0, 0, 1]",1
