trial,subID,sim_choice,sim_attack,k
1,131,"[4, 4, 8, 4, 4, 7, 6, 5, 5, 5]","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",1
1,132,"[6, 7, 7, 6, 8, 8, 8, 7, 6, 8]","[0, 1, 1, 0, 0, 1, 1, 0, 0, 0]",1
1,133,"[3, 2, 4, 2, 3, 7, 2, 4, 3, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,134,"[7, 5, 2, 6, 3, 6, 5, 4, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,135,"[2, 2, 5, 2, 2, 7, 4, 2, 2, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
1,136,"[5, 4, 7, 7, 4, 2, 4, 3, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,137,"[3, 3, 4, 2, 4, 4, 5, 1, 3, 3]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",1
1,138,"[7, 5, 6, 8, 4, 5, 5, 6, 5, 7]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",1
1,139,"[2, 1, 2, 3, 4, 1, 3, 3, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,140,"[3, 5, 6, 7, 7, 5, 1, 3, 3, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,141,"[7, 7, 5, 7, 5, 7, 6, 6, 6, 6]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",1
1,142,"[4, 7, 3, 6, 2, 4, 2, 2, 4, 4]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",1
1,143,"[4, 3, 5, 3, 1, 5, 5, 5, 2, 2]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
1,144,"[6, 7, 5, 6, 7, 5, 8, 5, 8, 6]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",1
1,145,"[3, 8, 5, 4, 6, 3, 5, 4, 7, 6]","[1, 0, 0, 0, 1, 0, 1, 0, 0, 1]",1
1,146,"[1, 6, 1, 1, 1, 1, 1, 2, 2, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,147,"[3, 7, 3, 9, 2, 4, 7, 3, 9, 5]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
1,148,"[1, 5, 1, 4, 4, 6, 4, 1, 5, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,149,"[8, 5, 7, 7, 7, 6, 6, 6, 6, 6]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
1,150,"[3, 1, 3, 1, 3, 5, 2, 3, 3, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,151,"[6, 8, 4, 4, 6, 6, 4, 7, 2, 4]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",1
1,152,"[6, 7, 6, 7, 7, 5, 6, 6, 8, 7]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 1]",1
1,153,"[7, 8, 7, 6, 8, 8, 9, 8, 7, 4]","[0, 1, 0, 0, 0, 1, 1, 0, 1, 1]",1
1,154,"[4, 4, 4, 4, 3, 6, 6, 3, 5, 4]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
1,155,"[4, 3, 5, 2, 1, 3, 3, 5, 3, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,156,"[4, 4, 2, 3, 1, 6, 5, 3, 1, 2]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
1,157,"[5, 5, 6, 5, 7, 5, 6, 4, 4, 4]","[0, 0, 0, 0, 1, 1, 1, 0, 0, 0]",1
1,158,"[2, 5, 3, 2, 5, 2, 3, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,159,"[4, 3, 2, 3, 2, 2, 2, 2, 4, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,160,"[5, 6, 7, 7, 5, 5, 5, 5, 7, 4]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
1,161,"[2, 2, 1, 3, 4, 1, 7, 1, 2, 2]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
1,162,"[8, 4, 3, 5, 5, 3, 2, 7, 6, 4]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
1,163,"[1, 2, 4, 3, 7, 2, 2, 2, 5, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,164,"[7, 5, 2, 4, 3, 4, 4, 4, 5, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
1,165,"[4, 1, 1, 5, 2, 4, 7, 3, 4, 7]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
1,166,"[1, 5, 2, 2, 2, 3, 1, 4, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,167,"[5, 3, 4, 1, 2, 1, 3, 3, 4, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,168,"[3, 4, 5, 2, 3, 4, 5, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
1,169,"[5, 6, 7, 6, 7, 7, 6, 1, 6, 5]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
1,170,"[5, 5, 4, 6, 2, 5, 7, 7, 4, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,171,"[6, 7, 7, 7, 7, 7, 6, 8, 5, 6]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
1,172,"[5, 5, 6, 3, 5, 2, 6, 7, 2, 6]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",1
1,173,"[4, 6, 1, 2, 5, 2, 2, 2, 3, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,174,"[5, 5, 6, 5, 5, 7, 6, 7, 6, 5]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
1,175,"[4, 6, 4, 4, 6, 2, 5, 7, 6, 5]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,176,"[1, 5, 1, 3, 4, 2, 1, 8, 2, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,177,"[5, 3, 3, 5, 5, 3, 4, 4, 5, 4]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
1,178,"[6, 7, 7, 7, 6, 7, 4, 6, 9, 5]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
1,179,"[3, 1, 3, 5, 3, 5, 3, 3, 3, 4]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
1,180,"[5, 6, 6, 6, 6, 3, 3, 5, 6, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,181,"[5, 7, 6, 5, 5, 7, 5, 5, 7, 4]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1
1,182,"[3, 5, 5, 5, 6, 6, 6, 5, 5, 4]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
1,183,"[3, 4, 3, 1, 4, 2, 4, 1, 2, 3]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,184,"[2, 1, 2, 2, 2, 2, 4, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,185,"[4, 3, 5, 1, 1, 5, 6, 4, 3, 3]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1
1,186,"[7, 6, 7, 6, 4, 4, 6, 4, 4, 5]","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",1
1,187,"[5, 2, 3, 3, 1, 3, 3, 2, 4, 4]","[1, 0, 0, 1, 0, 0, 1, 0, 0, 0]",1
1,188,"[5, 5, 7, 5, 5, 5, 3, 7, 4, 7]","[0, 0, 1, 1, 0, 0, 0, 1, 0, 0]",1
1,189,"[7, 2, 5, 8, 4, 1, 1, 2, 5, 4]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",1
1,190,"[5, 2, 3, 3, 4, 1, 3, 5, 2, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,191,"[5, 7, 6, 3, 5, 6, 8, 5, 5, 6]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,192,"[6, 6, 6, 6, 4, 6, 8, 7, 5, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,193,"[3, 4, 5, 3, 2, 6, 2, 1, 2, 1]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,194,"[7, 8, 7, 7, 8, 7, 7, 4, 7, 7]","[0, 1, 0, 1, 0, 0, 1, 0, 1, 0]",1
1,195,"[1, 3, 3, 2, 2, 1, 4, 2, 3, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,196,"[7, 6, 6, 7, 6, 5, 7, 5, 7, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
1,197,"[3, 5, 2, 3, 3, 3, 1, 4, 1, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,198,"[3, 2, 3, 1, 1, 4, 3, 2, 2, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,199,"[7, 7, 6, 9, 9, 7, 9, 7, 7, 8]","[1, 0, 0, 1, 1, 0, 1, 0, 0, 1]",1
