subID,alpha,theta,gamma,w,nll
109,0.38,0.44,0.0,-1.0,294.52987335361973
162,0.56,0.59,0.31,-1.0,284.89342050990257
106,0.25,0.56,0.64,-1.0,364.8829837598613
115,0.72,1.03,0.74,-1.0,308.79022527188283
169,0.15,1.03,0.5,-1.0,248.75356866917997
128,0.33,0.91,0.85,-1.0,341.3834882080225
154,0.92,0.68,0.86,-1.0,223.97701281508546
132,0.28,1.5,0.08,-1.0,514.5980328684177
120,0.11,1.08,0.79,-1.0,290.1231970466429
105,0.19,0.97,0.94,-1.0,368.07730688881804
133,0.45,0.66,0.46,-1.0,370.6221043928864
107,1.0,0.94,0.02,-1.0,330.49060563528775
141,0.5,0.57,0.12,-1.0,474.97141610604
119,0.66,1.05,0.49,-1.0,267.74594461101356
155,0.28,0.54,1.0,-1.0,395.19892042326114
142,0.52,0.75,0.23,-1.0,445.12468444815545
98,0.24,0.73,1.0,-1.0,399.5318895044642
136,0.61,0.76,0.87,-1.0,236.27406098719115
150,0.47,0.16,0.36,-1.0,236.2079788327805
138,1.0,0.8,0.75,-1.0,237.64102416962533
152,0.36,1.24,0.1,-1.0,204.36141359048514
160,0.3,0.84,0.99,-1.0,342.9153297454813
135,0.68,0.57,0.69,-1.0,298.06151182555175
123,0.89,0.44,0.85,-1.0,296.23414328459364
137,0.7,0.57,1.0,-1.0,296.00377968734807
129,1.0,0.56,0.88,-1.0,218.38197623223215
112,0.3,0.74,0.0,-1.0,455.0780260108452
149,0.12,1.11,0.82,-1.0,233.66847846825567
157,0.2,0.85,0.16,-1.0,234.64136344433572
151,0.01,0.81,0.02,-1.0,309.7949008380399
124,0.9,0.51,0.86,-1.0,232.4902051535725
144,1.0,1.06,0.67,-1.0,202.81905708069397
163,1.0,0.4,0.88,-1.0,183.09470587440782
158,0.69,0.42,0.77,-1.0,261.20722958295704
159,0.29,0.28,0.19,-1.0,242.79687199456882
165,0.15,0.71,0.48,-1.0,348.2008319907459
127,0.48,0.56,1.0,-1.0,242.2453234926496
139,0.4,0.0,1.0,-1.0,302.7129529163258
167,0.72,0.12,0.88,-1.0,337.3733909532291
101,0.83,0.34,0.75,-1.0,442.8403635291414
146,0.88,0.16,1.0,-1.0,357.727912390345
125,0.0,0.73,0.0,-1.0,333.6797055289835
131,0.0,0.73,0.0,-1.0,371.82527469643543
143,0.52,0.56,1.0,-1.0,322.09535846153415
113,0.57,0.78,0.65,-1.0,239.78376513917567
161,0.18,0.43,0.72,-1.0,334.9423051271622
145,0.36,0.69,1.0,-1.0,327.8340363442238
153,0.11,1.02,1.0,-1.0,369.5042785020265
99,0.13,0.64,1.0,-1.0,335.4351438823322
111,0.78,0.38,0.88,-1.0,314.45571309246515
121,0.76,0.31,0.69,-1.0,236.90345566369402
147,0.4,0.66,0.84,-1.0,328.0697190334247
222,0.27,0.72,0.09,-1.0,277.4931175720057
188,1.0,0.87,0.32,-1.0,188.7374154937208
250,1.0,0.64,0.8,-1.0,257.0732645020562
238,0.57,1.01,0.78,-1.0,259.44933693355887
216,1.0,0.22,0.0,-1.0,484.12686675362136
248,0.88,0.72,0.4,-1.0,180.75148611965164
228,0.92,0.48,0.87,-1.0,241.6823098409333
234,1.0,0.93,0.79,-1.0,172.08534563336403
229,1.0,0.76,0.84,-1.0,215.74604640801772
220,0.02,0.59,0.02,-1.0,328.9850461118938
239,0.3,0.96,0.04,-1.0,472.0793516971699
178,1.0,1.24,0.15,-1.0,323.75500188018555
176,0.52,0.35,0.77,-1.0,403.32652506764236
206,0.24,0.97,0.0,-1.0,85.03283476852795
196,0.69,1.09,0.78,-1.0,302.2310243307351
200,0.34,0.94,0.87,-1.0,395.3882007452562
172,0.3,0.76,1.0,-1.0,345.0730803898691
194,0.4,0.88,0.54,-1.0,274.13343034390766
230,0.62,0.64,0.99,-1.0,356.8234475877532
224,0.12,0.84,0.02,-1.0,420.8613902346447
226,1.0,0.7,0.84,-1.0,308.2092190109438
180,1.0,0.84,0.83,-1.0,330.3626332781785
177,0.24,0.87,1.0,-1.0,421.9681338275641
225,0.59,1.1,0.0,-1.0,514.495941961147
174,0.14,0.98,1.0,-1.0,333.9382126166307
221,1.0,0.73,0.88,-1.0,276.6255642243453
204,0.97,0.56,0.67,-1.0,435.589952050195
246,0.16,0.88,0.37,-1.0,307.8767125554928
227,0.81,0.44,0.99,-1.0,233.50714349019188
240,0.22,1.5,0.0,-1.0,470.02724091868686
190,1.0,0.5,0.87,-1.0,257.0077189819908
173,0.32,0.52,0.1,-1.0,468.6175389364064
184,0.22,0.35,1.0,-1.0,315.45512399917277
186,0.3,0.78,0.33,-1.0,417.41844500729235
201,0.13,0.83,1.0,-1.0,380.741559891924
218,0.29,0.76,1.0,-1.0,350.3677612497059
251,0.68,0.39,0.8,-1.0,321.98334999905023
252,0.08,0.79,0.68,-1.0,280.4652036085039
236,0.88,0.62,0.87,-1.0,266.9895160266613
192,0.65,0.78,0.84,-1.0,291.7993757802806
175,0.96,0.86,0.81,-1.0,230.43798933714447
219,0.45,0.58,0.0,-1.0,385.85615035054275
193,1.0,0.44,0.0,-1.0,236.67892819986173
235,1.0,1.12,0.73,-1.0,202.30820418632044
191,0.19,0.82,1.0,-1.0,361.2399353229662
253,0.15,0.85,0.99,-1.0,280.46391388889117
232,1.0,0.42,0.87,-1.0,307.39968987724717
212,0.61,0.59,0.88,-1.0,324.437697873197
179,1.0,0.77,0.72,-1.0,230.29671410868835
242,0.88,0.88,0.74,-1.0,240.95608708391092
198,0.72,0.36,0.99,-1.0,258.034743958306
182,0.18,0.66,0.11,-1.0,316.3306493254657
202,0.15,1.1,1.0,-1.0,355.19463790905303
195,0.18,0.2,0.0,-1.0,247.3361995765043
185,0.83,0.61,0.36,-1.0,240.3049240206383
223,0.88,0.23,0.97,-1.0,219.05063265468792
247,0.72,1.24,0.13,-1.0,366.9966325597301
189,0.31,0.34,0.98,-1.0,390.5230855778044
208,1.0,1.13,0.4,-1.0,234.35595275113312
209,0.52,0.58,0.94,-1.0,292.9941875895559
243,1.0,0.39,0.82,-1.0,293.028650220667
244,0.02,0.63,0.0,-1.0,354.01075174959715
241,0.09,0.88,0.08,-1.0,223.17108764447482
233,1.0,0.58,0.54,-1.0,326.4870020254573
210,1.0,0.92,0.71,-1.0,240.87575033052303
231,0.12,0.94,0.77,-1.0,276.19453499757225
207,1.0,0.74,0.72,-1.0,308.63345962469805
187,0.35,0.38,0.88,-1.0,374.7765374452177
197,0.0,0.58,0.0,-1.0,419.7170730959699
249,0.3,0.61,0.0,-1.0,237.7387186425695
245,0.25,1.15,0.1,-1.0,478.0039902444315
217,0.72,0.21,0.97,-1.0,277.1771977898818
205,0.88,1.01,0.76,-1.0,303.5963167330658
211,1.0,0.2,0.99,-1.0,217.3135822903878
181,0.68,0.98,0.02,-1.0,302.14965888694417
203,0.02,1.35,0.0,-1.0,432.6359261407566
199,0.02,1.5,0.0,-1.0,535.4529703487569
213,0.0,0.64,0.0,-1.0,370.9884778508483
237,0.31,0.49,0.8,-1.0,292.42448385408846
183,1.0,0.32,0.72,-1.0,345.2470888482591
