trial,subID,sim_choice,sim_attack,k
1,48,"[7, 8, 8, 6, 8, 7, 7, 6, 7, 8]","[1, 1, 0, 1, 1, 0, 1, 0, 1, 1]",1
1,49,"[2, 2, 2, 1, 2, 6, 2, 1, 5, 2]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",1
1,50,"[4, 5, 2, 3, 3, 6, 5, 3, 5, 5]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
1,51,"[5, 4, 4, 6, 8, 4, 6, 5, 6, 4]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
1,52,"[2, 1, 1, 1, 6, 1, 3, 5, 1, 4]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
1,53,"[1, 2, 3, 3, 1, 5, 4, 3, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,54,"[5, 3, 4, 5, 5, 3, 5, 3, 3, 5]","[1, 0, 1, 0, 1, 0, 1, 0, 0, 1]",1
1,55,"[5, 6, 4, 6, 2, 4, 6, 5, 6, 5]","[0, 1, 1, 0, 0, 0, 1, 0, 1, 0]",1
1,56,"[6, 4, 3, 5, 4, 5, 3, 5, 3, 3]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,57,"[7, 8, 7, 6, 7, 7, 7, 8, 5, 6]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",1
1,58,"[2, 1, 3, 1, 1, 1, 1, 3, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
1,59,"[6, 7, 8, 7, 7, 8, 7, 6, 7, 6]","[1, 0, 1, 0, 1, 1, 1, 0, 1, 1]",1
1,60,"[5, 6, 4, 5, 6, 5, 4, 6, 2, 3]","[0, 1, 0, 0, 1, 1, 0, 0, 0, 0]",1
1,61,"[6, 6, 5, 4, 6, 4, 5, 6, 5, 6]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,62,"[2, 2, 3, 3, 1, 6, 2, 2, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,63,"[7, 5, 7, 8, 7, 8, 7, 6, 6, 7]","[0, 1, 1, 0, 1, 1, 1, 0, 1, 0]",1
1,64,"[6, 6, 6, 7, 7, 5, 7, 7, 6, 6]","[1, 1, 0, 0, 0, 0, 1, 1, 0, 0]",1
1,65,"[4, 3, 5, 2, 4, 4, 2, 3, 5, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,66,"[7, 5, 8, 7, 8, 8, 7, 9, 7, 7]","[1, 0, 1, 0, 0, 1, 1, 1, 0, 1]",1
1,67,"[5, 6, 6, 5, 4, 6, 8, 5, 4, 5]","[1, 0, 0, 0, 0, 0, 1, 0, 1, 0]",1
1,68,"[7, 7, 6, 2, 6, 2, 3, 4, 1, 2]","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",1
1,69,"[5, 2, 3, 5, 2, 3, 4, 3, 3, 2]","[1, 0, 0, 1, 0, 0, 1, 0, 0, 0]",1
