subID,alpha,theta,gamma,w,nll
100,0.53,0.34,0.86,-0.08,243.17682522882984
122,0.88,1.25,0.76,-0.33,285.49753512981766
104,0.74,0.8,0.0,-0.32,275.68489933457863
168,0.32,0.81,0.0,-0.46,253.40436821028737
171,0.25,0.67,0.08,-0.09,319.30892438260344
166,0.73,0.41,0.98,-0.13,187.95482041178735
126,0.0,1.47,0.0,-0.68,322.1748844692254
103,0.08,0.8,0.81,-0.37,293.20792744745984
156,0.96,0.56,0.88,0.08,223.01270485138485
117,0.6,0.77,0.88,0.04,335.84498029541413
118,0.88,0.52,0.88,-0.07,138.94126819633306
134,1.0,0.7,0.83,-0.08,219.5425780735739
114,1.0,1.5,0.38,-0.52,204.35149818920428
130,0.88,0.65,0.72,0.13,257.3582713382255
109,0.45,0.71,0.0,-1.0,208.68348694889124
162,0.56,0.61,0.32,-0.04,284.1678068718944
106,0.64,0.88,0.76,-0.7,324.29052020281813
115,0.72,0.95,0.74,0.3,297.83617768382146
169,0.16,0.99,0.49,0.12,247.27146169064827
128,0.33,0.98,0.82,-0.19,337.33149145982435
154,0.94,0.68,0.86,-0.08,223.926813833035
132,0.28,1.5,0.09,-0.32,503.8116680171354
120,0.1,1.01,0.69,0.3,284.6688401505581
105,0.49,1.19,0.97,-0.49,336.0207285919452
133,0.37,0.94,0.56,-0.61,351.18445841774064
107,1.0,0.91,0.02,0.1,329.45346324893836
141,0.84,0.94,0.88,-0.63,466.9802110902219
119,0.67,1.4,0.39,-0.72,250.71709669984386
155,0.44,0.42,1.0,0.28,383.42935884170436
142,0.48,0.79,0.21,-0.07,444.52897422939213
98,0.24,0.75,1.0,-0.05,399.19150668531785
136,0.61,0.8,0.88,-0.12,234.55132937163768
150,0.46,0.12,0.38,0.12,234.63229973221166
138,1.0,0.88,0.72,-0.08,238.00536960961938
152,0.38,1.37,0.12,-0.26,200.22913907195363
160,0.3,0.88,1.0,-0.16,332.0719813570894
135,0.64,0.54,0.64,0.11,296.7835448293149
123,0.88,0.46,0.86,-0.04,296.13677723475996
137,0.7,0.57,1.0,0.02,295.9400494730108
129,0.94,0.44,0.82,0.33,211.313934310863
112,0.31,0.85,0.0,-0.43,417.29027650831296
149,0.14,1.18,0.85,-0.24,224.31843277257082
157,0.21,0.88,0.16,-0.08,233.70400050578758
151,0.0,0.83,0.0,-0.06,308.83630425413395
124,0.9,0.51,0.86,0.0,232.4902051535725
144,1.0,1.08,0.68,-0.12,199.99830574141788
163,1.0,0.48,0.88,-0.12,179.23961095657342
158,0.68,0.43,0.77,-0.06,259.83694430346844
159,0.28,0.34,0.18,-0.18,238.96987439776632
165,0.13,0.68,0.28,0.16,341.8208191833502
127,0.48,0.54,0.99,0.04,242.27624527335664
139,0.13,0.0,0.11,0.46,280.01134905474447
167,0.8,0.07,0.94,0.1,332.3677829265065
101,0.6,0.37,0.74,0.5,439.07203837409054
146,0.76,0.15,1.0,0.08,357.90953194217997
125,0.0,0.79,0.0,-0.16,327.4954124325052
131,0.0,0.76,0.0,-0.08,370.4031935759131
143,0.63,0.56,1.0,-0.12,318.9840338647495
113,0.57,0.93,0.6,-0.4,226.13503354858426
