subID,alpha,theta,gamma,w,nll
159,0.27,0.48,0.99,0.92,5.441666666666666
106,0.91,0.79,0.52,-0.22,3.8916666666666666
113,0.63,0.9,0.77,-0.56,4.383333333333334
166,0.13,0.81,1.0,0.16,1.8666666666666667
126,0.3,0.94,0.82,0.69,2.575
152,0.53,0.84,0.75,-0.2,1.6189655172413793
130,0.44,1.0,0.97,0.04,2.28640350877193
118,0.03,1.0,0.96,0.71,2.7333333333333334
105,0.02,1.14,0.68,-0.88,3.8583333333333334
131,0.74,0.37,0.0,0.14,5.128333333333334
107,0.72,1.12,0.67,0.12,6.97090395480226
139,0.13,1.08,0.64,-0.51,4.704022988505747
117,0.21,1.29,0.79,0.16,1.6583333333333332
153,0.03,0.6,0.57,-0.99,4.196045197740113
140,0.0,0.88,0.44,0.02,7.25
134,0.06,0.84,0.79,0.28,1.2666666666666668
148,0.1,0.21,0.02,-0.04,2.6068627450980393
150,0.0,1.13,0.68,-0.04,0.85
157,0.01,0.92,0.81,0.27,3.7333333333333334
133,0.26,0.66,0.11,0.08,2.058333333333333
121,0.24,0.43,0.32,-0.07,2.9416666666666664
135,0.4,0.48,0.99,-1.0,2.8583333333333334
127,0.26,0.58,0.3,0.28,1.6232758620689656
110,0.14,0.78,0.38,-0.12,7.983333333333333
147,0.08,1.12,0.66,0.12,1.2693502824858758
155,0.08,0.74,0.5,0.28,1.5416666666666665
149,0.05,0.69,0.92,0.01,3.3499999999999996
122,1.0,0.83,0.64,0.48,1.5666666666666667
142,0.71,1.14,0.7,-0.92,0.7473163841807909
160,0.16,0.6,0.7,0.24,0.6083333333333334
156,0.72,0.52,0.78,0.08,1.8
137,0.08,0.18,0.17,-0.08,4.7595238095238095
162,0.04,0.78,0.17,0.56,4.262735849056604
125,0.14,0.57,0.47,0.02,1.0750000000000002
164,0.0,0.37,0.1,0.08,3.017857142857143
101,0.32,0.29,0.48,0.48,10.991666666666667
144,0.71,0.28,0.28,0.0,10.221544715447155
123,0.0,0.68,0.61,-0.11,4.020402298850574
129,0.0,0.68,0.53,-0.14,5.116666666666667
141,0.07,0.77,0.61,-0.15,5.070689655172414
111,0.11,0.89,0.68,0.1,1.1583333333333332
158,0.02,0.56,0.0,-0.32,5.844632768361581
143,0.0,0.68,0.0,0.17,2.82090395480226
151,0.2,0.86,0.99,0.0,3.7740112994350286
99,0.08,0.58,0.22,-0.06,4.328930817610063
119,0.31,0.3,0.65,-0.23,1.0916666666666668
145,0.1,0.7,0.65,-0.42,5.17909604519774
219,0.81,0.79,0.82,0.2,2.0166666666666666
185,0.63,1.04,0.81,0.29,0.575
247,0.0,0.52,0.52,-1.0,2.1333333333333333
235,0.92,1.49,0.62,0.76,2.1019774011299432
213,0.4,0.41,0.0,0.04,10.275
245,0.28,0.65,0.56,0.18,0.4833333333333333
225,0.04,0.57,0.56,-0.52,1.5583333333333333
231,0.21,0.83,0.88,-1.0,0.55
226,0.44,1.04,0.73,-1.0,1.2050847457627119
217,0.0,0.52,0.31,-0.05,4.230952380952381
236,0.16,0.83,0.8,-0.3,9.083333333333334
175,0.13,0.96,0.87,0.11,3.0166666666666666
173,0.1,0.43,0.71,-0.54,8.11925287356322
203,0.24,0.8,0.68,0.12,0.06666666666666667
193,0.41,1.16,0.81,0.17,4.166666666666666
197,0.13,0.78,0.76,-0.1,8.061723163841808
169,0.82,0.71,0.38,-0.18,5.9833333333333325
191,0.13,0.91,0.76,-0.52,0.9062146892655367
227,0.01,0.71,0.64,0.05,6.168939393939394
221,0.62,0.34,0.13,-0.2,6.283333333333333
223,0.96,0.47,0.66,-0.06,2.570175438596491
177,0.88,1.28,0.7,-0.52,2.0166666666666666
174,0.14,0.63,0.97,0.5,5.616666666666667
222,0.26,0.72,0.59,0.12,6.275
171,0.56,1.04,0.77,-0.03,3.6166666666666667
218,0.44,0.8,0.74,0.07,2.7666666666666666
201,0.06,0.44,0.98,-0.06,7.691666666666667
243,0.8,1.47,0.29,0.19,2.9916666666666663
211,0.91,1.48,1.0,0.5,7.553368794326241
224,0.51,0.86,0.88,0.32,2.033333333333333
237,0.18,1.48,0.97,0.08,1.9542372881355932
187,0.3,0.5,0.55,-0.21,1.4850574712643678
170,0.24,0.36,0.02,0.14,6.575
181,0.01,0.37,0.2,-0.04,3.724717514124294
183,0.04,0.88,0.92,-0.12,7.833333333333334
198,0.03,0.74,0.92,0.08,5.875
215,0.2,0.99,0.6,0.38,4.683333333333334
248,0.11,0.75,0.71,0.28,5.617592592592593
249,0.03,0.8,0.48,-0.12,1.9833333333333334
212,0.28,0.21,0.16,-0.15,2.8499999999999996
233,0.23,0.63,0.58,0.0,2.475
189,0.52,1.04,0.63,0.48,2.2583333333333333
172,0.39,0.8,0.7,-0.34,1.1089080459770115
216,0.0,0.52,0.45,0.28,7.341666666666667
190,0.4,0.22,0.76,0.08,0.9916666666666667
232,0.56,1.0,0.81,-0.46,1.1916666666666667
188,0.0,0.88,0.0,-0.07,3.4091954022988507
250,0.55,1.2,0.69,-0.04,2.4033333333333333
229,0.44,0.69,0.68,-0.27,2.341666666666667
209,0.18,0.52,0.97,0.16,4.141666666666667
176,0.8,0.6,0.79,-0.08,0.7806497175141243
239,0.3,0.87,0.5,0.18,1.2583333333333333
195,0.0,0.52,0.36,0.68,2.217156862745098
179,0.15,0.72,0.1,-0.07,2.7071428571428573
199,0.03,1.09,0.84,0.24,4.641666666666667
192,0.05,0.28,0.08,-0.32,1.6732758620689656
182,0.13,0.46,0.16,0.02,2.9583333333333335
220,0.03,0.43,0.28,-0.28,0.7
244,0.22,0.88,0.96,-0.01,6.266666666666667
186,0.01,0.69,0.4,-0.84,5.061158192090396
205,0.08,0.88,0.85,0.06,1.4522727272727272
206,0.72,0.21,0.98,0.12,2.9107142857142856
240,0.0,0.37,0.22,-0.02,2.166666666666667
241,0.0,0.68,0.66,-0.18,5.210606060606061
238,0.08,0.76,0.0,-0.72,1.3007062146892654
230,0.68,0.46,0.83,-0.04,7.449999999999999
207,0.58,1.4,0.7,0.95,0.5833333333333334
228,0.02,0.9,0.99,0.28,2.8666666666666667
204,0.78,0.6,0.7,0.02,2.3166666666666664
184,0.0,0.52,0.46,0.4,5.877380952380952
194,0.04,0.57,0.08,0.92,6.183333333333334
246,0.43,0.63,0.82,0.24,1.2583333333333333
242,0.12,0.88,0.87,0.09,4.760593220338983
214,0.1,0.46,0.29,0.04,2.495614035087719
202,0.71,1.08,0.21,0.18,3.2177966101694917
208,0.04,0.42,0.47,0.23,0.95
178,0.74,0.8,0.24,0.28,2.64780701754386
200,0.0,0.88,0.32,-0.06,9.272701149425288
196,0.11,1.49,0.07,0.09,7.781737588652483
210,0.01,0.55,0.52,0.16,5.202259887005649
234,0.67,0.72,0.3,0.16,2.55
180,0.6,0.11,0.33,-0.64,3.475
