subID,alpha,theta,gamma,w,nll_idv,nll_grp
121,0.88,0.33,0.72,-1.0,154.7409615592345,82.99008904526517
147,0.4,0.6,0.88,-1.0,238.34592853386653,92.04955097174042
222,0.24,0.67,0.09,-1.0,194.62316139354112,83.96412146246615
188,1.0,0.83,0.28,-1.0,133.48602474386604,55.50982428370152
250,0.99,0.62,0.81,-1.0,171.5928902624941,85.78793285394062
238,0.52,0.88,0.81,-1.0,181.16162248120528,84.08088385884953
216,0.92,0.24,0.0,-1.0,365.24023113367605,119.0531978022895
248,0.87,0.75,0.4,-1.0,117.64358391457985,63.58871783243411
228,0.9,0.48,0.87,-1.0,156.96395462289146,84.83598669453991
234,1.0,0.88,0.8,-1.0,126.69547999611416,45.49627908339686
229,1.0,0.77,0.81,-1.0,154.1639684943537,62.14555003390863
220,0.14,0.47,0.99,-1.0,229.53404089396142,99.92551461200743
239,0.31,0.97,0.03,-1.0,329.5722517183395,142.67103169787475
178,1.0,1.29,0.13,-1.0,264.759798349704,59.67075416273563
176,0.61,0.39,0.74,-1.0,261.8123181497805,142.4433910157598
206,0.23,0.95,0.0,-1.0,64.32331890657181,20.926043036245286
196,0.68,1.12,0.76,-1.0,203.0771218363921,99.58996311040033
200,0.52,0.82,0.97,-1.0,269.35329963154777,128.58980468449187
172,0.3,0.76,1.0,-1.0,211.4141914821515,133.6588889077176
194,0.28,0.64,0.32,-1.0,184.42580559043765,99.29040979801678
230,0.64,0.66,0.98,-1.0,235.81489651976645,121.2949583739519
224,0.11,0.85,0.04,-1.0,284.31473255971684,136.65728123804686
226,1.0,0.72,0.82,-1.0,213.04826161178883,95.73437451555978
180,1.0,0.8,0.83,-1.0,239.7575616344798,90.6804080551859
177,0.18,0.87,1.0,-1.0,268.21523721443356,156.01123452458503
225,0.44,1.11,0.0,-1.0,357.8582061145171,157.76766416871317
174,0.12,1.02,1.0,-1.0,228.79783802140787,106.04656085783759
221,1.0,0.73,0.88,-1.0,176.06509865920248,100.56046556514282
204,0.98,0.56,0.68,-1.0,194.15759648986682,241.45493728023288
246,0.15,0.87,0.29,-1.0,215.8684748918698,93.6027581488419
227,0.81,0.44,0.99,-1.0,174.27079612317556,59.23634736701632
240,0.21,1.11,0.0,-1.0,372.3347672745104,120.4634660344467
190,1.0,0.55,0.85,-1.0,164.59680314947374,92.91710799778927
173,0.45,0.61,0.72,-1.0,320.232310540246,151.19286548923245
184,0.22,0.36,1.0,-1.0,229.7497014783863,85.7485045183738
186,0.28,0.77,0.34,-1.0,270.2651841292217,147.65593785069186
201,0.11,0.84,1.0,-1.0,262.0685769752439,118.86638675956556
218,0.29,0.76,1.0,-1.0,235.5906967924409,114.77706445726498
251,0.75,0.38,0.81,-1.0,226.92986104408408,95.13147584422585
252,0.08,0.8,0.52,-1.0,196.57980898132422,83.96676511909732
236,0.88,0.61,0.88,-1.0,179.58607239127736,87.49450149651571
192,0.64,0.72,0.86,-1.0,223.6137002074832,69.81635135301245
175,0.89,0.85,0.82,-1.0,143.38428477379807,87.61035121511256
219,0.41,0.59,0.58,-1.0,307.06602949743836,81.8425108132607
193,1.0,0.5,0.0,-1.0,151.85065226083913,86.35847134091229
235,1.0,1.1,0.73,-1.0,131.61133781572178,70.93305676587312
191,0.16,0.77,1.0,-1.0,263.91178455645473,100.98595683388304
253,1.0,1.28,0.67,-1.0,217.3646333972795,61.986835358233186
232,0.52,0.29,0.99,-1.0,219.19119480926696,93.07035588068906
212,0.52,0.6,0.92,-1.0,224.73786464508606,102.5274900590792
179,1.0,0.81,0.72,-1.0,153.9471095575957,77.5091510233914
242,0.88,0.84,0.6,-1.0,172.3540377396661,72.23087257691019
198,0.92,0.28,1.0,-1.0,186.1183901727047,70.14542934994954
182,0.22,0.61,0.05,-1.0,233.50110485063814,84.79977434860193
202,0.14,1.09,1.0,-1.0,248.70984863362614,106.49847354821256
195,0.18,0.19,0.02,-1.0,172.39872128492152,75.01680619059805
185,0.82,0.64,0.36,-1.0,130.1360000979202,110.39725254023875
223,0.84,0.22,0.97,-1.0,149.30370139318342,70.5598369675407
247,0.64,1.19,0.14,-1.0,220.28672083014527,147.67053012624402
189,0.29,0.34,0.99,-1.0,311.2259469399126,79.38315820827025
208,1.0,1.15,0.4,-1.0,183.5097721259196,51.008074160541106
209,0.52,0.57,0.93,-1.0,203.5054443070143,89.77217857146881
243,1.0,0.47,0.81,-1.0,202.29310636978127,93.52668301717222
244,0.01,0.61,0.0,-1.0,258.3353347044218,96.21886905295841
241,0.08,0.88,0.08,-1.0,147.31077844601194,75.95046352327513
233,0.92,0.59,0.52,-1.0,201.14752874592278,125.75377732947503
210,1.0,0.78,0.72,-1.0,164.8008584637111,80.09401793285619
231,0.13,0.94,0.8,-1.0,205.27821173578374,71.0455172903466
207,1.0,0.82,0.8,-1.0,200.62514746591395,113.38210445973816
187,0.48,0.27,1.0,-1.0,266.8111605007805,108.32828976894046
