trial,subID,sim_choice,sim_attack,k
1,64,"[8, 7, 7, 8, 8, 8, 6, 8, 6, 5]","[1, 0, 0, 1, 1, 1, 0, 1, 0, 1]",1
1,65,"[5, 2, 1, 2, 4, 4, 3, 4, 4, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,66,"[7, 7, 6, 7, 8, 7, 9, 9, 7, 7]","[1, 0, 1, 0, 0, 1, 1, 1, 0, 1]",1
1,67,"[8, 5, 6, 7, 6, 6, 5, 7, 7, 7]","[0, 0, 1, 1, 0, 1, 0, 1, 1, 1]",1
1,68,"[3, 2, 6, 2, 3, 2, 3, 4, 3, 6]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1
1,69,"[3, 3, 3, 5, 2, 3, 3, 4, 4, 2]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",1
1,70,"[5, 5, 5, 3, 4, 6, 2, 2, 7, 5]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",1
1,71,"[6, 5, 4, 4, 2, 2, 1, 6, 3, 6]","[1, 1, 0, 1, 0, 0, 0, 0, 0, 0]",1
1,72,"[1, 5, 4, 6, 7, 7, 6, 6, 6, 6]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
1,73,"[3, 4, 5, 5, 1, 6, 1, 4, 5, 3]","[1, 0, 0, 1, 0, 0, 0, 1, 1, 0]",1
1,74,"[7, 4, 5, 3, 3, 3, 4, 5, 6, 5]","[1, 0, 0, 0, 0, 0, 0, 1, 1, 0]",1
1,75,"[4, 5, 2, 7, 4, 3, 5, 1, 5, 6]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,76,"[4, 6, 8, 7, 7, 7, 6, 7, 5, 6]","[0, 0, 1, 0, 0, 0, 1, 0, 1, 0]",1
1,77,"[9, 8, 8, 8, 5, 8, 7, 5, 8, 8]","[1, 1, 1, 1, 0, 1, 0, 0, 1, 0]",1
1,78,"[4, 7, 6, 5, 5, 6, 5, 6, 6, 5]","[1, 1, 0, 0, 1, 0, 0, 0, 0, 0]",1
1,79,"[5, 7, 7, 8, 4, 4, 4, 3, 6, 2]","[0, 0, 1, 1, 0, 0, 1, 0, 0, 0]",1
1,80,"[7, 5, 7, 6, 5, 3, 5, 6, 7, 5]","[0, 0, 1, 0, 1, 0, 1, 1, 0, 0]",1
1,81,"[7, 7, 7, 7, 7, 8, 8, 7, 8, 5]","[0, 0, 1, 0, 1, 1, 1, 0, 0, 0]",1
1,82,"[6, 5, 3, 7, 5, 7, 6, 5, 6, 6]","[0, 0, 0, 1, 1, 1, 0, 1, 0, 0]",1
1,83,"[5, 6, 7, 5, 6, 5, 7, 4, 4, 4]","[0, 0, 1, 1, 1, 0, 1, 0, 0, 0]",1
1,84,"[5, 3, 2, 3, 5, 5, 2, 7, 5, 4]","[1, 0, 0, 0, 0, 0, 0, 1, 1, 1]",1
1,85,"[3, 4, 6, 8, 5, 6, 7, 6, 5, 7]","[0, 0, 0, 1, 1, 0, 1, 1, 0, 1]",1
1,86,"[5, 8, 8, 8, 7, 8, 7, 7, 6, 7]","[0, 1, 1, 1, 0, 1, 1, 1, 1, 1]",1
1,87,"[6, 7, 6, 7, 6, 7, 7, 8, 7, 5]","[1, 1, 1, 1, 0, 0, 1, 0, 1, 0]",1
1,88,"[7, 7, 5, 8, 8, 8, 8, 6, 7, 5]","[1, 1, 0, 1, 1, 1, 1, 0, 1, 0]",1
1,89,"[5, 6, 6, 6, 5, 6, 6, 5, 7, 5]","[1, 0, 1, 0, 0, 1, 1, 1, 1, 0]",1
1,90,"[5, 5, 4, 6, 3, 2, 5, 5, 7, 3]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
1,91,"[5, 4, 6, 5, 6, 7, 5, 1, 3, 2]","[0, 0, 1, 0, 0, 1, 1, 0, 0, 0]",1
1,92,"[7, 6, 6, 7, 7, 7, 7, 5, 7, 7]","[0, 1, 0, 0, 0, 0, 1, 0, 1, 1]",1
1,93,"[4, 7, 6, 5, 4, 5, 7, 5, 8, 6]","[0, 1, 0, 0, 0, 0, 1, 1, 0, 0]",1
1,94,"[4, 4, 4, 7, 6, 6, 5, 5, 4, 5]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,95,"[5, 5, 4, 5, 6, 2, 3, 5, 3, 4]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,96,"[4, 6, 7, 5, 6, 5, 3, 8, 6, 2]","[0, 0, 0, 1, 1, 1, 0, 1, 1, 0]",1
1,97,"[5, 7, 8, 6, 6, 7, 6, 5, 5, 7]","[0, 0, 1, 0, 1, 0, 1, 1, 0, 1]",1
1,98,"[6, 5, 5, 6, 2, 5, 7, 1, 2, 6]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1
1,99,"[6, 6, 1, 6, 5, 4, 7, 3, 6, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
1,100,"[1, 3, 3, 3, 2, 3, 5, 4, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,101,"[3, 5, 3, 4, 3, 3, 2, 3, 3, 5]","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
1,102,"[6, 4, 6, 3, 7, 8, 6, 3, 6, 5]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
1,103,"[5, 5, 5, 3, 7, 6, 6, 3, 6, 4]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
1,104,"[7, 5, 5, 3, 6, 5, 7, 4, 5, 5]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
1,105,"[6, 6, 5, 6, 8, 6, 8, 6, 6, 7]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
1,106,"[7, 7, 4, 3, 5, 8, 7, 3, 5, 8]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
1,107,"[6, 4, 7, 7, 2, 6, 5, 5, 6, 7]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1
1,108,"[7, 6, 7, 8, 6, 6, 7, 6, 7, 7]","[1, 1, 0, 1, 0, 0, 1, 0, 1, 0]",1
1,109,"[6, 5, 3, 5, 1, 5, 7, 6, 3, 5]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",1
1,110,"[5, 5, 4, 7, 2, 6, 6, 5, 6, 6]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
1,111,"[7, 3, 2, 5, 1, 2, 4, 5, 1, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,112,"[5, 6, 3, 4, 6, 6, 7, 6, 5, 6]","[1, 1, 0, 0, 0, 0, 0, 0, 1, 0]",1
1,113,"[6, 5, 6, 6, 5, 5, 7, 7, 5, 7]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 1]",1
1,114,"[8, 7, 7, 9, 8, 8, 8, 7, 6, 5]","[0, 0, 0, 1, 0, 0, 1, 1, 1, 0]",1
1,115,"[4, 6, 5, 6, 7, 5, 3, 6, 6, 6]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",1
1,116,"[4, 5, 7, 7, 4, 6, 2, 4, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,117,"[3, 7, 6, 4, 1, 5, 5, 1, 4, 2]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
1,118,"[1, 4, 1, 3, 4, 1, 2, 1, 5, 4]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
1,119,"[8, 7, 6, 6, 6, 6, 8, 7, 6, 7]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",1
1,120,"[7, 5, 6, 5, 6, 8, 6, 6, 6, 7]","[1, 0, 0, 0, 0, 1, 0, 1, 0, 0]",1
1,121,"[1, 4, 8, 2, 1, 6, 2, 1, 3, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,122,"[8, 7, 6, 5, 7, 5, 8, 7, 7, 7]","[0, 1, 0, 0, 0, 0, 0, 0, 1, 1]",1
1,123,"[2, 4, 4, 3, 4, 2, 1, 3, 3, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
1,124,"[2, 2, 3, 3, 5, 3, 5, 5, 3, 5]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
1,125,"[8, 4, 6, 5, 4, 6, 2, 5, 7, 6]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",1
1,126,"[7, 6, 8, 7, 6, 7, 7, 6, 7, 6]","[1, 0, 1, 0, 1, 1, 0, 0, 1, 1]",1
1,127,"[7, 3, 3, 2, 7, 2, 4, 2, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,128,"[4, 6, 6, 6, 6, 6, 4, 4, 6, 5]","[0, 1, 0, 0, 1, 1, 0, 0, 0, 0]",1
1,129,"[3, 6, 4, 1, 6, 4, 2, 3, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,130,"[5, 5, 5, 4, 6, 4, 4, 3, 6, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
1,131,"[6, 4, 5, 6, 6, 7, 5, 6, 2, 3]","[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",1
1,132,"[7, 5, 8, 9, 7, 7, 7, 9, 7, 7]","[0, 0, 1, 1, 0, 0, 0, 0, 1, 0]",1
1,133,"[6, 5, 6, 7, 6, 7, 5, 3, 5, 6]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",1
1,134,"[4, 6, 4, 4, 5, 3, 6, 6, 3, 6]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 1]",1
1,135,"[1, 5, 4, 2, 3, 6, 4, 5, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,136,"[8, 3, 7, 5, 4, 4, 2, 7, 3, 5]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",1
