subID,alpha,theta,gamma,w,nll
133,0.3,0.62,0.0,0.48,249.0
121,0.34,0.42,0.63,-0.12,306.0
135,0.32,0.5,1.0,-0.73,299.0
127,0.24,0.58,0.31,0.44,125.0
110,0.31,0.88,0.04,0.12,885.0
147,0.59,1.5,0.66,0.32,96.0
155,0.24,0.92,0.09,0.48,121.0
149,0.8,0.83,0.25,0.56,285.0
122,0.31,0.47,0.87,-0.32,108.0
142,0.88,1.28,0.66,0.08,72.0
160,0.28,0.66,0.84,-0.32,57.0
156,0.86,0.56,0.64,0.21,162.0
137,0.1,0.21,0.72,-0.52,422.0
162,0.08,0.69,0.98,-0.23,481.0
125,0.08,0.63,0.98,-0.44,87.0
164,0.09,0.42,1.0,-0.52,467.0
101,0.5,0.37,0.13,0.24,899.0
144,0.99,0.16,0.11,0.36,728.0
123,0.02,0.69,1.0,-0.45,401.0
129,0.01,0.7,1.0,-0.46,474.0
141,0.18,0.61,0.97,-0.75,406.0
111,0.48,0.68,0.85,-0.48,125.0
158,0.13,0.66,0.84,-0.72,242.0
143,0.04,0.73,0.9,-0.19,337.0
151,0.12,0.87,0.96,-0.28,398.0
99,0.02,0.56,0.91,-0.47,426.0
119,0.13,0.37,0.79,-0.2,82.0
145,0.15,0.62,0.06,0.28,467.0
219,0.78,0.7,0.86,-0.06,196.0
185,0.64,1.0,0.82,-0.14,71.0
247,0.04,0.64,0.88,-0.37,165.0
235,0.21,1.08,0.79,-0.27,126.0
213,0.46,0.38,0.01,0.56,1337.0
245,0.1,0.56,0.64,-0.04,61.0
225,0.04,0.53,0.92,-0.34,144.0
231,0.3,0.86,0.87,-0.11,53.0
226,0.47,0.93,0.81,-0.04,130.0
217,0.03,0.51,0.96,-0.42,408.0
236,0.14,0.81,0.86,-0.11,813.0
175,0.13,0.95,0.88,-0.05,325.0
173,0.2,0.6,0.0,0.88,740.0
203,0.24,0.8,0.68,-0.24,8.0
193,0.17,0.97,0.0,0.68,372.0
197,0.22,0.88,0.36,0.7,661.0
169,0.93,0.64,0.31,0.29,458.0
191,0.32,1.08,0.82,-0.71,96.0
227,0.03,0.73,0.93,-0.18,497.0
221,0.97,0.24,0.18,0.69,792.0
223,0.95,0.51,0.77,-0.3,288.0
177,0.62,0.88,0.83,-0.02,240.0
174,0.65,0.41,0.98,-0.75,468.0
222,0.49,0.74,0.51,0.2,799.0
171,0.13,0.88,0.99,0.08,293.0
218,0.48,0.68,0.87,-0.14,255.0
201,0.49,0.39,0.07,0.93,571.0
243,0.14,1.08,0.36,0.17,270.0
211,0.52,1.33,0.33,0.96,452.0
224,0.6,1.0,0.5,0.32,202.0
237,0.03,1.31,0.88,-0.32,315.0
187,0.32,0.4,0.3,0.42,173.0
170,0.24,0.36,0.02,0.56,869.0
181,0.48,0.33,0.86,-0.49,305.0
183,0.04,0.88,0.92,-0.29,817.0
198,0.02,0.75,0.98,-0.11,559.0
215,0.16,0.93,0.53,-0.04,408.0
248,0.22,0.82,0.82,-0.49,443.0
249,0.05,0.78,0.92,-0.11,206.0
212,0.24,0.36,0.88,-0.72,201.0
233,0.18,0.58,0.49,0.16,231.0
189,0.64,0.86,0.8,-0.06,254.0
172,0.4,0.84,0.78,-0.22,120.0
216,0.16,0.56,1.0,-0.74,746.0
190,0.6,0.13,0.19,0.51,94.0
232,0.48,1.05,0.73,0.04,109.0
188,0.04,0.94,0.96,-0.31,351.0
250,0.68,1.32,0.57,0.4,213.0
229,0.42,0.7,0.7,-0.06,290.0
209,0.18,0.5,0.98,-0.38,386.0
176,0.83,0.56,0.83,-0.04,81.0
239,0.24,0.88,0.73,-0.31,115.0
195,0.4,0.42,0.98,-0.55,209.0
179,0.15,0.72,0.08,0.12,322.0
199,0.05,1.01,0.96,-0.12,480.0
192,0.01,0.28,0.92,-0.72,171.0
182,0.3,0.51,0.86,-0.27,211.0
220,0.08,0.43,0.95,-0.68,58.0
244,0.31,1.09,0.87,0.22,459.0
186,0.02,0.72,0.96,-0.52,665.0
205,0.28,1.05,0.59,0.03,183.0
206,0.12,0.67,0.99,-0.38,224.0
240,0.19,0.32,0.88,-0.32,274.0
241,0.02,0.68,1.0,-0.48,496.0
238,0.01,0.68,0.98,-0.32,130.0
230,0.74,0.31,0.87,-0.34,593.0
207,0.41,1.36,0.72,-0.08,74.0
228,0.04,0.89,0.95,-0.12,305.0
204,0.88,0.52,0.0,0.8,198.0
184,0.19,0.52,0.96,-0.75,569.0
194,0.24,0.36,1.0,-0.52,784.0
246,0.42,0.62,0.82,-0.32,135.0
242,0.58,1.38,0.71,-0.12,470.0
214,0.28,0.39,0.71,-0.11,304.0
202,0.3,1.15,0.81,-0.49,299.0
208,0.51,0.48,0.34,0.28,104.0
178,0.09,0.98,0.27,0.47,319.0
200,0.02,0.92,1.0,-0.12,838.0
196,0.08,1.44,0.04,0.47,840.0
210,0.02,0.54,1.0,-0.28,570.0
234,0.61,0.68,0.01,0.36,306.0
180,0.26,0.17,0.99,-0.88,364.0
