trial,subID,sim_choice,sim_attack,k
1,46,"[5, 4, 1, 3, 6, 5, 1, 2, 3, 3]","[1, 1, 0, 0, 1, 0, 0, 0, 0, 0]",1
1,47,"[7, 8, 8, 7, 7, 7, 8, 6, 5, 5]","[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1
1,48,"[5, 4, 4, 4, 3, 6, 5, 2, 6, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
1,49,"[4, 3, 3, 6, 4, 3, 6, 1, 4, 3]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
1,50,"[8, 6, 6, 5, 7, 7, 7, 7, 9, 6]","[0, 1, 0, 0, 0, 1, 0, 1, 1, 0]",1
1,51,"[3, 2, 3, 4, 4, 2, 4, 3, 3, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,52,"[4, 1, 1, 1, 5, 3, 2, 2, 8, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
1,53,"[5, 3, 5, 4, 7, 3, 3, 4, 6, 6]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",1
1,54,"[3, 7, 5, 1, 5, 6, 1, 3, 3, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,55,"[8, 7, 7, 8, 6, 6, 6, 6, 6, 6]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 1]",1
1,56,"[2, 7, 4, 5, 6, 4, 6, 3, 3, 6]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,57,"[2, 3, 6, 3, 3, 3, 3, 2, 1, 3]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",1
1,58,"[1, 2, 4, 1, 6, 1, 5, 1, 4, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
1,59,"[1, 2, 3, 6, 1, 2, 4, 2, 2, 3]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",1
1,60,"[5, 2, 2, 1, 4, 2, 6, 2, 1, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,61,"[3, 2, 3, 1, 4, 4, 1, 5, 1, 4]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
1,62,"[7, 8, 8, 8, 9, 5, 6, 7, 9, 9]","[1, 1, 1, 0, 0, 0, 1, 1, 1, 0]",1
1,63,"[6, 1, 4, 3, 4, 2, 4, 4, 1, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
1,64,"[4, 6, 5, 8, 2, 3, 4, 7, 5, 5]","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",1
1,65,"[6, 6, 5, 4, 2, 4, 2, 4, 2, 2]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
1,66,"[1, 3, 3, 2, 4, 4, 2, 4, 3, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
1,67,"[2, 3, 1, 5, 4, 1, 2, 2, 2, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,68,"[6, 2, 2, 4, 4, 4, 5, 5, 3, 5]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",1
1,69,"[4, 5, 5, 6, 2, 2, 5, 5, 3, 6]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
1,70,"[6, 6, 6, 5, 5, 4, 7, 2, 8, 6]","[1, 1, 0, 0, 0, 0, 0, 0, 1, 0]",1
1,71,"[4, 4, 6, 3, 5, 3, 7, 7, 7, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,72,"[5, 5, 4, 5, 7, 4, 3, 6, 7, 7]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
1,73,"[4, 4, 3, 4, 2, 6, 1, 8, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,74,"[2, 1, 1, 1, 5, 2, 2, 1, 4, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,75,"[3, 2, 3, 4, 1, 1, 7, 6, 3, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,76,"[8, 2, 2, 3, 6, 3, 4, 3, 4, 3]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,77,"[5, 8, 5, 5, 6, 6, 7, 7, 1, 6]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,78,"[5, 5, 3, 4, 6, 5, 6, 4, 5, 7]","[0, 0, 0, 0, 1, 0, 1, 1, 1, 1]",1
1,79,"[3, 4, 5, 3, 3, 6, 6, 2, 2, 4]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
1,80,"[4, 7, 8, 7, 9, 7, 7, 9, 5, 7]","[0, 0, 1, 0, 0, 0, 0, 1, 1, 0]",1
1,81,"[4, 6, 6, 2, 7, 4, 5, 3, 8, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,82,"[4, 4, 2, 3, 5, 6, 5, 2, 1, 4]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
1,83,"[2, 3, 1, 2, 4, 3, 4, 2, 3, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,84,"[2, 3, 5, 7, 5, 4, 2, 2, 3, 2]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
1,85,"[6, 7, 7, 5, 6, 6, 7, 7, 8, 7]","[0, 1, 1, 0, 1, 0, 0, 0, 0, 1]",1
1,86,"[6, 7, 7, 7, 4, 7, 6, 7, 4, 7]","[1, 1, 0, 0, 0, 1, 1, 1, 0, 0]",1
1,87,"[2, 4, 3, 7, 3, 1, 4, 7, 4, 3]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 0]",1
1,88,"[4, 3, 4, 5, 4, 5, 6, 4, 5, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,89,"[4, 5, 3, 1, 5, 2, 3, 2, 3, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,90,"[5, 7, 5, 5, 7, 6, 7, 6, 7, 4]","[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]",1
1,91,"[2, 2, 6, 1, 3, 1, 3, 2, 2, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,92,"[7, 6, 6, 7, 6, 6, 6, 6, 5, 7]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",1
1,93,"[1, 4, 5, 6, 1, 1, 6, 2, 4, 2]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
1,94,"[6, 8, 7, 3, 7, 6, 2, 5, 4, 6]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 1]",1
1,95,"[2, 5, 2, 1, 1, 4, 3, 1, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,96,"[3, 5, 4, 2, 2, 3, 3, 2, 5, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
1,97,"[2, 4, 2, 3, 2, 1, 1, 7, 4, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,98,"[6, 7, 7, 7, 8, 7, 7, 6, 8, 7]","[1, 0, 0, 1, 1, 0, 0, 1, 1, 0]",1
1,99,"[4, 4, 2, 5, 2, 2, 2, 1, 2, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,100,"[4, 2, 3, 3, 3, 5, 4, 2, 5, 2]","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
1,101,"[8, 6, 8, 9, 8, 6, 6, 8, 6, 8]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 1]",1
1,102,"[1, 1, 2, 5, 2, 2, 3, 3, 3, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,103,"[3, 3, 3, 3, 3, 2, 4, 6, 7, 2]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
1,104,"[7, 7, 4, 6, 6, 6, 4, 7, 7, 5]","[0, 0, 0, 0, 1, 1, 0, 1, 1, 1]",1
1,105,"[5, 5, 4, 2, 5, 4, 3, 5, 6, 4]","[0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",1
1,106,"[3, 2, 2, 4, 3, 5, 4, 3, 4, 5]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 1]",1
1,107,"[5, 2, 5, 1, 2, 5, 6, 4, 4, 6]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",1
1,108,"[5, 3, 6, 6, 7, 8, 7, 8, 4, 5]","[1, 0, 1, 1, 0, 1, 1, 1, 1, 0]",1
1,110,"[1, 6, 4, 5, 3, 5, 7, 3, 6, 7]","[0, 1, 0, 0, 0, 1, 0, 0, 1, 1]",1
1,111,"[8, 7, 8, 8, 7, 8, 7, 6, 6, 4]","[0, 1, 1, 1, 1, 1, 0, 1, 1, 0]",1
1,112,"[6, 4, 7, 6, 6, 5, 7, 5, 6, 3]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",1
