subID,alpha,theta,gamma,w,nll
131,0.08,0.72,0.0,-0.48,208.0
132,0.01,0.54,0.52,-0.32,193.0
133,0.06,0.69,0.06,0.58,1318.0
134,0.96,1.12,0.56,0.88,491.0
137,0.05,0.55,0.28,-0.36,290.0
138,0.67,0.2,0.98,0.72,340.0
140,0.07,0.78,0.81,-0.12,54.0
141,0.01,0.37,0.44,0.08,253.0
142,0.03,0.5,0.73,-0.12,321.0
143,0.5,0.73,0.78,0.88,139.0
144,0.63,1.08,0.72,0.88,267.0
145,0.14,1.34,0.77,-0.36,134.0
146,0.14,1.3,0.2,0.88,271.0
147,0.0,0.52,0.83,0.05,447.0
148,0.01,0.68,0.96,0.48,416.0
150,0.14,0.94,0.18,0.57,297.0
151,0.17,0.58,0.22,-0.47,70.0
152,0.83,0.54,0.11,0.32,179.0
153,0.48,0.49,0.71,0.32,224.0
154,0.28,0.48,0.94,0.81,410.0
155,0.1,0.87,0.84,0.88,918.0
157,0.38,1.02,0.78,-0.37,151.0
158,0.55,1.3,0.69,-0.5,70.0
160,0.24,0.76,0.73,-0.12,656.0
161,0.52,0.75,0.81,0.6,54.0
163,0.68,0.43,0.47,0.88,876.0
164,0.23,1.47,0.68,-1.0,660.0
165,0.56,0.61,0.0,0.7,633.0
166,0.0,0.68,0.28,0.48,976.0
167,0.71,0.76,0.98,0.92,663.0
168,0.02,0.76,0.69,0.31,632.0
169,0.0,0.88,0.68,-0.12,456.0
170,0.71,1.31,0.75,-0.5,243.0
171,0.02,0.95,0.44,0.35,800.0
172,0.52,0.48,0.24,-0.04,328.0
173,0.98,0.6,0.32,0.66,496.0
174,0.4,0.91,0.86,0.76,192.0
175,0.21,0.52,0.5,0.41,154.0
176,0.01,0.56,0.2,0.52,778.0
177,0.04,0.68,0.68,0.8,1372.0
178,0.24,0.96,0.87,-0.13,178.0
179,0.28,0.41,0.78,0.34,504.0
180,0.02,0.98,0.6,0.48,315.0
181,0.05,0.5,0.78,-0.02,358.0
182,0.06,0.44,0.09,0.55,1037.0
184,0.26,0.58,0.78,0.63,258.0
185,0.02,0.72,0.68,0.36,706.0
187,0.15,0.64,0.88,0.75,213.0
188,0.37,1.28,0.06,0.88,286.0
189,0.46,0.74,0.57,0.6,213.0
190,0.08,0.57,0.6,0.08,418.0
192,0.53,0.32,0.93,0.89,429.0
193,0.08,0.89,0.71,0.76,893.0
194,0.18,0.58,0.36,-0.1,266.0
195,0.0,0.37,0.37,-0.4,733.0
196,0.0,0.37,0.37,-0.4,70.0
198,0.01,0.52,0.32,0.23,512.0
201,0.58,1.06,0.74,-0.32,157.0
203,0.04,0.48,0.32,0.64,574.0
204,0.99,0.7,0.04,0.28,365.0
205,0.36,1.4,0.0,0.88,466.0
206,0.46,0.32,0.99,0.64,366.0
207,0.14,0.74,0.8,0.52,244.0
208,0.3,1.04,0.87,0.88,671.0
209,0.47,0.44,0.96,0.88,660.0
109,0.41,0.69,0.86,-0.19,164.0
