subID,alpha,theta,gamma,w,nll
141,0.14,0.44,1.0,-0.8,421.0
142,0.04,0.38,0.95,-0.44,364.0
143,0.02,0.68,0.99,-0.46,459.0
144,0.02,0.73,0.9,0.15,295.0
145,0.41,0.56,0.98,-0.91,281.0
146,0.08,1.34,0.34,0.11,333.0
147,0.19,0.4,0.63,-0.16,373.0
148,0.02,0.68,0.96,-0.32,355.0
149,0.04,0.54,0.94,-0.32,379.0
150,0.02,0.68,0.99,-0.57,311.0
151,0.03,0.5,0.96,-0.68,397.0
152,0.22,0.27,0.94,-0.93,262.0
153,0.29,0.36,0.99,-0.84,410.0
154,0.02,0.68,1.0,-0.32,350.0
155,0.01,0.88,0.99,-0.48,341.0
156,0.03,0.51,0.97,-0.65,464.0
157,0.01,0.68,1.0,-0.12,396.0
158,0.29,0.42,0.86,0.1,249.0
159,0.1,0.52,0.88,-0.39,356.0
160,0.01,0.89,0.96,-0.32,320.0
161,0.02,0.72,0.96,-0.32,285.0
162,0.23,0.98,0.77,0.96,342.0
163,0.04,0.6,0.88,0.69,731.0
164,0.02,1.12,0.88,0.68,310.0
165,0.28,0.33,0.93,-0.9,414.0
166,0.01,0.71,0.96,-0.32,448.0
167,0.06,1.15,0.92,-0.08,511.0
168,0.11,0.68,0.06,0.48,369.0
169,0.01,0.88,0.97,-0.32,338.0
170,0.12,0.64,0.99,-0.04,670.0
171,0.05,0.89,0.92,-0.45,325.0
172,0.5,0.13,0.98,-0.82,711.0
173,0.19,0.32,0.97,-1.0,816.0
174,0.08,0.64,0.86,-0.12,426.0
175,0.19,0.42,0.99,-0.88,412.0
176,0.01,0.52,0.96,-0.12,430.0
177,0.02,0.68,0.97,-0.32,264.0
178,0.01,0.92,1.0,-0.32,328.0
179,0.49,0.35,0.99,-0.08,334.0
180,0.01,0.88,0.96,-0.6,356.0
181,0.03,0.44,0.92,-0.43,518.0
182,0.01,0.52,0.96,-0.32,363.0
183,0.01,0.68,0.96,-0.32,477.0
184,0.08,0.52,0.5,-0.36,388.0
185,0.02,0.75,0.92,-0.11,373.0
186,0.01,0.68,0.96,-0.12,604.0
187,0.04,0.49,1.0,-0.52,318.0
188,0.03,1.12,0.96,0.12,503.0
189,0.05,0.5,0.98,-0.32,368.0
190,0.02,0.56,0.96,-0.48,366.0
191,0.51,0.17,0.99,0.08,301.0
192,0.01,0.52,0.96,0.16,479.0
193,0.12,0.66,0.92,-0.75,441.0
194,0.29,0.39,0.86,-0.69,565.0
195,0.07,0.43,0.94,-0.64,422.0
196,0.07,0.53,0.9,-0.72,443.0
197,0.09,1.04,0.88,-0.33,359.0
198,0.04,0.58,0.91,-0.47,411.0
200,0.03,0.52,0.96,-0.51,393.0
201,0.24,0.46,0.95,0.44,343.0
202,0.09,0.71,0.9,-0.37,316.0
203,0.05,0.41,0.88,-0.52,395.0
204,0.04,0.7,0.94,-0.41,367.0
205,0.18,1.18,0.07,0.48,418.0
206,0.1,0.74,0.28,0.68,669.0
207,0.55,0.25,1.0,-1.0,479.0
208,0.18,0.67,0.98,-0.18,388.0
209,0.24,0.84,0.1,0.28,408.0
