subID,alpha,theta,gamma,w,nll_idv,nll_grp
92,0.02,1.2,0.1,0.45,190.83508789900273,106.9573277909612
93,0.03,0.27,0.0,-0.04,407.5645318857368,85.462907175108
96,0.15,0.36,0.72,0.21,271.2145388267616,119.50998467243336
121,0.09,0.8,0.88,0.56,237.69126042049038,56.63305847901544
128,0.08,0.78,0.95,0.36,308.0457251676634,75.56267824295657
135,0.12,0.52,1.0,-0.08,269.739473688042,89.12558276331653
136,0.08,0.83,0.88,0.68,302.23563381035456,95.47178353089885
139,0.54,0.52,0.87,0.38,110.50726746114394,61.08546808976621
149,0.56,0.88,0.6,-0.04,219.65208415787077,67.33682108231473
156,0.33,0.48,0.86,0.39,219.57552366288405,75.65333002741059
159,0.1,0.73,0.69,0.48,221.7937771732421,100.1440300335168
162,0.1,0.96,0.0,-0.19,244.0073020531554,35.92254708293226
183,0.19,0.68,0.98,0.11,294.86018660912396,135.78148489642152
186,0.25,0.29,0.97,-0.92,432.40880360636123,65.90669121092827
191,0.41,0.76,0.0,0.48,204.30479906052898,105.15671048116874
197,0.13,1.5,0.1,0.67,377.2488758616399,87.91874750990448
199,0.28,0.19,0.98,0.62,222.28769159797145,62.108168465343596
200,0.08,0.39,0.56,0.57,317.4817938353953,59.310382955615665
202,0.18,0.93,0.24,0.57,226.38265130190527,97.73340803285416
94,0.29,0.69,0.72,0.0,199.41341720743216,91.53191868097058
95,0.16,0.41,0.0,0.44,329.35511282698803,72.47951723379406
97,0.19,0.51,0.64,0.6,279.0023280435024,100.65807906566488
98,0.34,1.13,0.7,-0.52,229.28424133640968,9.73246993853729
99,0.26,0.16,0.98,-0.03,235.2147825278767,87.95557825402166
100,0.23,0.48,0.97,0.43,251.03192766766387,100.42848445687224
101,0.34,1.5,0.32,0.18,164.39152431032207,55.27668477708419
102,0.29,0.6,0.71,1.0,313.7270400450289,127.174382135912
103,0.08,0.63,0.48,0.87,256.41682454964587,17.48097957161751
104,0.09,1.08,0.03,0.37,249.2416857318606,110.82143319185309
105,0.17,0.52,0.98,0.0,234.36949053991142,70.8128783625444
106,0.26,0.52,0.94,0.47,250.71436649449328,89.17924751915503
107,0.02,0.65,0.1,0.48,221.8500330772414,68.87000445931196
108,0.15,0.81,0.0,0.35,410.1368998595474,124.65978404193746
110,0.03,0.86,0.0,0.49,245.70856127695305,111.46498382559805
111,0.25,1.04,0.76,0.23,193.58316217838797,61.86561736178929
112,0.01,0.88,0.0,0.48,247.75348667639548,61.51965116681982
113,0.01,0.84,0.0,0.38,271.89114037607123,83.85017535602998
114,0.19,0.45,0.06,0.0,187.4006959918841,68.68377618260743
115,0.15,1.18,0.0,0.53,257.1286910682436,55.420169609160844
116,0.1,1.08,0.02,0.48,302.20326447664223,64.06573497811084
117,0.38,0.64,0.82,0.53,162.15609296254658,56.628282436385966
118,0.0,1.09,0.0,0.27,303.4054466315911,77.49517861650406
119,0.03,0.88,0.02,0.52,281.6294356145859,87.47092574191686
120,0.0,0.84,0.0,-0.72,351.88619788731114,77.0238667942185
122,0.34,0.68,0.84,0.52,156.7742728570853,81.9881846610899
123,0.17,0.58,0.85,0.02,222.0141961814014,92.44307532073793
124,0.11,0.88,0.0,0.19,281.2815851847318,115.03146805382447
125,0.08,0.62,0.8,0.49,283.8040341232974,55.68218188834936
126,0.1,0.73,0.48,0.33,229.01968731953045,103.76477835210713
127,0.21,0.85,0.76,0.39,220.60148500196937,85.94640327960433
129,0.1,0.58,0.88,0.32,274.4728234045828,101.63284526480507
130,0.23,1.12,0.45,-0.08,93.12593604876186,62.556519797151935
131,0.08,0.92,0.48,-0.58,131.59369596976225,88.73132837275455
132,0.12,0.56,0.88,-0.16,223.61898259809556,76.25158864719033
133,0.14,0.32,0.0,0.88,378.8513837406152,131.29756124770398
134,0.4,0.76,0.77,0.44,246.879788934483,86.89574485713504
137,0.56,0.32,0.87,0.19,228.45540117982705,83.07253452528799
138,0.17,0.6,0.43,0.78,238.28540540573746,141.71818350148067
140,0.29,0.76,0.84,0.37,176.19709264221868,58.34609624307407
141,0.08,0.19,0.88,0.3,236.7389109222296,83.98949623249173
142,0.26,0.16,1.0,0.76,213.97973009829838,124.9672783722854
143,0.46,0.72,0.74,0.14,181.82344680542792,66.28147534440859
144,0.14,0.75,0.76,0.31,256.5969465829279,103.30095502897892
145,0.09,1.3,0.48,-0.08,163.9658535461927,78.12174575731179
146,0.08,1.4,0.81,0.49,251.17360753792437,97.16393936847486
