subID,alpha,theta,gamma,w,nll_idv,nll_grp
137,0.33,0.46,0.64,0.39,244.39498936452998,86.93574294522608
138,1.0,0.56,0.62,0.78,242.7613019178643,139.72991573488358
140,0.93,0.83,0.82,0.32,174.09013632130916,57.6140207883682
141,0.2,0.23,1.0,0.21,234.24153606840977,87.83771598297002
142,0.27,0.44,0.32,0.36,218.84669397730187,141.36799622878473
143,1.0,0.84,0.62,0.7,207.75206805667983,67.03619763735674
144,0.61,0.79,0.85,-0.22,258.99751699206547,92.50509466282875
145,0.43,1.36,0.35,0.06,167.5482020709476,69.95382200872928
146,0.18,1.28,0.88,0.54,249.16781005527687,86.35284913157203
147,0.05,0.6,0.1,0.24,262.8472742927898,117.11944804771298
148,0.17,0.85,0.0,0.18,229.63556275705884,87.78940332858397
150,0.95,0.92,0.66,0.61,272.56365189774766,74.4135489512588
151,0.96,0.7,0.52,-0.18,140.39242435582662,66.03197929496963
152,0.88,0.32,0.95,0.32,194.91780794457082,72.33185786252218
153,1.0,0.71,0.65,0.62,215.5592720288622,63.45381223034069
154,0.72,0.48,0.87,0.66,264.5889602919984,84.05404801153588
155,0.27,0.81,0.15,0.75,352.11467029294676,83.36047938711339
157,1.0,1.04,0.56,-0.22,166.9448981530866,65.07173997179962
158,1.0,0.96,0.64,1.0,162.7980070527307,24.165431133274485
160,0.3,0.81,0.0,0.16,226.3993770938381,80.06122680177609
161,0.71,0.82,0.0,0.19,146.1597717254513,77.22386475839093
163,0.95,0.28,0.99,-0.27,351.046551350384,134.30326264321533
164,0.08,1.5,0.0,-0.48,369.778424179901,74.65198169971866
165,0.77,0.59,0.29,0.81,263.0278822513129,72.66499858381752
166,0.14,0.65,0.0,0.43,407.9191169314949,132.27710018617242
167,0.03,1.5,0.0,-0.32,388.3473571672863,137.10428616395927
168,0.2,0.64,1.0,0.4,324.3029651767545,85.89584932477469
169,0.01,0.93,0.02,0.12,297.5719590668415,103.92844634736274
170,0.4,0.87,0.03,0.25,274.05203548035473,53.70726988098375
171,0.35,0.86,0.32,-0.56,329.78890096517404,131.6575280480848
172,0.6,0.44,0.99,0.28,230.86588827757802,105.03299787562445
173,1.0,0.58,0.47,0.56,136.0884229654728,129.10914060844772
174,0.77,0.92,0.84,0.68,206.7236736010338,88.21652326396308
175,1.0,0.22,0.88,0.59,212.34673632064641,59.879975765050986
176,0.08,0.43,0.89,0.71,329.3387995658109,135.4806044880673
