subID,alpha,theta,gamma,w,nll_idv,nll_grp
124,0.12,0.88,0.0,0.38,280.687365297516,102.30583164944903
125,0.08,0.64,0.76,1.0,283.5421060913903,44.248393151706395
126,0.1,0.75,0.48,0.5,228.30790371976215,96.45816934392788
127,0.22,0.88,0.74,0.84,220.39937800919063,47.77621675126625
129,0.1,0.6,0.88,0.12,274.516401727104,103.82984703280752
130,0.23,1.12,0.45,-0.08,93.12593604876186,62.59139081124937
131,0.08,0.95,0.48,-0.52,132.26234867109383,78.348183961229
132,0.12,0.53,0.88,-0.08,223.83557311887384,76.91720968400315
133,0.14,0.31,0.0,0.72,378.8007668554779,68.00558408316957
134,0.4,0.76,0.76,0.62,246.89488797974587,61.772527705622544
137,0.55,0.29,0.88,0.0,230.3249098782426,83.53833978595624
138,0.18,0.59,0.42,1.0,238.209522787469,38.578200585334464
140,0.3,0.8,0.83,0.28,177.01316122399365,65.04674486978469
141,0.01,0.31,0.02,0.28,241.08416614307788,87.85041844121962
142,0.25,0.16,1.0,0.47,214.1618705297885,115.54422007390069
143,0.43,0.72,0.77,0.49,179.4210516798877,61.9273019393298
144,0.17,0.72,0.8,0.61,255.7187479588869,81.40792191807223
145,0.09,1.32,0.48,0.08,163.86469462314227,77.56012701719305
146,0.08,1.44,0.73,0.97,250.55855661938543,53.537780335297114
147,0.01,0.6,0.02,0.44,263.6752349677177,103.23150122861858
148,0.08,0.72,0.0,0.52,234.04397098770033,90.42622097771805
150,0.14,0.78,0.58,0.38,277.4714517320708,75.31239015485873
151,0.47,0.6,0.84,-0.14,142.2991125929819,65.33753869377634
152,0.38,0.33,0.88,0.08,206.32180759167352,86.37128476648687
153,0.31,0.52,0.88,0.56,218.81617953016809,68.77862191012508
154,0.26,0.38,0.95,0.61,256.8467226612069,78.07732161946083
155,0.08,0.85,0.1,0.53,353.70240943576385,115.3268377153
157,0.31,0.86,0.8,-0.05,167.90023170183028,62.00498117129211
158,0.55,1.06,0.64,0.7,173.20158276136414,26.693225573896253
160,0.08,0.74,0.0,0.28,234.2302326278318,94.85760696445095
161,0.13,0.79,0.0,0.56,142.4340316557793,60.66135180591272
163,0.4,0.4,0.64,0.54,294.94042814915775,174.14243113445323
164,0.88,1.12,1.0,-0.12,528.8196996078897,74.22794369763022
165,0.22,0.51,0.27,0.62,279.18836821648114,77.33365343375827
166,0.88,0.02,1.0,0.48,464.53476206312854,120.7326729974649
167,0.92,0.88,1.0,1.0,511.9233373977143,55.76186250289218
168,0.08,0.61,1.0,0.08,326.31614852024825,88.58121640285898
169,0.0,0.93,0.0,0.0,299.07619313421657,103.53576673665064
170,0.14,0.89,0.0,-0.1,290.62595367156985,58.54739517902756
171,0.12,0.64,0.0,0.35,338.54191624040953,118.34640616061048
172,0.31,0.41,0.88,0.19,238.45625870977221,123.32275676134554
173,0.39,0.42,0.17,0.31,150.45442960355757,123.194054033163
174,0.21,0.82,0.85,0.54,216.32873086289217,101.81985191213963
175,0.14,0.33,0.5,0.66,217.09751974926107,44.88072883369497
176,0.0,0.46,0.0,0.62,329.86386037177476,113.50799844902805
177,0.33,0.0,0.0,0.55,292.2475931101977,94.52214104337767
178,0.12,1.16,0.56,0.2,188.19775138098686,121.98016808560463
179,0.08,0.84,0.19,0.35,328.6785289779204,78.8957180596787
180,0.08,1.05,0.68,0.78,271.3589485978421,81.95202871336406
181,0.48,0.36,0.72,0.42,195.65495709661064,141.55932949525928
182,0.14,0.0,0.2,0.64,313.19065916553717,96.7571867225793
184,0.3,0.52,0.72,0.45,228.84710952753468,84.94055594935854
185,0.0,0.77,0.0,0.4,357.48021584533933,127.79769834116102
187,0.1,0.52,0.72,0.48,223.07181494197147,87.31458035517184
188,0.11,1.0,0.0,0.71,220.9561518397866,56.52077674530719
189,0.35,0.63,0.34,0.6,174.88159229362628,63.39915737537673
190,0.18,0.55,0.26,0.16,216.23893794977576,144.86570802926033
192,0.29,0.39,0.72,0.91,258.67306740524054,68.49532406231472
193,0.12,0.88,0.01,0.61,384.67037216880254,113.30470694243239
194,0.76,1.12,0.67,-0.38,99.59355109485239,136.27774374566044
195,0.03,0.31,0.1,-0.17,269.9427220288595,114.43720568371
196,0.32,0.2,0.99,0.0,172.88037023453222,78.4799948366904
198,0.0,0.53,0.0,0.0,286.3314775574364,105.64328693078932
201,0.14,0.88,0.56,0.1,203.73845481543722,72.38210219308777
203,0.16,0.32,0.52,0.53,259.9641248561302,78.682300945495
204,0.09,0.78,0.0,0.84,245.03441831158497,65.92750342035804
205,0.08,1.12,0.68,0.86,324.58217909181474,80.44168820065751
206,0.09,0.58,0.0,0.53,231.67071755592949,46.04818911343043
207,0.28,0.78,0.86,0.79,218.00425319285088,51.1960502743245
208,0.08,0.88,0.0,0.52,337.0149527142622,71.12406012920673
209,0.15,0.44,1.0,0.51,290.3475759957045,132.4824079933799
109,0.29,0.75,0.8,0.0,204.58036346766363,76.70168353352237
