subID,alpha,theta,gamma,w,nll
126,0.58,0.66,0.42,-1.0,253.0
127,0.7,1.22,0.26,-1.0,173.0
129,0.29,0.63,0.55,-1.0,382.0
130,0.1,0.93,0.48,-1.0,54.0
131,0.12,0.85,0.28,-1.0,363.0
132,0.01,0.54,0.52,-1.0,193.0
133,0.04,0.6,0.92,-1.0,1787.0
134,0.98,1.13,0.54,-1.0,528.0
137,0.05,0.55,0.28,-1.0,290.0
138,0.04,0.54,0.76,-1.0,631.0
140,0.07,0.78,0.81,-1.0,54.0
141,0.0,0.37,0.37,-1.0,270.0
142,0.03,0.5,0.73,-1.0,321.0
143,0.5,0.73,0.78,-1.0,147.0
144,0.59,0.8,0.84,-1.0,332.0
145,0.14,1.34,0.77,-1.0,134.0
146,0.09,1.29,0.58,-1.0,406.0
147,0.01,0.56,0.7,-1.0,451.0
148,0.0,0.68,0.68,-1.0,439.0
150,0.16,0.97,0.27,-1.0,318.0
151,0.17,0.58,0.22,-1.0,70.0
152,0.58,0.65,0.21,-1.0,195.0
153,0.72,0.68,0.37,-1.0,235.0
154,0.29,0.48,0.82,-1.0,437.0
155,0.03,0.88,0.56,-1.0,962.0
157,0.45,1.06,0.62,-1.0,156.0
158,0.51,1.26,0.64,-1.0,70.0
160,0.24,0.76,0.73,-1.0,656.0
161,0.49,0.75,0.71,-1.0,68.0
163,0.31,0.5,0.7,-1.0,810.0
164,0.34,1.06,0.98,-1.0,696.0
165,0.97,0.31,0.1,-1.0,751.0
166,0.03,0.75,0.69,-1.0,1017.0
167,0.71,0.76,0.98,-1.0,840.0
168,0.03,0.72,0.88,-1.0,599.0
169,0.02,0.89,0.69,-1.0,452.0
170,0.71,1.31,0.75,-1.0,243.0
171,0.02,0.96,0.49,-1.0,805.0
172,0.51,0.5,0.25,-1.0,328.0
173,1.0,0.56,0.16,-1.0,587.0
174,0.4,0.96,0.85,-1.0,227.0
175,0.17,0.52,0.52,-1.0,170.0
176,0.04,0.57,0.92,-1.0,915.0
177,0.02,0.68,0.68,-1.0,1508.0
178,0.2,0.95,0.86,-1.0,177.0
179,0.21,1.32,0.28,-1.0,584.0
180,0.02,1.02,0.4,-1.0,306.0
181,0.05,0.5,0.78,-1.0,358.0
182,0.19,0.21,0.55,-1.0,1256.0
184,0.12,0.72,0.45,-1.0,284.0
185,0.02,0.68,0.91,-1.0,739.0
187,0.12,0.68,0.8,-1.0,261.0
188,0.8,1.2,0.18,-1.0,366.0
189,0.48,0.77,0.62,-1.0,262.0
190,0.09,0.54,0.68,-1.0,416.0
192,0.78,0.42,0.82,-1.0,613.0
193,0.06,0.89,0.71,-1.0,982.0
194,0.18,0.58,0.36,-1.0,266.0
195,0.0,0.37,0.37,-1.0,733.0
196,0.0,0.37,0.37,-1.0,70.0
198,0.04,0.54,0.48,-1.0,536.0
201,0.58,1.06,0.74,-1.0,157.0
203,0.05,0.48,0.7,-1.0,597.0
204,0.97,0.85,0.49,-1.0,400.0
205,0.12,0.88,0.97,-1.0,738.0
206,0.44,0.44,0.88,-1.0,722.0
207,0.51,0.69,0.18,-1.0,313.0
208,0.3,1.04,0.87,-1.0,763.0
209,0.04,0.63,0.82,-1.0,715.0
109,0.41,0.69,0.86,-1.0,164.0
