subID,alpha,theta,gamma,w,nll_idv,nll_grp
92,0.02,1.2,0.1,0.44,195.8257646648909,106.93116001958683
93,0.09,0.1,1.0,-0.02,412.9257270356599,87.61903713689605
96,0.23,0.38,0.71,0.19,266.7158693659562,121.15286265465664
121,0.17,0.68,0.97,0.43,234.69885793120017,52.80037276751016
128,0.32,0.72,0.99,0.34,308.3351889186056,74.16027927760673
135,0.18,0.6,0.99,-0.12,255.56641946471208,88.58459071475244
136,0.13,0.72,1.0,0.32,305.3914059945028,87.46471512382227
139,0.69,0.67,0.82,0.0,100.966416736031,34.169367629011326
149,0.38,0.82,0.58,0.25,223.4702141027722,94.70262408265943
156,0.28,0.36,0.98,0.41,224.4646170730218,78.25103854451407
159,0.23,0.79,0.72,0.48,210.84233052399247,100.1545891963219
162,0.14,0.92,0.0,-0.19,237.05480810370975,42.28116030619043
183,0.26,0.68,0.98,-0.08,302.0547942142325,128.9157934693626
186,0.24,0.48,0.88,-0.48,453.9934219851515,99.16996488115451
191,0.74,0.76,0.0,0.43,182.76176074563566,96.95068868510539
197,0.21,1.5,0.13,0.68,384.9302366394464,88.6336347056193
199,0.52,0.14,0.99,0.59,221.23822478690124,61.856477403222534
200,0.15,0.41,0.67,0.58,307.99453124530476,59.52248479169375
202,0.36,0.96,0.23,0.57,227.46548686320952,102.70853266665218
94,0.36,0.58,0.86,0.26,190.71066117370134,104.12679212108632
95,0.17,0.4,0.0,0.48,329.4583374716365,72.28424366186583
97,0.25,0.5,0.49,0.48,277.2877617888991,100.7877629492839
98,0.54,1.24,0.69,-0.72,217.63091682791847,9.497760806656524
99,0.25,0.19,1.0,-0.04,233.62569968200626,82.77282730109947
100,0.15,0.58,0.16,0.13,254.46646453354913,78.88672862379264
101,0.48,1.5,0.33,0.22,169.28206779044493,59.29917178616007
102,0.64,0.56,0.7,-0.97,306.9369875732987,118.07614876782033
103,0.12,0.56,0.48,-0.88,249.02303648934085,17.543162034416927
104,0.12,1.16,0.06,-0.32,250.10925020777125,92.51600482270294
105,0.29,0.82,0.85,-0.04,213.62340532176924,70.36433820012687
106,0.29,0.53,0.95,0.3,253.5056703055261,81.89159722571338
107,0.18,0.48,1.0,0.32,215.81279622699162,62.96723241715355
108,0.34,0.97,0.37,0.22,409.70040379147923,120.19844895346321
110,0.08,0.86,0.0,0.48,252.66990614665474,99.1329134366924
111,0.58,1.16,0.7,0.18,184.31809681068907,45.13860053554383
112,0.01,0.88,0.0,0.48,246.24058188956386,61.48902321004486
113,0.02,0.8,0.06,0.36,271.0783576851188,83.18293335571056
114,0.25,0.48,0.52,0.08,194.6048369638132,76.82726213509629
115,0.27,1.23,0.0,0.33,248.06018687358298,45.97440411689132
116,0.13,0.96,0.06,0.43,290.0292062965253,61.55718124781659
117,0.45,0.75,0.76,0.49,160.67286924142786,55.62832037170047
118,0.0,1.09,0.0,0.27,303.4054466315911,77.49517861650406
119,0.13,0.82,1.0,0.56,266.6540178935228,88.92328381361395
120,0.0,0.84,0.0,-0.72,351.88619788731114,77.0238667942185
122,0.48,0.68,0.84,0.44,149.67423188743334,75.5764315518612
123,0.23,0.58,0.79,0.07,226.90429532920513,93.56611294281382
124,0.17,0.87,0.0,0.2,274.0944642128653,112.06204971400317
125,0.08,0.64,0.8,0.48,284.9077383768626,55.38896979408566
126,0.13,0.75,0.48,0.31,228.18359924851922,101.43205618377002
127,0.32,0.91,0.71,0.22,222.07825240382098,79.30702845770638
129,0.18,0.59,0.88,0.27,270.452859933317,97.56073346997107
130,0.42,1.5,0.52,0.0,84.69687138397364,58.37298037403211
131,0.43,1.12,0.74,-0.63,114.94983920796422,86.67344118578166
132,0.16,0.52,0.88,-0.12,224.19807333516042,76.57910327752492
133,0.18,0.46,0.0,0.83,368.7247160457465,131.1489519450281
134,0.74,0.72,0.77,0.37,248.61824448740828,86.41793008579214
137,0.88,0.3,0.87,0.3,239.89238667127444,90.68315246093987
138,0.34,0.59,0.63,0.63,247.27347893412815,137.6184881055343
140,0.51,0.76,0.83,0.36,177.13411165824743,62.29444506918519
141,0.09,0.23,0.88,0.34,234.9868329656375,85.5839766072847
142,0.32,0.16,1.0,0.76,212.30279177968703,125.14160049699859
143,0.62,0.71,0.77,0.2,179.3891548523307,72.57826500713416
144,0.28,0.72,0.84,-0.2,254.2945414909935,98.44714784067136
145,0.18,1.43,0.36,0.08,158.71390574657153,70.61624224512377
146,0.08,1.32,0.87,0.48,250.22187321845624,93.48661413308913
147,0.01,0.62,0.02,0.09,263.67026961723354,118.45199881331024
148,0.08,0.72,0.0,0.36,231.0185776170781,91.96109793650459
150,0.32,0.83,0.62,0.31,274.13251715348855,80.00026306804246
151,0.8,0.59,0.82,0.0,137.56016524798295,67.5361290764512
152,0.52,0.24,0.95,0.34,201.75107818370185,79.14231319651755
153,0.71,0.78,0.72,0.44,213.46642660068875,66.56319445185184
154,0.29,0.4,0.95,0.59,260.4832436313904,89.82263181457387
155,0.09,0.81,0.1,0.73,349.4462132308743,108.23670334378212
157,0.42,1.04,0.71,-0.32,169.24655289691796,61.998026823904546
158,0.69,1.32,0.72,0.73,152.71144317538614,11.472175928760956
160,0.1,0.77,0.0,0.08,229.2321498350116,76.00266223771224
161,0.68,0.32,0.94,0.35,137.6535798530621,62.68489286287977
163,0.64,0.51,0.63,0.3,307.24687519021904,190.43723090504528
164,0.24,1.5,1.0,-0.21,442.4762336894449,61.59545773974513
165,0.33,0.52,0.23,0.44,271.97761078763085,79.73665253068435
166,0.09,0.68,0.03,0.48,405.5226649921447,131.12029749715802
167,0.0,1.5,0.0,-0.16,445.0357847467886,103.1238514448732
168,0.08,0.61,1.0,0.43,324.21932447291255,84.38190686790465
169,0.0,0.93,0.0,0.08,299.07619313421657,103.29504079861306
170,0.16,0.88,0.0,0.12,291.02686857741935,57.530576771412335
171,0.13,0.83,0.27,-0.32,321.4216573425738,137.0566445990803
172,0.32,0.43,0.97,-0.32,218.6858516954411,103.04640162956163
173,1.0,0.86,0.57,0.55,116.30848793247333,128.08614978665187
174,0.31,0.8,0.87,0.31,208.99567370789106,94.64173175937218
175,0.32,0.16,0.97,0.4,213.8252711318809,59.703965863903896
176,0.0,0.45,0.0,0.71,329.9318808022783,133.66842356810363
177,0.39,0.0,0.0,0.43,292.52564669360567,117.9256729443885
178,0.33,1.32,0.68,0.46,182.5760801387311,107.08092074088215
179,0.11,0.83,0.22,0.34,330.99851850610236,86.74769838349515
180,0.2,1.05,0.72,0.65,263.0268582755392,91.6223980545412
181,0.9,0.44,0.82,0.76,184.24101105292036,107.8500782672404
182,0.21,0.0,0.05,0.57,313.01058603591173,123.5917315781433
184,0.48,0.56,0.7,0.44,219.97432796346664,83.67605819397599
185,0.0,0.77,0.0,-0.9,357.48021584533933,128.87076647710023
187,0.2,0.52,0.88,0.16,219.96480545112175,95.70186217711375
188,0.21,0.99,0.06,0.53,224.61908085766436,65.3374350537969
189,0.62,0.7,0.48,0.16,187.59617615391076,75.08158225820559
190,0.27,0.54,0.16,0.3,216.26297892403852,145.03329346676983
192,0.49,0.43,0.7,0.88,273.6681490572051,88.8231582748212
193,0.2,0.9,0.0,0.49,386.72635314488514,131.2271719262577
194,0.47,0.67,0.6,0.19,154.5074325569637,117.3358530475804
195,0.04,0.36,0.1,-0.19,269.017473344119,114.13014795116132
196,0.52,0.2,0.99,-0.04,161.29349386361775,65.5837223894058
198,0.0,0.53,0.0,-0.02,286.3314775574364,105.57398597171542
201,0.34,0.86,0.83,-0.04,185.08484985534167,67.40624623113855
203,0.19,0.34,0.51,0.68,259.1122826691392,96.9708365491637
204,0.16,0.8,0.0,0.81,248.64075739160697,70.50105633400793
205,0.08,1.0,0.92,1.0,326.2646410881489,127.42772577381288
206,0.12,0.58,0.1,0.21,231.54901123636836,58.66156251937643
207,0.4,0.76,0.88,0.67,224.39487496659333,60.397653232721055
208,0.1,0.8,0.0,0.18,343.252500231951,89.99365962769711
209,0.2,0.39,1.0,0.28,292.9524677827377,146.75049903791256
109,0.55,0.7,0.86,0.0,200.9462122631917,68.95112649862833
