subID,alpha,theta,gamma,w,nll
105,0.17,0.52,0.98,0.0,300.50775560866884
106,0.26,0.52,0.94,0.48,330.66449639828926
107,0.02,0.65,0.1,0.52,282.55060446882294
108,0.15,0.82,0.0,0.35,524.2310065221436
110,0.03,0.86,0.0,0.5,352.13838155603366
111,0.24,1.04,0.76,0.24,250.6754556431084
112,0.01,0.88,0.02,0.5,303.09835005536115
113,0.01,0.84,0.0,0.38,349.1262866948731
114,0.2,0.44,0.0,0.0,250.01871182836527
115,0.14,1.16,0.0,0.53,301.47008908495656
116,0.09,0.96,0.05,0.48,347.9360776153258
117,0.38,0.62,0.83,0.57,211.42390136236148
118,0.0,1.1,0.0,0.29,370.44249995159976
119,0.1,0.72,1.0,0.64,350.60292296528735
120,0.0,0.84,0.0,-0.72,419.2145167488679
122,0.34,0.68,0.84,0.54,230.0534092955411
123,0.17,0.58,0.85,0.03,308.7773817143411
124,0.11,0.88,0.0,0.21,384.03829823094435
125,0.08,0.62,0.8,0.52,331.5051361024744
126,0.1,0.74,0.48,0.34,325.54903865052586
127,0.21,0.84,0.76,0.4,299.3306351192962
129,0.15,0.57,0.88,0.42,367.49539387401126
130,0.23,1.12,0.45,-0.08,152.87772467163268
131,0.08,0.95,0.48,-0.61,215.1542895476714
132,0.12,0.56,0.88,-0.16,293.97008088845934
133,0.14,0.31,0.0,0.89,495.4474733252536
134,0.43,0.76,0.77,0.42,327.72532384282084
137,0.56,0.32,0.87,0.16,305.34412531366837
138,0.17,0.6,0.43,0.77,371.5846161230582
140,0.29,0.76,0.84,0.39,229.4759061720537
141,0.08,0.19,0.88,0.31,313.7789031367038
142,0.27,0.16,1.0,0.77,321.86763439753406
143,0.44,0.72,0.75,0.16,243.10667082113247
144,0.16,0.72,0.79,0.35,349.12449918207295
145,0.09,1.3,0.48,-0.08,235.82108184768117
146,0.08,1.44,0.77,0.51,340.27560926398223
147,0.0,0.62,0.0,0.1,373.8154071962153
148,0.04,0.86,0.05,-0.08,331.1071247737841
150,0.14,0.76,0.57,0.28,344.7893061491279
151,0.5,0.52,0.85,-0.02,205.93643792664244
152,0.39,0.36,0.88,0.42,279.33304227101803
153,0.28,0.55,0.85,0.5,281.960956922324
154,0.25,0.42,0.94,0.54,333.8746781364753
155,0.08,0.87,0.1,0.75,448.4795722046735
157,0.31,0.88,0.79,0.28,224.31934387024182
158,0.47,0.88,0.65,1.0,175.11223056882835
160,0.08,0.76,0.0,0.48,325.3420537368978
161,0.42,0.28,0.97,0.34,208.05695165220135
163,0.88,0.02,0.99,0.12,518.2166150920208
164,0.88,1.12,1.0,-0.08,587.865108559123
165,0.19,0.49,0.01,0.41,351.5725613037338
166,1.0,0.06,1.0,0.32,562.0756648451195
167,0.92,0.88,1.0,0.52,623.0830897485715
168,0.08,0.52,1.0,0.52,401.81633651013635
169,0.0,0.93,0.0,0.08,392.9152270990558
170,0.13,0.89,0.0,0.14,334.35880331310307
171,0.13,0.63,0.0,0.19,467.97689000547405
172,0.31,0.4,0.88,0.11,354.7726100275466
173,0.38,0.43,0.18,0.43,261.36990175140306
174,0.21,0.79,0.86,0.43,314.4358865203268
175,0.16,0.34,0.44,0.38,261.01140994972826
176,0.0,0.45,0.0,0.71,455.1834900206384
177,0.31,0.0,0.0,0.45,398.71689577721327
178,0.15,1.28,0.53,0.5,282.74288510022586
179,0.08,0.85,0.19,0.32,404.2953251574246
180,0.09,1.07,0.68,0.68,352.39350214655167
181,0.68,0.38,0.86,0.85,293.0866466612277
182,0.1,0.0,0.08,0.55,426.4425229600379
184,0.26,0.55,0.72,0.4,314.511938700324
185,0.0,0.77,0.0,-0.92,473.71023244153776
187,0.1,0.52,0.8,0.28,317.2914083425849
188,0.1,1.0,0.0,0.68,283.0267795044739
189,0.31,0.63,0.39,0.19,254.3190857509423
190,0.19,0.55,0.27,0.25,353.7363213466507
192,0.29,0.4,0.72,0.93,335.01462479213706
193,0.12,0.88,0.01,0.61,502.02266255277135
194,0.67,0.72,0.76,0.0,237.42756299123505
195,0.03,0.31,0.1,-0.19,372.8748848749592
196,0.32,0.2,0.99,0.0,246.19473762618367
198,0.0,0.54,0.0,-0.01,384.0011424042283
201,0.14,0.88,0.56,0.0,269.64440431695857
203,0.22,0.29,0.59,0.4,342.9404429585067
204,0.09,0.78,0.0,0.85,301.8940797314003
205,0.08,1.17,0.58,1.0,432.642657685862
206,0.08,0.58,0.02,0.32,287.5682438147859
207,0.28,0.76,0.87,0.68,270.8228928787332
208,0.08,0.88,0.0,0.19,426.82645775455387
209,0.15,0.44,1.0,0.32,433.13590203087006
109,0.3,0.74,0.82,0.12,274.40857789203386
