,attack,attackProb,attackRange,choice,currProb,predatorType,reward,round,rt,totMoney,trial,subID
3889,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,35,2.536400556564331,435,35,37
3890,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,36,1.6365008354187012,425,36,37
3891,TRUE,4.800000190734863,7,8,0.9719999432563782,1,-10,37,1.620700716972351,415,37,37
3892,FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,38,0.6699000597000122,424,38,37
3893,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,39,0.9533002972602844,449,39,37
3894,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,4,2.1855010986328125,40,4,37
3895,TRUE,2.5999999046325684,7,7,0.4160000085830688,0,-10,40,1.619400978088379,439,40,37
3896,FALSE,4.800000190734863,7,6,0.5879999995231628,1,36,41,1.9698011875152588,475,41,37
3897,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,42,1.2531005144119265,491,42,37
3898,TRUE,4.800000190734863,7,6,0.5879999995231628,1,-10,43,2.169701337814331,481,43,37
3899,TRUE,4.800000190734863,7,8,0.9719999432563782,1,-10,44,1.4528008699417114,471,44,37
3900,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,45,2.170001268386841,535,45,37
3901,FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,46,1.303200602531433,544,46,37
3902,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,47,1.5858007669448853,560,47,37
3903,TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,48,1.5365002155303955,550,48,37
3904,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,49,2.119900703430176,614,49,37
3905,FALSE,2.5999999046325684,7,2,0,0,4,5,1.9700008630752563,44,5,37
3906,FALSE,4.800000190734863,7,2,0,1,4,50,1.6697007417678833,618,50,37
3907,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,51,1.135500431060791,634,51,37
3908,FALSE,2.5999999046325684,7,2,0,0,4,52,0.953700066,638,52,37
3909,TRUE,2.5999999046325684,7,5,0.2339999973773956,0,-10,53,1.0365004539489746,628,53,37
3910,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,54,1.869801402,637,54,37
3911,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,55,1.6031006574630735,662,55,37
3912,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,56,0.8869001269340515,671,56,37
3913,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,57,1.120200514793396,687,57,37
3914,FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,58,1.0368003845214844,703,58,37
3915,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,59,2.553400039672852,784,59,37
3916,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,6,1.220300555229187,60,6,37
3917,FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,60,1.270100712776184,793,60,37
3918,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,61,1.286500334739685,818,61,37
3919,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,62,1.1535004377365112,827,62,37
3920,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,63,0.970000386,843,63,37
3921,FALSE,4.800000190734863,7,2,0,1,4,64,0.7533003687858582,847,64,37
3922,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,65,1.236400485038757,872,65,37
3923,FALSE,4.800000190734863,7,2,0,1,4,66,0.9033002257347108,876,66,37
3924,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,67,64.32105255126953,892,67,37
3925,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,68,1.603800892829895,882,68,37
3926,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,69,2.236701250076294,963,69,37
3927,FALSE,2.5999999046325684,7,2,0,0,4,7,1.2703007459640503,64,7,37
3928,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,70,0.7198000550270081,972,70,37
3929,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,71,0.936500072,997,71,37
3930,FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,72,1.019500494003296,1013,72,37
3931,FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,73,0.8377001881599426,1022,73,37
3932,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,74,1.0041004419326782,1047,74,37
3933,FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,75,0.753500223,1056,75,37
3934,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,76,1.0535001754760742,1065,76,37
3935,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,77,1.020100235939026,1090,77,37
3936,FALSE,2.5999999046325684,7,2,0,0,4,78,1.0699002742767334,1094,78,37
3937,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,79,1.8199012279510496,1084,79,37
3938,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,8,1.8862015008926392,73,8,37
3939,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,80,1.4703009128570557,1074,80,37
3940,FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,81,0.569800079,1090,81,37
3941,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,82,1.1203004121780396,1115,82,37
3942,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,83,0.9521002769470216,1140,83,37
3943,TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,84,1.8034014701843264,1130,84,37
3944,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,85,1.9030011892318728,1211,85,37
3945,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,86,2.836900234222412,1220,86,37
3946,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,87,1.0364004373550415,1229,87,37
3947,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,88,2.9034998416900635,1219,88,37
3948,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,89,0.9532002806663512,1244,89,37
3949,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,9,2.103701114654541,63,9,37
3950,TRUE,2.5999999046325684,7,7,0.4160000085830688,0,-10,90,1.4368007183074951,1234,90,37
3951,TRUE,4.800000190734863,7,7,0.768000066,1,-10,91,1.3036004304885864,1224,91,37
3952,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,92,1.485900640487671,1249,92,37
3953,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,93,0.9364001750946044,1265,93,37
3954,TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,94,0.8537000417709351,1255,94,37
3955,TRUE,2.5999999046325684,7,5,0.2339999973773956,0,-10,95,0.9534003734588624,1245,95,37
3956,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,96,1.0532002449035645,1270,96,37
3957,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,97,2.036700963973999,1260,97,37
3958,TRUE,4.800000190734863,7,8,0.9719999432563782,1,-10,98,1.2702006101608276,1250,98,37
3959,TRUE,2.5999999046325684,7,4,0.1624999940395355,0,-10,99,0.6861002445220947,1240,99,37
3960,TRUE,4.800000190734863,7,7,0.768000066,1,-10,1,3.518404722213745,-10,1,24
3961,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,10,2.735905170440674,128,10,24
3962,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,100,2.1234049797058105,502,100,24
3963,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,101,1.923905849456787,492,101,24
3964,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,102,2.056905508041382,482,102,24
3965,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,103,1.930006504058838,472,103,24
3966,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,104,1.9415059089660645,462,104,24
3967,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,105,2.093205690383911,452,105,24
3968,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,106,6.009027481079102,442,106,24
3969,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,107,1.8386050462722776,432,107,24
3970,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,108,2.008306265,422,108,24
3971,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,109,2.499305248260498,412,109,24
3972,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,11,2.639303684234619,209,11,24
3973,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,110,1.924004912376404,493,110,24
3974,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,111,1.869004487991333,483,111,24
3975,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,112,3.081504821777344,473,112,24
3976,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,113,2.0691065788269043,554,113,24
3977,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,114,2.3299050331115723,635,114,24
3978,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,115,2.196505546569824,625,115,24
3979,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,116,1.8931050300598145,706,116,24
3980,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,117,2.220306634902954,696,117,24
3981,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,118,1.977906346321106,686,118,24
3982,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,119,2.620804786682129,676,119,24
3983,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,12,2.6933066844940186,199,12,24
3984,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,120,3.584702730178833,666,120,24
3985,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,13,2.8268051147460938,189,13,24
3986,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,14,2.2813050746917725,179,14,24
3987,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,15,2.4383044242858887,260,15,24
3988,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,16,2.457406044006348,250,16,24
3989,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,17,2.936004161834717,240,17,24
3990,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,18,2.644603967666626,230,18,24
3991,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,19,2.529705047607422,220,19,24
3992,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,2,1.8842054605484009,26,2,24
3993,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,20,2.632906198501587,210,20,24
3994,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,21,2.505004405975342,200,21,24
3995,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,22,2.486905097961426,281,22,24
3996,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,23,2.899303674697876,271,23,24
3997,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,24,2.584204196929932,261,24,24
3998,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,25,2.3904049396514893,251,25,24
3999,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,26,2.2262051105499268,241,26,24
4000,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,27,2.1659064292907715,231,27,24
4001,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,28,2.183804988861084,221,28,24
4002,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,29,2.178206205368042,211,29,24
4003,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,3,2.032905578613281,16,3,24
4004,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,30,1.9237053394317627,292,30,24
4005,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,31,2.044905662536621,282,31,24
4006,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,32,2.196105957,272,32,24
4007,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,33,2.347705841064453,262,33,24
4008,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,34,2.019905567169189,252,34,24
4009,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,35,2.384005546569824,242,35,24
4010,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,36,2.160105466842652,232,36,24
4011,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,37,2.287005901,222,37,24
4012,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,38,2.6147053241729736,212,38,24
4013,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,39,2.3661062717437744,293,39,24
4014,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,4,2.523205041885376,6,4,24
4015,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,40,2.256704568862915,374,40,24
4016,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,41,2.256704807281494,364,41,24
4017,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,42,2.1476054191589355,354,42,24
4018,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,43,2.1050055027008057,344,43,24
4019,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,44,6.124622344970703,334,44,24
4020,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,45,2.081204414367676,415,45,24
4021,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,46,2.0811054706573486,405,46,24
4022,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,47,2.044705629348755,395,47,24
4023,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,48,2.123406410217285,385,48,24
4024,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,49,2.232305765151977,375,49,24
4025,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,5,2.438205003738404,87,5,24
4026,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,50,2.450605630874634,365,50,24
4027,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,51,2.184105396270752,355,51,24
4028,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,52,1.965806007385254,345,52,24
4029,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,53,2.2808055877685547,426,53,24
4030,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,54,2.020305633544922,416,54,24
4031,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,55,2.105506181716919,497,55,24
4032,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,56,2.105206251144409,487,56,24
4033,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,57,2.1599061489105225,477,57,24
4034,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,58,2.166006326675415,467,58,24
4035,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,59,2.0628061294555664,457,59,24
4036,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,6,8.306634902954102,77,6,24
4037,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,60,2.1138064861297607,538,60,24
4038,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,61,2.159905433654785,619,61,24
4039,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,62,2.358105182647705,609,62,24
4040,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,63,2.0876054763793945,599,63,24
4041,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,64,2.166405678,589,64,24
4042,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,65,2.002105236053467,670,65,24
4043,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,66,2.232906579971313,660,66,24
4044,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,67,2.159904718399048,650,67,24
4045,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,68,1.9966057538986208,640,68,24
4046,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,69,2.226506471633911,630,69,24
4047,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,7,2.3052053451538086,67,7,24
4048,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,70,2.0991060733795166,620,70,24
4049,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,71,2.0693047046661377,610,71,24
4050,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,72,1.7778050899505615,600,72,24
4051,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,73,2.117405652999878,590,73,24
4052,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,74,2.160006284713745,580,74,24
4053,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,75,2.2571041584014893,570,75,24
4054,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,76,2.353403091430664,560,76,24
4055,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,77,2.2385058403015137,550,77,24
4056,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,78,2.0628061294555664,540,78,24
4057,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,79,2.3720054626464844,530,79,24
4058,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,8,2.257004976272583,57,8,24
4059,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,80,2.305305242538452,520,80,24
4060,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,81,2.202204704284668,510,81,24
4061,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,82,2.208305597305298,500,82,24
4062,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,83,2.154204607009888,490,83,24
4063,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,84,1.960604786872864,480,84,24
4064,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,85,1.8992040157318115,561,85,24
4065,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,86,2.050605297088623,551,86,24
4066,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,87,2.4448049068450928,541,87,24
4067,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,88,2.063204526901245,531,88,24
4068,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,89,2.0691044330596924,521,89,24
4069,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,9,2.383904218673706,47,9,24
4070,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,90,2.129904270172119,511,90,24
4071,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,91,2.2203049659729004,501,91,24
4072,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,92,2.432304620742798,491,92,24
4073,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,93,1.990006446838379,481,93,24
4074,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,94,2.269005775,471,94,24
4075,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,95,2.238605499267578,461,95,24
4076,TRUE,4.800000190734863,7,7,0.768000066,1,-10,96,1.5717037916183472,451,96,24
4077,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,97,1.7722036838531494,441,97,24
4078,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,98,1.8995044231414795,431,98,24
4079,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,99,2.1413047313690186,512,99,24
4080,FALSE,4.800000190734863,7,2,0,1,4,1,3.97019887,4,1,31
4081,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,10,3.969799280166626,125,10,31
4082,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,100,2.968899965286255,1658,100,31
4083,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,101,1.8364003896713257,1683,101,31
4084,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,102,2.0530004501342773,1699,102,31
4085,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,103,2.386600971221924,1780,103,31
4086,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,104,2.986599922180176,1770,104,31
4087,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,105,1.7867008447647097,1760,105,31
4088,TRUE,4.800000190734863,7,3,0.1920000165700912,1,-10,106,1.4197003841400146,1750,106,31
4089,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,107,2.736699342727661,1775,107,31
4090,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,108,2.6197006702423096,1765,108,31
4091,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,109,3.236699581,1846,109,31
4092,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,11,5.536394119262695,115,11,31
4093,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,110,3.1363003253936768,1836,110,31
4094,TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,111,2.3371012210845947,1826,111,31
4095,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,112,2.603300333023072,1816,112,31
4096,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,113,2.553400993347168,1806,113,31
4097,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,114,2.536799430847168,1887,114,31
4098,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,115,1.803100586,1903,115,31
4099,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,116,2.2864999771118164,1952,116,31
4100,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,117,1.8195998668670648,1942,117,31
4101,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,118,1.7536003589630127,1951,118,31
4102,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,119,1.886500358581543,1976,119,31
4103,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,12,4.853995800018311,164,12,31
4104,TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,120,3.3864991664886475,1966,120,31
4105,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,13,4.770297050476074,180,13,31
4106,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,14,3.1370980739593506,196,14,31
4107,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,15,61.10473633,186,15,31
4108,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,16,5.519897461,250,16,31
4109,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,17,3.5195980072021484,275,17,31
4110,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,18,2.9680004119873047,324,18,31
4111,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,19,3.0378997325897217,373,19,31
4112,FALSE,2.5999999046325684,7,2,0,0,4,2,2.4417994022369385,8,2,31
4113,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,20,2.3030991554260254,363,20,31
4114,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,21,3.969299077987671,379,21,31
4115,TRUE,2.5999999046325684,7,7,0.4160000085830688,0,-10,22,3.052699565887451,369,22,31
4116,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,23,2.8202993869781494,394,23,31
4117,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,24,2.803899049758911,458,24,31
4118,FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,25,3.253399133682251,474,25,31
4119,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,26,2.336298942565918,464,26,31
4120,FALSE,4.800000190734863,7,1,0,1,1,27,1.069200038909912,465,27,31
4121,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,28,2.4868996143341064,455,28,31
4122,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,29,3.869998216629028,445,29,31
4123,TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,3,8.220391273498535,-2,3,31
4124,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,30,22.220109939575195,435,30,31
4125,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,31,15.953393936157228,451,31,31
4126,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,32,2.122600793838501,467,32,31
4127,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,33,42.06016540527344,457,33,31
4128,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,34,4.236998081207275,447,34,31
4129,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,35,3.436699628829956,511,35,31
4130,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,36,2.8700997829437256,560,36,31
4131,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,37,2.403498888015747,569,37,31
4132,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,38,3.220098733901977,618,38,31
4133,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,39,2.836699962615967,608,39,31
4134,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,4,2.7531991004943848,-12,4,31
4135,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,40,3.034099578857422,657,40,31
4136,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,41,3.137899875640869,673,41,31
4137,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,42,2.152200698852539,663,42,31
4138,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,43,1.5028003454208374,672,43,31
4139,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,44,1.220500111579895,681,44,31
4140,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,45,2.4861996173858643,730,45,31
4141,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,46,3.3366994857788086,779,46,31
4142,TRUE,4.800000190734863,7,3,0.1920000165700912,1,-10,47,1.887000084,769,47,31
4143,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,48,3.387599229812622,778,48,31
4144,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,49,2.719399690628052,842,49,31
4145,FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,5,3.253499746322632,-3,5,31
4146,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,50,1.7694003582000732,832,50,31
4147,TRUE,4.800000190734863,7,3,0.1920000165700912,1,-10,51,1.852100491523743,822,51,31
4148,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,52,2.871000528335572,812,52,31
4149,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,53,1.9696005582809448,802,53,31
4150,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,54,1.919299840927124,818,54,31
4151,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,55,2.686499834060669,899,55,31
4152,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,56,6.703794956207275,889,56,31
4153,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,57,2.237900972366333,879,57,31
4154,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,58,2.353500366210937,869,58,31
4155,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,59,2.003300189971924,950,59,31
4156,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,6,2.0530006885528564,6,6,31
4157,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,60,5.319696426391602,940,60,31
4158,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,61,3.453799009,930,61,31
4159,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,62,3.3371989727020264,920,62,31
4160,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,63,2.5197997093200684,910,63,31
4161,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,64,1.7862002849578855,900,64,31
4162,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,65,2.737198591,981,65,31
4163,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,66,2.220200300216675,971,66,31
4164,FALSE,4.800000190734863,7,2,0,1,4,67,1.669900656,975,67,31
4165,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,68,2.568999767303467,991,68,31
