attack,selfBlame,jointMoney,partnerStep,playerStep,predatorAttack,prediction,playerKeep,step_rt,trial,room,block,playerID,confidence,predatorType,finalStep,player_partner_diff,playerKeep2,payoff,subID
FALSE,0.5,32,4,3,0,4,0.5,1.3333004713058472,15,41,2,0,60,0,4,-1,0.5,16,75
FALSE,0.75,32,3,4,0,4,0.75,2.5836002826690674,15,41,2,1,70,0,4,1,0.75,24,76
FALSE,0.75,50,4,5,0,5,0.75,2.5677011013031006,16,41,1,0,60,1,5,1,0.75,38,75
FALSE,0.5,50,5,4,0,6,0.5,1.4499006271362305,16,41,1,1,70,1,5,-1,0.5,25,76
TRUE,0.75,-20,4,9,0,6,0.75,2.215500593185425,16,41,2,0,60,0,7,5,0.25,-15,75
TRUE,0,-20,9,4,0,5,0,1.6334010362625122,16,41,2,1,70,0,7,-5,1,0,76
FALSE,0.5,50,4,5,0,5,0.5,1.5502004623413086,17,41,1,0,60,1,5,1,0.5,25,75
FALSE,0.25,50,5,4,0,5,0.25,1.8502007722854608,17,41,1,1,70,1,5,-1,0.25,12,76
FALSE,0.5,32,4,3,0,4,0.5,1.6668004989624023,17,41,2,0,60,0,4,-1,0.5,16,75
FALSE,0.75,32,3,4,0,9,0.75,1.1833000183105469,17,41,2,1,70,0,4,1,0.75,24,76
FALSE,0.5,32,4,3,0,5,0.5,2.933999300003052,18,41,1,0,60,1,4,-1,0.5,16,75
FALSE,0.5,32,3,4,0,6,0.5,2.3499996662139893,18,41,1,1,70,1,4,1,0.5,16,76
FALSE,0.5,50,5,5,0,5,0.5,1.2666001319885254,18,41,2,0,60,0,5,0,0.5,25,75
FALSE,0.5,50,5,5,0,9,0.5,1.4164005517959597,18,41,2,1,70,0,5,0,0.5,25,76
FALSE,0.5,32,4,3,0,3,0.5,1.6996005773544312,19,41,1,0,60,1,4,-1,0.5,16,75
FALSE,0.5,32,3,4,0,6,0.5,1.6666007041931152,19,41,1,1,70,1,4,1,0.5,16,76
FALSE,0.75,72,5,7,0,4,0.75,2.400599956512451,19,41,2,0,60,0,6,2,0.75,54,75
FALSE,0.25,72,7,5,0,5,0.25,1.6336003541946411,19,41,2,1,70,0,6,-2,0.25,18,76
FALSE,0.5,32,4,4,0,5,0.5,2.166900634765625,20,41,1,0,60,1,4,0,0.5,16,75
FALSE,0.5,32,4,4,0,6,0.5,1.816800236701965,20,41,1,1,70,1,4,0,0.5,16,76
TRUE,0.75,-20,5,5,0,5,0.75,2.099900960922241,20,41,2,0,60,0,5,0,0.25,-15,75
TRUE,0.5,-20,5,5,0,6,0.5,2.1834003925323486,20,41,2,1,70,0,5,0,0.5,-10,76
TRUE,0.75,-20,4,9,0,5,0.75,2.0000009536743164,21,41,1,0,60,1,7,5,0.25,-15,75
TRUE,0,-20,9,4,0,4,0,1.7166006565093994,21,41,1,1,70,1,7,-5,1,0,76
FALSE,0.5,32,5,3,0,4,0.5,1.2666003704071045,21,41,2,0,60,0,4,-2,0.5,16,75
FALSE,0.75,32,3,5,0,5,0.75,1.566900372505188,21,41,2,1,70,0,4,2,0.75,24,76
FALSE,0.5,32,4,3,0,3,0.5,2.299900531768799,22,41,1,0,60,1,4,-1,0.5,16,75
FALSE,0.75,32,3,4,0,5,0.75,1.900100827217102,22,41,1,1,70,1,4,1,0.75,24,76
TRUE,0.25,-20,5,4,0,4,0.25,1.283600091934204,22,41,2,0,60,0,5,-1,0.75,-5,75
TRUE,0.75,-20,4,5,0,8,0.75,1.5334008932113647,22,41,2,1,70,0,5,1,0.25,-15,76
FALSE,0.75,72,4,8,0,5,0.75,2.7831006050109863,23,41,1,0,60,1,6,4,0.75,54,75
FALSE,0.25,72,8,4,0,5,0.25,1.5336003303527832,23,41,1,1,70,1,6,-4,0.25,18,76
TRUE,1,-20,4,9,0,5,0.75,2.416700601577759,23,41,2,0,60,0,7,5,0.25,-15,75
TRUE,0,-20,9,4,0,6,0,1.300100326538086,23,41,2,1,70,0,7,-5,1,0,76
FALSE,0.5,50,4,5,0,5,0.5,1.933901548,24,41,1,0,60,1,5,1,0.5,25,75
FALSE,0.5,50,5,4,0,8,0.5,1.8333004713058472,24,41,1,1,70,1,5,-1,0.5,25,76
FALSE,0.5,32,5,3,0,4,0.5,1.6001006364822388,24,41,2,0,60,0,4,-2,0.5,16,75
FALSE,0.75,32,3,5,0,6,0.75,1.4333003759384155,24,41,2,1,70,0,4,2,0.75,24,76
TRUE,0.5,-20,4,5,0,6,0.5,1.833500981330872,25,41,1,0,60,1,5,1,0.5,-10,75
TRUE,0,-20,5,4,0,8,0,1.2999005317687988,25,41,1,1,70,1,5,-1,1,0,76
FALSE,0.5,50,4,5,0,5,0.5,1.2827003002166748,25,41,2,0,60,0,5,1,0.5,25,75
FALSE,0.5,50,5,4,0,6,0.5,1.0332998037338257,25,41,2,1,70,0,5,-1,0.5,25,76
FALSE,0.5,32,4,3,0,4,0.5,1.4665000438690186,26,41,1,0,60,1,4,-1,0.5,16,75
FALSE,0.75,32,3,4,0,8,0.75,1.8500009775161743,26,41,1,1,70,1,4,1,0.75,24,76
TRUE,0.75,-20,5,6,0,5,0.75,1.3678001165390017,26,41,2,0,60,0,6,1,0.25,-15,75
TRUE,0,-20,6,5,0,5,0,1.4334001541137695,26,41,2,1,70,0,6,-1,1,0,76
TRUE,0.75,-20,4,9,0,4,0.75,2.0336005687713623,27,41,1,0,60,1,7,5,0.25,-15,75
TRUE,0,-20,9,4,0,7,0,1.183200120925903,27,41,1,1,70,1,7,-5,1,0,76
FALSE,0.5,32,4,4,0,4,0.5,1.3333003520965576,27,41,2,0,60,0,4,0,0.5,16,75
FALSE,0.5,32,4,4,0,9,0.5,2.300000190734864,27,41,2,1,70,0,4,0,0.5,16,76
FALSE,0.5,32,4,3,0,4,0.5,1.633700609207153,28,41,1,0,60,1,4,-1,0.5,16,75
FALSE,0.75,32,3,4,0,9,0.75,1.6832008361816406,28,41,1,1,70,1,4,1,0.75,24,76
FALSE,0.5,50,5,5,0,4,0.5,1.6002007722854614,28,41,2,0,60,0,5,0,0.5,25,75
FALSE,0.5,50,5,5,0,5,0.5,1.783400535583496,28,41,2,1,70,0,5,0,0.5,25,76
FALSE,0.5,50,4,5,0,5,0.5,2.1503994464874268,29,41,1,0,60,1,5,1,0.5,25,75
FALSE,0.25,50,5,4,0,9,0.25,1.4665006399154663,29,41,1,1,70,1,5,-1,0.25,12,76
FALSE,0.75,98,5,9,0,5,0.75,1.9499009847640991,29,41,2,0,60,0,7,4,0.75,74,75
FALSE,0.25,98,9,5,0,5,0.25,2.066600561141968,29,41,2,1,70,0,7,-4,0.25,24,76
FALSE,0.5,50,4,5,0,6,0.5,1.7843003273010254,30,41,1,0,60,1,5,1,0.5,25,75
FALSE,0.5,50,5,4,0,9,0.5,2.749999761581421,30,41,1,1,70,1,5,-1,0.5,25,76
FALSE,0.25,98,9,5,0,5,0.25,1.4833002090454102,30,41,2,0,60,0,7,-4,0.25,24,75
FALSE,0.75,98,5,9,0,9,1,2.683599234,30,41,2,1,70,0,7,4,1,98,76
FALSE,1,50,4,6,0,5,1,5.783002853393555,1,42,1,0,60,0,5,2,1,50,77
FALSE,-1,50,6,4,0,4,0.75,6.162901401519775,1,42,1,1,70,0,5,-2,0.75,38,78
TRUE,0,-20,3,6,0,5,0,2.5169990062713623,1,42,2,0,60,1,5,3,1,0,77
TRUE,0,-20,6,3,0,7,0,1.399299979,1,42,2,1,70,1,5,-3,1,0,78
FALSE,0.75,32,5,2,0,5,1,8,2,42,1,0,60,0,4,-3,1,32,77
FALSE,1,32,2,5,0,6,1,2.781899929046631,2,42,1,1,70,0,4,3,1,32,78
TRUE,0,-20,5,9,0,5,0,2.298999071121216,2,42,2,0,60,1,7,4,1,0,77
TRUE,0,-20,9,5,0,-1,0,3.831298112869263,2,42,2,1,70,1,7,-4,1,0,78
FALSE,1,72,5,6,0,5,1,5.650002479553223,3,42,1,0,60,0,6,1,1,72,77
FALSE,1,72,6,5,0,3,1,2.6815993785858154,3,42,1,1,70,0,6,-1,1,72,78
FALSE,1,72,2,9,0,3,1,2.8669989109039307,3,42,2,0,60,1,6,7,1,72,77
FALSE,1,72,9,2,0,7,1,1.4661003351211548,3,42,2,1,70,1,6,-7,1,72,78
FALSE,1,72,6,6,0,5,1,1.965999841690064,4,42,1,0,60,0,6,0,1,72,77
FALSE,0.5,72,6,6,0,6,0.5,3.931598186,4,42,1,1,70,0,6,0,0.5,36,78
TRUE,-1,-20,2,5,0,5,0,1.233999729156494,4,42,2,0,60,1,4,3,1,0,77
TRUE,0,-20,5,2,0,9,0,1.1326000690460205,4,42,2,1,70,1,4,-3,1,0,78
TRUE,0,-20,5,6,0,6,0,2.3839988708496094,5,42,1,0,60,0,6,1,1,0,77
TRUE,0,-20,6,5,0,-1,0,3.74759841,5,42,1,1,70,0,6,-1,1,0,78
FALSE,1,50,2,7,0,4,1,2.4509987831115723,5,42,2,0,60,1,5,5,1,50,77
FALSE,1,50,7,2,0,9,1,1.4326001405715942,5,42,2,1,70,1,5,-5,1,50,78
FALSE,1,72,5,6,0,6,1,2.164999723434448,6,42,1,0,60,0,6,1,1,72,77
FALSE,1,72,6,5,0,4,1,1.632499933242798,6,42,1,1,70,0,6,-1,1,72,78
FALSE,1,72,4,8,0,6,1,2.482998847961426,6,42,2,0,60,1,6,4,1,72,77
FALSE,1,72,8,4,0,6,1,2.615000009536743,6,42,2,1,70,1,6,-4,1,72,78
TRUE,0,-20,6,6,0,6,0,1.5499995946884155,7,42,1,0,60,0,6,0,1,0,77
TRUE,0,-20,6,6,0,4,0,2.5826003551483154,7,42,1,1,70,0,6,0,1,0,78
TRUE,-1,-20,3,7,0,6,0,1.816999673843384,7,42,2,0,60,1,5,4,1,0,77
TRUE,0,-20,7,3,0,-1,0,1.4322999715805054,7,42,2,1,70,1,5,-4,1,0,78
FALSE,1,50,4,6,0,6,1,1.7169995307922363,8,42,1,0,60,0,5,2,1,50,77
FALSE,1,50,6,4,0,6,1,3.048299789428711,8,42,1,1,70,0,5,-2,1,50,78
TRUE,0,-20,4,7,0,6,0,1.7329994440078735,8,42,2,0,60,1,6,3,1,0,77
TRUE,0,-20,7,4,0,7,0,2.315699815750122,8,42,2,1,70,1,6,-3,1,0,78
FALSE,1,50,4,6,0,5,1,2.466999292373657,9,42,1,0,60,0,5,2,1,50,77
FALSE,1,50,6,4,0,6,1,1.6327005624771118,9,42,1,1,70,0,5,-2,1,50,78
TRUE,0,-20,3,5,0,6,0,2.098999500274658,9,42,2,0,60,1,4,2,1,0,77
TRUE,0,-20,5,3,0,6,0,1.932100296020508,9,42,2,1,70,1,4,-2,1,0,78
FALSE,1,50,4,6,0,4,1,1.8319995403289795,10,42,1,0,60,0,5,2,1,50,77
FALSE,1,50,6,4,0,6,1,1.6156996488571167,10,42,1,1,70,0,5,-2,1,50,78
FALSE,1,50,3,7,0,4,1,1.3170000314712524,10,42,2,0,60,1,5,4,1,50,77
FALSE,1,50,7,3,0,7,1,1.5327003002166748,10,42,2,1,70,1,5,-4,1,50,78
TRUE,0,-20,6,5,0,5,0,2.4339988231658936,11,42,1,0,60,0,6,-1,1,0,77
TRUE,0,-20,5,6,0,6,0,2.2323999404907227,11,42,1,1,70,0,6,1,1,0,78
FALSE,1,32,3,5,0,5,1,1.883999466896057,11,42,2,0,60,1,4,2,1,32,77
FALSE,1,32,5,3,0,7,1,1.3990999460220337,11,42,2,1,70,1,4,-2,1,32,78
FALSE,1,72,4,7,0,6,1,3.316998005,12,42,1,0,60,0,6,3,1,72,77
FALSE,1,72,7,4,0,6,1,1.7822002172470093,12,42,1,1,70,0,6,-3,1,72,78
FALSE,1,8,3,1,0,6,1,2.949998617172241,12,42,2,0,60,1,2,-2,1,8,77
FALSE,1,8,1,3,0,7,1,1.0157999992370603,12,42,2,1,70,1,2,2,1,8,78
TRUE,0,-20,6,7,0,6,0,2.099999189376831,13,42,1,0,60,0,7,1,1,0,77
TRUE,0,-20,7,6,0,6,0,1.9321998357772827,13,42,1,1,70,0,7,-1,1,0,78
TRUE,0,-20,6,9,0,6,0,1.8829995393753047,13,42,2,0,60,1,8,3,1,0,77
TRUE,0,-20,9,6,0,3,0,1.8156002759933472,13,42,2,1,70,1,8,-3,1,0,78
TRUE,0,-20,5,6,0,6,0,2.9999983310699463,14,42,1,0,60,0,6,1,1,0,77
TRUE,0,-20,6,5,0,6,0,1.7989003658294678,14,42,1,1,70,0,6,-1,1,0,78
TRUE,0.75,-20,5,8,0,7,0,1.6009995937347412,14,42,2,0,60,1,7,3,1,0,77
TRUE,0,-20,8,5,0,8,0,2.4488003253936768,14,42,2,1,70,1,7,-3,1,0,78
FALSE,1,50,4,6,0,6,1,1.4509996175765991,15,42,1,0,60,0,5,2,1,50,77
FALSE,1,50,6,4,0,6,1,1.2663002014160156,15,42,1,1,70,0,5,-2,1,50,78
TRUE,0,-20,5,9,0,7,0,2.5489985942840576,15,42,2,0,60,1,7,4,1,0,77
TRUE,0,-20,9,5,0,7,0,1.4323997497558594,15,42,2,1,70,1,7,-4,1,0,78
FALSE,1,72,5,7,0,7,1,1.983999490737915,16,42,1,0,60,0,6,2,1,72,77
FALSE,1,72,7,5,0,6,1,2.231399774551392,16,42,1,1,70,0,6,-2,1,72,78
TRUE,0,-20,3,9,0,6,0,1.8669995069503784,16,42,2,0,60,1,6,6,1,0,77
TRUE,0,-20,9,3,0,7,0,1.5326004028320312,16,42,2,1,70,1,6,-6,1,0,78
FALSE,1,72,4,7,0,6,1,1.665999412536621,17,42,1,0,60,0,6,3,1,72,77
FALSE,1,72,7,4,0,7,1,2.848900079727173,17,42,1,1,70,0,6,-3,1,72,78
FALSE,1,72,3,8,0,5,1,1.8989994525909424,17,42,2,0,60,1,6,5,1,72,77
FALSE,1,72,8,3,0,9,1,1.0662997961044312,17,42,2,1,70,1,6,-5,1,72,78
FALSE,1,72,5,7,0,6,1,1.4329997301101685,18,42,1,0,60,0,6,2,1,72,77
FALSE,1,72,7,5,0,-1,1,4.347498416900635,18,42,1,1,70,0,6,-2,1,72,78
FALSE,1,72,3,9,0,7,1,2.983998537063598,18,42,2,0,60,1,6,6,1,72,77
FALSE,1,72,9,3,0,9,1,1.732499599456787,18,42,2,1,70,1,6,-6,1,72,78
TRUE,0,-20,5,7,0,5,1,1.732999563217163,19,42,1,0,60,0,6,2,0,-20,77
TRUE,0,-20,7,5,0,7,0,1.7654004096984863,19,42,1,1,70,0,6,-2,1,0,78
TRUE,1,-20,3,9,0,8,0,2.914998769760132,19,42,2,0,60,1,6,6,1,0,77
TRUE,0,-20,9,3,0,8,0,1.199099898338318,19,42,2,1,70,1,6,-6,1,0,78
TRUE,0,-20,4,9,0,4,0,4.166997433,20,42,1,0,60,0,7,5,1,0,77
TRUE,0,-20,9,4,0,6,0,1.581999421,20,42,1,1,70,0,7,-5,1,0,78
TRUE,0,-20,2,9,0,5,0,2.400998592376709,20,42,2,0,60,1,6,7,1,0,77
TRUE,0,-20,9,2,0,9,0,1.0326000452041626,20,42,2,1,70,1,6,-7,1,0,78
FALSE,1,98,4,9,0,3,1,2.3169991970062256,21,42,1,0,60,0,7,5,1,98,77
FALSE,1,98,9,4,0,6,1,1.966099739074707,21,42,1,1,70,0,7,-5,1,98,78
FALSE,1,50,1,9,0,8,1,1.8169993162155151,21,42,2,0,60,1,5,8,1,50,77
FALSE,1,50,9,1,0,9,1,3.2815990447998047,21,42,2,1,70,1,5,-8,1,50,78
TRUE,-1,-20,5,9,0,6,0.25,2.399998903274536,22,42,1,0,60,0,7,4,0.75,-5,77
TRUE,0,-20,9,5,0,7,0,1.8160004615783687,22,42,1,1,70,0,7,-4,1,0,78
TRUE,0,-20,1,9,0,6,0,1.9169996976852417,22,42,2,0,60,1,5,8,1,0,77
TRUE,0,-20,9,1,0,-1,1,3.164599657058716,22,42,2,1,70,1,5,-8,0,-20,78
FALSE,1,98,5,9,0,5,1,2.165999174118042,23,42,1,0,60,0,7,4,1,98,77
FALSE,1,98,9,5,0,6,1,1.6655001640319824,23,42,1,1,70,0,7,-4,1,98,78
FALSE,1,50,1,9,0,6,1,2.049999713897705,23,42,2,0,60,1,5,8,1,50,77
FALSE,1,50,9,1,0,9,1,0.6328999996185303,23,42,2,1,70,1,5,-8,1,50,78
FALSE,1,98,4,9,0,4,1,1.932999372,24,42,1,0,60,0,7,5,1,98,77
FALSE,1,98,9,4,0,9,1,2.449000120162964,24,42,1,1,70,0,7,-5,1,98,78
FALSE,1,72,2,9,0,4,1,1.949999451637268,24,42,2,0,60,1,6,7,1,72,77
FALSE,1,72,9,2,0,9,1,1.299799919128418,24,42,2,1,70,1,6,-7,1,72,78
TRUE,0,-20,2,9,0,4,0,2.666999101638794,25,42,1,0,60,0,6,7,1,0,77
TRUE,0,-20,9,2,0,9,0,1.282400131225586,25,42,1,1,70,0,6,-7,1,0,78
TRUE,-1,-20,1,9,0,6,0,2.648998975753784,25,42,2,0,60,1,5,8,1,0,77
TRUE,0,-20,9,1,0,9,0,5.679899215698242,25,42,2,1,70,1,5,-8,1,0,78
FALSE,1,50,4,6,0,5,1,2.200999021530152,26,42,1,0,60,0,5,2,1,50,77
FALSE,1,50,6,4,0,9,1,3.264599800109864,26,42,1,1,70,0,5,-2,1,50,78
FALSE,1,50,1,9,0,3,1,1.4669997692108154,26,42,2,0,60,1,5,8,1,50,77
FALSE,1,50,9,1,0,9,1,0.7002000212669373,26,42,2,1,70,1,5,-8,1,50,78
TRUE,0,-20,6,9,0,3,0,2.115999460220337,27,42,1,0,60,0,8,3,1,0,77
TRUE,0,-20,9,6,0,6,0,2.6487998962402344,27,42,1,1,70,0,8,-3,1,0,78
FALSE,1,72,3,9,0,3,1,1.7509998083114624,27,42,2,0,60,1,6,6,1,72,77
FALSE,1,72,9,3,0,9,1,1.0498000383377075,27,42,2,1,70,1,6,-6,1,72,78
TRUE,0,-20,6,9,0,4,0,2.0839996337890625,28,42,1,0,60,0,8,3,1,0,77
TRUE,0,-20,9,6,0,6,0,2.148599863052368,28,42,1,1,70,0,8,-3,1,0,78
TRUE,0,-20,2,9,0,4,0,2.516998767852783,28,42,2,0,60,1,6,7,1,0,77
TRUE,0,-20,9,2,0,9,0,1.2492997646331787,28,42,2,1,70,1,6,-7,1,0,78
FALSE,1,50,3,7,0,6,1,1.883999705314636,29,42,1,0,60,0,5,4,1,50,77
FALSE,1,50,7,3,0,9,1,1.3827002048492432,29,42,1,1,70,0,5,-4,1,50,78
TRUE,0,-20,1,9,0,3,0,2.250999212265014,29,42,2,0,60,1,5,8,1,0,77
TRUE,0,-20,9,1,0,9,0,0.566100001,29,42,2,1,70,1,5,-8,1,0,78
TRUE,0.25,-20,3,8,0,3,0,1.7319995164871216,30,42,1,0,60,0,6,5,1,0,77
TRUE,0,-20,8,3,0,6,0,2.032000064849853,30,42,1,1,70,0,6,-5,1,0,78
FALSE,1,50,1,9,0,4,1,1.8659995794296265,30,42,2,0,60,1,5,8,1,50,77
FALSE,1,50,9,1,0,9,1,1.3667000532150269,30,42,2,1,70,1,5,-8,1,50,78
TRUE,0.5,-20,2,5,0,5,0,2.4470977783203125,1,43,1,0,70,1,4,3,1,0,79
TRUE,-1,-20,5,2,0,4,0.25,3.565801144,1,43,1,1,60,1,4,-3,0.75,-5,80
FALSE,1,98,5,9,0,0,1,1.9656974077224727,1,43,2,0,70,0,7,4,1,98,79
FALSE,0.25,98,9,5,0,6,0.25,1.922700047492981,1,43,2,1,60,0,7,-4,0.25,24,80
FALSE,1,32,2,5,0,2,1,1.6449981927871704,2,43,1,0,70,1,4,3,1,32,79
FALSE,0.5,32,5,2,0,4,0.5,1.820299506187439,2,43,1,1,60,1,4,-3,0.5,16,80
TRUE,0.5,-20,9,9,0,5,0,1.2703990936279297,2,43,2,0,70,0,9,0,1,0,79
TRUE,0.5,-20,9,9,0,9,0,2.882099866867065,2,43,2,1,60,0,9,0,1,0,80
FALSE,1,32,2,5,0,2,1,1.4976985454559326,3,43,1,0,70,1,4,3,1,32,79
FALSE,0.5,32,5,2,0,3,0.5,1.7554997205734253,3,43,1,1,60,1,4,-3,0.5,16,80
TRUE,0.5,-20,9,9,0,5,0,1.4041987657546997,3,43,2,0,70,0,9,0,1,0,79
TRUE,0.5,-20,9,9,0,9,0,2.4380996227264404,3,43,2,1,60,0,9,0,1,0,80
FALSE,0.5,50,5,5,0,2,0.5,1.3639990091323853,4,43,1,0,70,1,5,0,0.5,25,79
FALSE,0.5,50,5,5,0,5,0.5,2.326599597930908,4,43,1,1,60,1,5,0,0.5,25,80
FALSE,1,162,9,9,0,9,1,1.7383979558944702,4,43,2,0,70,0,9,0,1,162,79
FALSE,0.5,162,9,9,0,9,0.75,2.7534003257751465,4,43,2,1,60,0,9,0,0.75,122,80
FALSE,0.5,50,5,5,0,5,0.5,1.4174989461898804,5,43,1,0,70,1,5,0,0.5,25,79
FALSE,0.5,50,5,5,0,5,0.5,2.5279996395111084,5,43,1,1,60,1,5,0,0.5,25,80
FALSE,1,98,4,9,0,9,1,1.3371988534927368,5,43,2,0,70,0,7,5,1,98,79
FALSE,0.25,98,9,4,0,6,0.25,1.2717000246047974,5,43,2,1,60,0,7,-5,0.25,24,80
TRUE,0.5,-20,5,5,0,5,0,1.337399125099182,6,43,1,0,70,1,5,0,1,0,79
TRUE,0.5,-20,5,5,0,5,0,2.054800033569336,6,43,1,1,60,1,5,0,1,0,80
TRUE,0.5,-20,4,9,0,5,1,1.2035998106002808,6,43,2,0,70,0,7,5,0,-20,79
TRUE,0,-20,9,4,0,9,0,1.6451997756958008,6,43,2,1,60,0,7,-5,1,0,80
TRUE,0.75,-20,5,5,0,5,0,1.2301993370056152,7,43,1,0,70,1,5,0,1,0,79
TRUE,0.5,-20,5,5,0,5,0,2.877000093460083,7,43,1,1,60,1,5,0,1,0,80
TRUE,0.5,-20,9,9,0,5,0,1.3237991333007812,7,43,2,0,70,0,9,0,1,0,79
TRUE,0.5,-20,9,9,0,9,0.5,2.6068999767303467,7,43,2,1,60,0,9,0,0.5,-10,80
TRUE,0.75,-20,2,5,0,5,0,1.1241998672485352,8,43,1,0,70,1,4,3,1,0,79
TRUE,0,-20,5,2,0,5,0,2.862899780273437,8,43,1,1,60,1,4,-3,1,0,80
TRUE,0.5,-20,9,9,0,5,0,1.5244985818862915,8,43,2,0,70,0,9,0,1,0,79
TRUE,0.5,-20,9,9,0,9,0.5,2.343300104141236,8,43,2,1,60,0,9,0,0.5,-10,80
TRUE,1,-20,2,5,0,5,0,1.3774988651275637,9,43,1,0,70,1,4,3,1,0,79
TRUE,0,-20,5,2,0,5,0,1.245999813079834,9,43,1,1,60,1,4,-3,1,0,80
TRUE,0.25,-20,9,9,0,5,0,1.898997783660889,9,43,2,0,70,0,9,0,1,0,79
TRUE,0.5,-20,9,9,0,9,0.5,2.626598834991455,9,43,2,1,60,0,9,0,0.5,-10,80
TRUE,0.25,-20,2,5,0,5,0,1.778497576713562,10,43,1,0,70,1,4,3,1,0,79
TRUE,0,-20,5,2,0,5,0,1.0738002061843872,10,43,1,1,60,1,4,-3,1,0,80
TRUE,0.5,-20,9,9,0,5,0,2.126197338104248,10,43,2,0,70,0,9,0,1,0,79
TRUE,0.5,-20,9,9,0,9,0.5,2.5669994354248047,10,43,2,1,60,0,9,0,0.5,-10,80
FALSE,1,8,2,2,0,2,1,1.805297613143921,11,43,1,0,70,1,2,0,1,8,79
FALSE,0.5,8,2,2,0,5,1,1.5468000173568726,11,43,1,1,60,1,2,0,1,8,80
FALSE,1,72,3,9,0,5,1,1.6046980619430542,11,43,2,0,70,0,6,6,1,72,79
FALSE,0.25,72,9,3,0,9,0.25,1.0195999145507812,11,43,2,1,60,0,6,-6,0.25,18,80
FALSE,1,32,2,5,0,5,1,1.190099596977234,12,43,1,0,70,1,4,3,1,32,79
FALSE,0.25,32,5,2,0,5,0.25,1.087099791,12,43,1,1,60,1,4,-3,0.25,8,80
TRUE,0,-20,3,9,0,0,0,1.5511983633041382,12,43,2,0,70,0,6,6,1,0,79
TRUE,0,-20,9,3,0,9,0,1.1094999313354492,12,43,2,1,60,0,6,-6,1,0,80
FALSE,1,18,2,3,0,2,1,2.527397871017456,13,43,1,0,70,1,3,1,1,18,79
FALSE,0.25,18,3,2,0,5,0.25,1.5325995683670044,13,43,1,1,60,1,3,-1,0.25,4,80
FALSE,1,98,4,9,0,0,1,1.5511982440948486,13,43,2,0,70,0,7,5,1,98,79
FALSE,0.25,98,9,4,0,9,0.25,1.4653000831604004,13,43,2,1,60,0,7,-5,0.25,24,80
FALSE,1,18,2,3,0,2,1,1.4309988021850586,14,43,1,0,70,1,3,1,1,18,79
FALSE,0.25,18,3,2,0,5,0.25,0.995299995,14,43,1,1,60,1,3,-1,0.25,4,80
TRUE,0.5,-20,4,9,0,0,0,1.2569992542266846,14,43,2,0,70,0,7,5,1,0,79
TRUE,0,-20,9,4,0,9,0,1.2873001098632812,14,43,2,1,60,0,7,-5,1,0,80
TRUE,0.5,-20,2,3,0,2,0,1.002800226211548,15,43,1,0,70,1,3,1,1,0,79
TRUE,0,-20,3,2,0,4,0,1.0273001194000244,15,43,1,1,60,1,3,-1,1,0,80
TRUE,0,-20,4,9,0,5,0,1.4041987657546997,15,43,2,0,70,0,7,5,1,0,79
TRUE,0,-20,9,4,0,9,0,1.2088000774383545,15,43,2,1,60,0,7,-5,1,0,80
FALSE,1,8,2,2,0,2,1,0.8291000127792358,16,43,1,0,70,1,2,0,1,8,79
FALSE,0.5,8,2,2,0,4,0.5,1.3540997505187988,16,43,1,1,60,1,2,0,0.5,4,80
FALSE,1,72,3,9,0,3,1,1.979197263717652,16,43,2,0,70,0,6,6,1,72,79
FALSE,0.25,72,9,3,0,9,0.25,1.489099621772766,16,43,2,1,60,0,6,-6,0.25,18,80
FALSE,1,32,2,5,0,2,1,1.3506990671157837,17,43,1,0,70,1,4,3,1,32,79
FALSE,0.25,32,5,2,0,4,0.25,1.142600178718567,17,43,1,1,60,1,4,-3,0.25,8,80
FALSE,1,72,3,9,0,5,1,1.4309988021850586,17,43,2,0,70,0,6,6,1,72,79
FALSE,0.25,72,9,3,0,9,0.25,1.8529002666473389,17,43,2,1,60,0,6,-6,0.25,18,80
FALSE,1,8,2,2,0,2,1,1.1501996517181396,18,43,1,0,70,1,2,0,1,8,79
FALSE,0.5,8,2,2,0,5,0.5,0.947700024,18,43,1,1,60,1,2,0,0.5,4,80
FALSE,1,72,4,7,0,3,1,1.4576985836029053,18,43,2,0,70,0,6,3,1,72,79
FALSE,0.25,72,7,4,0,9,0.25,1.133599877357483,18,43,2,1,60,0,6,-3,0.25,18,80
FALSE,1,32,3,5,0,2,1,2.259997844696045,19,43,1,0,70,1,4,2,1,32,79
FALSE,0.25,32,5,3,0,5,0.25,1.6627997159957886,19,43,1,1,60,1,4,-2,0.25,8,80
FALSE,1,50,3,6,0,6,1,1.4709986448287964,19,43,2,0,70,0,5,3,1,50,79
FALSE,0.25,50,6,3,0,9,0.25,2.018399953842163,19,43,2,1,60,0,5,-3,0.25,12,80
TRUE,0.75,-20,3,5,0,2,0,5.977504253387451,20,43,1,0,70,1,4,2,1,0,79
TRUE,0,-20,5,3,0,5,0,1.2490999698638916,20,43,1,1,60,1,4,-2,1,0,80
FALSE,1,50,3,6,0,3,1,1.430498719215393,20,43,2,0,70,0,5,3,1,50,79
FALSE,0.25,50,6,3,0,9,0.25,4.766804218292236,20,43,2,1,60,0,5,-3,0.25,12,80
FALSE,1,32,3,5,0,2,1,2.2330973148345947,21,43,1,0,70,1,4,2,1,32,79
FALSE,0.25,32,5,3,0,4,0.25,1.4322998523712158,21,43,1,1,60,1,4,-2,0.25,8,80
