attack,selfBlame,jointMoney,partnerStep,playerStep,predatorAttack,prediction,step_rt,trial,room,block,playerID,confidence,predatorType,finalStep,player_partner_diff,payoff,subID
TRUE,0.5,-20,6,4,0,5,3.7017993927001953,2,25,1,1,60,0,5,-2,-10,45
TRUE,0.25,-20,5,2,0,4,1.730901122093201,2,25,2,0,70,1,4,-3,-5,44
TRUE,1,-20,2,5,0,5,1.318799614906311,2,25,2,1,60,1,4,3,-20,45
FALSE,0.25,50,6,4,0,4,2.1638002395629883,3,25,1,0,70,0,5,-2,25,44
FALSE,0.5,50,4,6,0,6,2.549499750137329,3,25,1,1,60,0,5,2,25,45
FALSE,0.75,18,3,2,0,4,0.9321002960205078,3,25,2,0,70,1,3,-1,14,44
FALSE,0.5,18,2,3,0,3,0.8835000991821289,3,25,2,1,60,1,3,1,9,45
TRUE,0.25,-20,7,5,0,5,1.780700684,4,25,1,0,70,0,6,-2,-5,44
TRUE,0.75,-20,5,7,0,5,7.268796920776367,4,25,1,1,60,0,6,2,-20,45
FALSE,0.5,8,2,2,0,4,1.2149006128311155,4,25,2,0,70,1,2,0,4,44
FALSE,0.5,8,2,2,0,2,2.100099563598633,4,25,2,1,60,1,2,0,4,45
FALSE,0.5,50,5,5,0,6,2.396800994873047,5,25,1,0,70,0,5,0,25,44
FALSE,0.5,50,5,5,0,5,2.451899528503418,5,25,1,1,60,0,5,0,25,45
FALSE,0.5,18,3,3,0,3,1.398100495,5,25,2,0,70,1,3,0,9,44
FALSE,0.5,18,3,3,0,3,0.8500000238418579,5,25,2,1,60,1,3,0,9,45
TRUE,0.5,-20,5,5,0,5,1.880901455879212,6,25,1,0,70,0,5,0,-10,44
TRUE,0.5,-20,5,5,0,5,1.7847000360488892,6,25,1,1,60,0,5,0,-10,45
FALSE,0.25,72,9,2,0,2,0.9652001857757568,6,25,2,0,70,1,6,-7,18,44
FALSE,0.75,72,2,9,0,2,3.8011996746063232,6,25,2,1,60,1,6,7,54,45
FALSE,0.5,50,6,4,0,5,2.5953993797302246,7,25,1,0,70,0,5,-2,25,44
FALSE,0.5,50,4,6,0,6,1.8504996299743648,7,25,1,1,60,0,5,2,25,45
TRUE,0.25,-20,5,2,0,5,1.2147005796432495,7,25,2,0,70,1,4,-3,-5,44
TRUE,1,-20,2,5,0,3,1.917399883270264,7,25,2,1,60,1,4,3,-20,45
FALSE,0.5,50,5,4,0,6,2.0306012630462646,8,25,1,0,70,0,5,-1,25,44
FALSE,0.5,50,4,5,0,5,2.900898694992065,8,25,1,1,60,0,5,1,25,45
FALSE,0.5,8,2,2,0,4,0.8655002117156982,8,25,2,0,70,1,2,0,4,44
FALSE,0.5,8,2,2,0,2,0.8164998888969421,8,25,2,1,60,1,2,0,4,45
TRUE,0.25,-20,6,3,0,5,1.9800000190734863,9,25,1,0,70,0,5,-3,-5,44
TRUE,1,-20,3,6,0,5,2.217799663543701,9,25,1,1,60,0,5,3,-20,45
FALSE,0.5,18,4,2,0,4,1.4488002061843872,9,25,2,0,70,1,3,-2,9,44
FALSE,0.5,18,2,4,0,2,1.5332998037338257,9,25,2,1,60,1,3,2,9,45
TRUE,0.5,-20,4,3,0,5,1.7819998264312744,10,25,1,0,70,0,4,-1,-10,44
TRUE,0.75,-20,3,4,0,5,2.200599670410156,10,25,1,1,60,0,4,1,-15,45
FALSE,0.5,32,4,3,0,8,1.6483999490737915,10,25,2,0,70,1,4,-1,16,44
FALSE,0.75,32,3,4,0,2,2.0000996589660645,10,25,2,1,60,1,4,1,16,45
FALSE,0.75,32,3,4,0,6,1.7971004247665403,11,25,1,0,70,0,4,1,24,44
FALSE,0.25,32,4,3,0,3,1.0496999025344849,11,25,1,1,60,0,4,-1,8,45
TRUE,0.5,-20,4,4,0,7,2.412799835205078,11,25,2,0,70,1,4,0,-10,44
TRUE,0.5,-20,4,4,0,3,1.367899775505066,11,25,2,1,60,1,4,0,-10,45
FALSE,0.5,50,4,6,0,6,2.464299201965332,12,25,1,0,70,0,5,2,38,44
FALSE,0.5,50,6,4,0,4,1.668799877166748,12,25,1,1,60,0,5,-2,25,45
FALSE,0.5,32,4,4,0,9,2.3134007453918457,12,25,2,0,70,1,4,0,16,44
FALSE,0.5,32,4,4,0,3,1.5669995546340942,12,25,2,1,60,1,4,0,16,45
FALSE,0.5,50,5,4,0,4,1.7645000219345093,13,25,1,0,70,0,5,-1,25,44
FALSE,0.5,50,4,5,0,5,1.6837999820709229,13,25,1,1,60,0,5,1,25,45
TRUE,0.25,-20,9,2,0,5,1.1820000410079956,13,25,2,0,70,1,6,-7,-5,44
TRUE,1,-20,2,9,0,3,2.016299247741699,13,25,2,1,60,1,6,7,-20,45
FALSE,0.5,50,6,4,0,4,1.731700063,14,25,1,0,70,0,5,-2,25,44
FALSE,0.5,50,4,6,0,5,2.617398977279663,14,25,1,1,60,0,5,2,25,45
FALSE,0.75,18,3,2,0,6,1.3315006494522097,14,25,2,0,70,1,3,-1,14,44
FALSE,0.5,18,2,3,0,3,0.8505998253822327,14,25,2,1,60,1,3,1,9,45
FALSE,0.5,50,6,4,0,4,2.163300037384033,15,25,1,0,70,0,5,-2,25,44
FALSE,0.5,50,4,6,0,6,1.7670996189117432,15,25,1,1,60,0,5,2,25,45
FALSE,0.5,18,3,2,0,6,1.1317005157470703,15,25,2,0,70,1,3,-1,9,44
FALSE,0.5,18,2,3,0,2,0.8843998908996582,15,25,2,1,60,1,3,1,9,45
FALSE,0.5,50,5,4,0,6,1.6812013387680054,16,25,1,0,70,0,5,-1,38,44
FALSE,0.5,50,4,5,0,4,1.7853997945785522,16,25,1,1,60,0,5,1,25,45
FALSE,0.75,32,3,4,0,5,2.813100814819336,16,25,2,0,70,1,4,1,24,44
FALSE,0.25,32,4,3,0,2,1.0006999969482422,16,25,2,1,60,1,4,-1,16,45
FALSE,0.5,50,6,3,0,5,1.514701008796692,17,25,1,0,70,0,5,-3,25,44
FALSE,0.75,50,3,6,0,5,1.9995994567871087,17,25,1,1,60,0,5,3,25,45
FALSE,0.75,72,5,6,0,6,2.5288987159729004,17,25,2,0,70,1,6,1,54,44
FALSE,0.5,72,6,5,0,4,1.417399764060974,17,25,2,1,60,1,6,-1,36,45
FALSE,0.25,50,6,3,0,6,1.331600785255432,18,25,1,0,70,0,5,-3,12,44
FALSE,0.75,50,3,6,0,4,2.8844995498657227,18,25,1,1,60,0,5,3,25,45
TRUE,0,-20,7,2,0,6,1.1984001398086548,18,25,2,0,70,1,5,-5,-5,44
TRUE,1,-20,2,7,0,5,1.566899657249451,18,25,2,1,60,1,5,5,-20,45
TRUE,0.25,-20,5,4,0,5,1.4487996101379397,19,25,1,0,70,0,5,-1,-5,44
TRUE,0.75,-20,4,5,0,4,1.3505995273590088,19,25,1,1,60,0,5,1,-15,45
FALSE,0.75,72,4,8,0,8,2.629900455474853,19,25,2,0,70,1,6,4,72,44
FALSE,0.25,72,8,4,0,3,1.1999000310897827,19,25,2,1,60,1,6,-4,18,45
FALSE,0.5,32,4,4,0,4,1.5316003561019895,20,25,1,0,70,0,4,0,16,44
FALSE,0.5,32,4,4,0,3,2.5181005001068115,20,25,1,1,60,0,4,0,16,45
FALSE,0.5,50,5,4,0,6,1.4822999238967896,20,25,2,0,70,1,5,-1,25,44
FALSE,0.5,50,4,5,0,4,1.1843998432159424,20,25,2,1,60,1,5,1,25,45
TRUE,0.5,-20,4,4,0,6,2.380300998687744,21,25,1,0,70,0,4,0,-10,44
TRUE,0.5,-20,4,4,0,4,2.0336990356445312,21,25,1,1,60,0,4,0,-10,45
TRUE,0.25,-20,6,3,0,5,1.1985007524490356,21,25,2,0,70,1,5,-3,-5,44
TRUE,1,-20,3,6,0,5,1.4008995294570925,21,25,2,1,60,1,5,3,-20,45
FALSE,0.25,98,7,6,0,6,1.9971014261245728,22,25,1,0,70,0,7,-1,49,44
FALSE,0.75,98,6,7,0,4,3.050100564956665,22,25,1,1,60,0,7,1,49,45
TRUE,0.75,-20,3,6,0,6,1.713200926780701,22,25,2,0,70,1,5,3,-5,44
TRUE,0.5,-20,6,3,0,4,0.9339998960494996,22,25,2,1,60,1,5,-3,-10,45
FALSE,0.25,72,6,5,0,7,2.131100654602051,23,25,1,0,70,0,6,-1,36,44
FALSE,0.5,72,5,6,0,5,1.5008997917175293,23,25,1,1,60,0,6,1,36,45
TRUE,0.5,-20,4,4,0,4,1.980599999427796,23,25,2,0,70,1,4,0,-10,44
TRUE,0.5,-20,4,4,0,4,1.0165997743606567,23,25,2,1,60,1,4,0,-10,45
TRUE,0.25,-20,6,4,0,6,1.7653002738952637,24,25,1,0,70,0,5,-2,-5,44
TRUE,0.75,-20,4,6,0,5,1.384700059890747,24,25,1,1,60,0,5,2,-15,45
TRUE,0.75,-20,5,8,0,8,2.1145999431610107,24,25,2,0,70,1,7,3,-15,44
TRUE,0.5,-20,8,5,0,4,2.184199810028076,24,25,2,1,60,1,7,-3,-10,45
FALSE,0.75,72,5,7,0,7,2.0971014499664307,25,25,1,0,70,0,6,2,54,44
FALSE,0.25,72,7,5,0,5,1.400399684906006,25,25,1,1,60,0,6,-2,18,45
TRUE,0.25,-20,9,4,0,6,1.381501078605652,25,25,2,0,70,1,7,-5,-5,44
TRUE,1,-20,4,9,0,6,2.2336997985839844,25,25,2,1,60,1,7,5,-20,45
TRUE,0.25,-20,7,5,0,6,1.5812009572982788,26,25,1,0,70,0,6,-2,-10,44
TRUE,1,-20,5,7,0,6,3.8999991416931152,26,25,1,1,60,0,6,2,-20,45
TRUE,0.5,-20,4,3,0,6,1.2649009227752686,26,25,2,0,70,1,4,-1,-10,44
TRUE,1,-20,3,4,0,4,0.948799968,26,25,2,1,60,1,4,1,-20,45
FALSE,0.5,50,5,5,0,5,1.5646013021469116,27,25,1,0,70,0,5,0,25,44
FALSE,0.5,50,5,5,0,5,2.1003997325897217,27,25,1,1,60,0,5,0,25,45
TRUE,0.25,-20,3,2,0,4,1.3671002388000488,27,25,2,0,70,1,3,-1,-5,44
TRUE,1,-20,2,3,0,2,0.7995998859405518,27,25,2,1,60,1,3,1,-20,45
TRUE,0.75,-20,5,6,0,6,1.9642008543014529,28,25,1,0,70,0,6,1,-15,44
TRUE,0.5,-20,6,5,0,4,1.500599742,28,25,1,1,60,0,6,-1,-10,45
FALSE,0.75,18,2,4,0,6,1.6150004863739014,28,25,2,0,70,1,3,2,9,44
FALSE,0.25,18,4,2,0,2,0.6676998734474182,28,25,2,1,60,1,3,-2,4,45
TRUE,0.25,-20,6,5,0,5,1.6984997987747192,29,25,1,0,70,0,6,-1,-5,44
TRUE,0.75,-20,5,6,0,6,2.1674997806549072,29,25,1,1,60,0,6,1,-15,45
FALSE,0.5,18,3,3,0,4,1.281700611114502,29,25,2,0,70,1,3,0,9,44
FALSE,0.5,18,3,3,0,3,1.4169000387191772,29,25,2,1,60,1,3,0,9,45
FALSE,0.75,72,5,6,0,6,1.8475016355514529,30,25,1,0,70,0,6,1,54,44
FALSE,0.25,72,6,5,0,5,1.5006996393203735,30,25,1,1,60,0,6,-1,18,45
FALSE,0.25,72,9,3,0,3,1.0479999780654907,30,25,2,0,70,1,6,-6,18,44
FALSE,0.75,72,3,9,0,2,1.983799695968628,30,25,2,1,60,1,6,6,36,45
FALSE,-1,18,2,4,0,0,5.065799713134766,1,26,1,0,60,1,3,2,4,46
FALSE,0.25,18,4,2,0,3,3.966597318649292,1,26,1,1,80,1,3,-2,9,47
FALSE,0.5,8,3,1,0,5,0.967799962,1,26,2,0,60,0,2,-2,4,46
FALSE,0.5,8,1,3,0,7,3.283297777175904,1,26,2,1,80,0,2,2,4,47
TRUE,0.5,-20,3,4,0,5,4.164798736572266,2,26,1,0,60,1,4,1,-20,46
TRUE,0.25,-20,4,3,0,5,2.666399955749512,2,26,1,1,80,1,4,-1,-10,47
TRUE,0.25,-20,3,2,0,6,1.7985002994537354,2,26,2,0,60,0,3,-1,-10,46
TRUE,0.75,-20,2,3,0,6,2.61660099,2,26,2,1,80,0,3,1,-10,47
TRUE,0.5,-20,3,3,0,2,4.548600196838379,3,26,1,0,60,1,3,0,-5,46
TRUE,0.5,-20,3,3,0,3,1.8833011388778689,3,26,1,1,80,1,3,0,-10,47
FALSE,0.75,18,3,3,0,2,1.9493993520736688,3,26,2,0,60,0,3,0,18,46
FALSE,0.5,18,3,3,0,3,1.1666003465652466,3,26,2,1,80,0,3,0,9,47
FALSE,0.75,72,3,8,0,-1,5.099601268768311,4,26,1,0,60,1,6,5,36,46
FALSE,0,72,8,3,0,4,2.166800737380981,4,26,1,1,80,1,6,-5,36,47
FALSE,0.5,32,4,3,0,4,1.9167993068695068,4,26,2,0,60,0,4,-1,24,46
FALSE,0.5,32,3,4,0,5,2.1000006198883057,4,26,2,1,80,0,4,1,16,47
FALSE,0.25,18,3,2,0,3,2.515499830245972,5,26,1,0,60,1,3,-1,9,46
FALSE,0.5,18,2,3,0,4,3.533298731,5,26,1,1,80,1,3,1,9,47
FALSE,0.5,50,4,5,0,5,1.7825998067855835,5,26,2,0,60,0,5,1,25,46
FALSE,0.25,50,5,4,0,4,3.166698694229126,5,26,2,1,80,0,5,-1,25,47
TRUE,0.75,-20,5,9,0,9,4.5170979499816895,6,26,1,0,60,1,7,4,-10,46
TRUE,0.25,-20,9,5,0,5,4.449894905090332,6,26,1,1,80,1,7,-4,-10,47
FALSE,0.25,18,4,1,0,6,1.765899658203125,6,26,2,0,60,0,3,-3,14,46
FALSE,0.5,18,1,4,0,5,1.5832009315490725,6,26,2,1,80,0,3,3,9,47
TRUE,0.5,-20,5,9,0,6,3.715399742126465,7,26,1,0,60,1,7,4,-5,46
TRUE,0,-20,9,5,0,5,1.850100994110108,7,26,1,1,80,1,7,-4,-10,47
FALSE,0.75,72,4,8,0,9,2.148800134658813,7,26,2,0,60,0,6,4,36,46
FALSE,0.25,72,8,4,0,5,1.716500997543335,7,26,2,1,80,0,6,-4,36,47
TRUE,0.5,-20,3,6,0,-1,3.783200263977051,8,26,1,0,60,1,5,3,-5,46
TRUE,0.25,-20,6,3,0,9,1.7996011972427368,8,26,1,1,80,1,5,-3,-10,47
FALSE,0.75,18,4,1,0,5,1.2993996143341064,8,26,2,0,60,0,3,-3,9,46
FALSE,0.5,18,1,4,0,6,2.216700315475464,8,26,2,1,80,0,3,3,9,47
FALSE,1,8,3,1,0,9,5.349897384643555,9,26,1,0,60,1,2,-2,8,46
FALSE,0.5,8,1,3,0,6,1.5335007905960083,9,26,1,1,80,1,2,2,4,47
FALSE,1,98,4,9,0,9,2.6996989250183105,9,26,2,0,60,0,7,5,98,46
FALSE,0.25,98,9,4,0,7,1.616500973701477,9,26,2,1,80,0,7,-5,49,47
FALSE,0.75,8,3,1,0,3,3.683099031448364,10,26,1,0,60,1,2,-2,6,46
FALSE,0.5,8,1,3,0,5,1.3333005905151367,10,26,1,1,80,1,2,2,4,47
FALSE,0.5,18,3,3,0,5,1.8650997877120967,10,26,2,0,60,0,3,0,9,46
FALSE,0.5,18,3,3,0,9,1.6167008876800537,10,26,2,1,80,0,3,0,9,47
FALSE,0.25,8,3,1,0,6,1.1502000093460083,11,26,1,0,60,1,2,-2,6,46
FALSE,0.5,8,1,3,0,4,1.1666005849838257,11,26,1,1,80,1,2,2,4,47
TRUE,0.25,-20,4,9,0,9,2.466099500656128,11,26,2,0,60,0,7,5,-10,46
TRUE,0.25,-20,9,4,0,6,2.0334010124206543,11,26,2,1,80,0,7,-5,-10,47
TRUE,0.75,-20,4,9,0,9,3.033599138259888,12,26,1,0,60,1,7,5,-10,46
TRUE,0,-20,9,4,0,2,1.5166009664535522,12,26,1,1,80,1,7,-5,-10,47
TRUE,0.25,-20,4,1,0,5,4.2661967277526855,12,26,2,0,60,0,3,-3,-5,46
TRUE,0.75,-20,1,4,0,7,1.6666007041931152,12,26,2,1,80,0,3,3,-10,47
TRUE,1,-20,3,4,0,5,2.7495992183685303,13,26,1,0,60,1,4,1,-5,46
TRUE,0.5,-20,4,3,0,3,1.9167011976242063,13,26,1,1,80,1,4,-1,-10,47
FALSE,1,98,4,9,0,5,5.848796844482422,13,26,2,0,60,0,7,5,24,46
FALSE,0.25,98,9,4,0,5,3.5665977001190186,13,26,2,1,80,0,7,-5,49,47
FALSE,0.75,8,2,1,0,5,0.583899975,14,26,1,0,60,1,2,-1,4,46
FALSE,0.5,8,1,2,0,6,1.599701166152954,14,26,1,1,80,1,2,1,4,47
FALSE,0.5,18,4,2,0,2,1.8828001022338867,14,26,2,0,60,0,3,-2,9,46
FALSE,0.5,18,2,4,0,6,1.949901342391968,14,26,2,1,80,0,3,2,9,47
TRUE,0.25,-20,4,7,0,-1,4.948997020721436,15,26,1,0,60,1,6,3,-5,46
TRUE,0.25,-20,7,4,0,6,1.4333008527755735,15,26,1,1,80,1,6,-3,-10,47
TRUE,0.75,-20,4,9,0,9,3.5813992023468018,15,26,2,0,60,0,7,5,-10,46
TRUE,0.25,-20,9,4,0,6,2.299900770187378,15,26,2,1,80,0,7,-5,-10,47
FALSE,0.75,72,3,9,0,9,2.4654994010925293,16,26,1,0,60,1,6,6,54,46
FALSE,0.5,72,9,3,0,7,2.066601037979126,16,26,1,1,80,1,6,-6,36,47
FALSE,1,98,5,9,0,9,3.2161991596221924,16,26,2,0,60,0,7,4,74,46
FALSE,0.5,98,9,5,0,5,2.766699314117432,16,26,2,1,80,0,7,-4,49,47
FALSE,0.25,8,3,1,0,6,4.599700450897217,17,26,1,0,60,1,2,-2,2,46
FALSE,0.5,8,1,3,0,6,1.0666004419326782,17,26,1,1,80,1,2,2,4,47
FALSE,1,18,2,3,0,5,2.3331997394561768,17,26,2,0,60,0,3,1,4,46
FALSE,0.5,18,3,2,0,4,4.199797630310059,17,26,2,1,80,0,3,-1,9,47
FALSE,1,32,3,4,0,2,2.432699203491211,18,26,1,0,60,1,4,1,32,46
FALSE,0.5,32,4,3,0,6,1.500100851,18,26,1,1,80,1,4,-1,16,47
FALSE,1,50,2,7,0,8,2.0176000595092773,18,26,2,0,60,0,5,5,50,46
FALSE,0.5,50,7,2,0,5,1.6499011516571045,18,26,2,1,80,0,5,-5,25,47
TRUE,0.5,-20,3,7,0,4,2.6812000274658203,19,26,1,0,60,1,5,4,-5,46
TRUE,0.25,-20,7,3,0,4,1.3499009609222412,19,26,1,1,80,1,5,-4,-10,47
FALSE,0.5,8,2,1,0,5,1.1333999633789062,19,26,2,0,60,0,2,-1,4,46
FALSE,0.5,8,1,2,0,6,2.1168010234832764,19,26,2,1,80,0,2,1,4,47
FALSE,0,8,3,1,0,5,2.566200017929077,20,26,1,0,60,1,2,-2,2,46
FALSE,0.5,8,1,3,0,5,1.4501005411148071,20,26,1,1,80,1,2,2,4,47
TRUE,0.5,-20,4,9,0,6,2.016599416732788,20,26,2,0,60,0,7,5,-5,46
TRUE,0,-20,9,4,0,7,1.8165011405944824,20,26,2,1,80,0,7,-5,-10,47
TRUE,0.5,-20,4,9,0,9,2.516300201416016,21,26,1,0,60,1,7,5,0,46
TRUE,0,-20,9,4,0,4,1.7334004640579224,21,26,1,1,80,1,7,-5,-10,47
FALSE,1,98,4,9,0,9,2.682500123977661,21,26,2,0,60,0,7,5,98,46
FALSE,0.25,98,9,4,0,4,1.899901032447815,21,26,2,1,80,0,7,-5,49,47
FALSE,0.5,32,4,3,0,3,2.9496004581451416,22,26,1,0,60,1,4,-1,16,46
FALSE,0.75,32,3,4,0,6,1.7499010562896729,22,26,1,1,80,1,4,1,16,47
TRUE,0,-20,4,1,0,5,2.4495997428894043,22,26,2,0,60,0,3,-3,0,46
TRUE,0.75,-20,1,4,0,8,2.3832006454467773,22,26,2,1,80,0,3,3,-10,47
FALSE,0.5,18,3,3,0,3,2.998898983001709,23,26,1,0,60,1,3,0,0,46
FALSE,0.5,18,3,3,0,6,1.3835006952285769,23,26,1,1,80,1,3,0,9,47
FALSE,0.25,50,9,1,0,5,0.8327000141143799,23,26,2,0,60,0,5,-8,12,46
FALSE,0.5,50,1,9,0,9,2.766599178314209,23,26,2,1,80,0,5,8,25,47
FALSE,0.5,18,3,3,0,3,3.049499512,24,26,1,0,60,1,3,0,14,46
FALSE,0.5,18,3,3,0,3,1.4832006692886353,24,26,1,1,80,1,3,0,9,47
FALSE,1,50,1,9,0,9,3.1070990562438965,24,26,2,0,60,0,5,8,50,46
FALSE,0.5,50,9,1,0,9,1.1834003925323486,24,26,2,1,80,0,5,-8,25,47
TRUE,0.5,-20,3,3,0,3,2.050299644470215,25,26,1,0,60,1,3,0,-10,46
TRUE,0.5,-20,3,3,0,3,1.4166005849838257,25,26,1,1,80,1,3,0,-10,47
TRUE,0.5,-20,4,6,0,7,2.582199811935425,25,26,2,0,60,0,5,2,-10,46
TRUE,0.5,-20,6,4,0,8,1.8166013956069944,25,26,2,1,80,0,5,-2,-10,47
TRUE,0.5,-20,3,9,0,9,2.765298843383789,26,26,1,0,60,1,6,6,-10,46
TRUE,0,-20,9,3,0,3,1.3668004274368286,26,26,1,1,80,1,6,-6,-10,47
FALSE,1,98,6,8,0,9,2.200200319290161,26,26,2,0,60,0,7,2,98,46
FALSE,0.5,98,8,6,0,5,2.2666003704071045,26,26,2,1,80,0,7,-2,49,47
TRUE,0.5,-20,3,9,0,6,2.399099588394165,27,26,1,0,60,1,6,6,-20,46
TRUE,0,-20,9,3,0,3,2.3334004878997803,27,26,1,1,80,1,6,-6,0,47
FALSE,0.75,8,3,1,0,7,1.1842000484466553,27,26,2,0,60,0,2,-2,8,46
FALSE,0.5,8,1,3,0,3,3.266499280929565,27,26,2,1,80,0,2,2,4,47
FALSE,0.5,18,3,3,0,3,1.4991000890731812,28,26,1,0,60,1,3,0,9,46
FALSE,0.5,18,3,3,0,9,1.383300781,28,26,1,1,80,1,3,0,4,47
FALSE,1,8,3,1,0,9,1.7174001932144165,28,26,2,0,60,0,2,-2,4,46
FALSE,0.5,8,1,3,0,3,1.6499007940292358,28,26,2,1,80,0,2,2,4,47
TRUE,0.25,-20,3,4,0,5,2.065200090408325,29,26,1,0,60,1,4,1,-10,46
TRUE,0.5,-20,4,3,0,3,2.333400726,29,26,1,1,80,1,4,-1,-10,47
FALSE,1,98,4,9,0,9,2.3830997943878174,29,26,2,0,60,0,7,5,98,46
FALSE,0.25,98,9,4,0,0,8,29,26,2,1,80,0,7,-5,49,47
TRUE,0.5,-20,9,9,0,9,2.7495994567871094,30,26,1,0,60,1,9,0,-15,46
TRUE,0.5,-20,9,9,0,9,2.3834011554718018,30,26,1,1,80,1,9,0,-10,47
FALSE,0.25,50,9,1,0,5,1.4156999588012695,30,26,2,0,60,0,5,-8,25,46
FALSE,0.75,50,1,9,0,9,2.24980092,30,26,2,1,80,0,5,8,25,47
FALSE,-1,72,4,7,0,7,4.857699394226074,1,27,1,0,50,0,6,3,18,48
FALSE,-1,72,7,4,0,4,7.377893447875977,1,27,1,1,70,0,6,-3,36,49
TRUE,0.5,-20,6,7,0,6,3.2185001373291016,1,27,2,0,50,1,7,1,-10,48
TRUE,-1,-20,7,6,0,8,3.163400173187256,1,27,2,1,70,1,7,-1,0,49
FALSE,1,32,5,2,0,7,8,2,27,1,0,50,0,4,-3,32,48
FALSE,0.75,32,2,5,0,7,4.162700176239014,2,27,1,1,70,0,4,3,16,49
TRUE,0.5,-20,6,7,0,6,3.330400228500366,2,27,2,0,50,1,7,1,-10,48
TRUE,0.25,-20,7,6,0,8,4.246499061584473,2,27,2,1,70,1,7,-1,0,49
FALSE,0.75,72,4,7,0,7,7.526100635528564,3,27,1,0,50,0,6,3,54,48
FALSE,0.75,72,7,4,0,7,3.380099296569824,3,27,1,1,70,0,6,-3,36,49
TRUE,0.5,-20,5,7,0,6,4.045399666,3,27,2,0,50,1,6,2,0,48
TRUE,0.25,-20,7,5,0,7,1.899499535560608,3,27,2,1,70,1,6,-2,0,49
TRUE,0.5,-20,4,7,0,7,4.2316999435424805,4,27,1,0,50,0,6,3,-10,48
TRUE,0,-20,7,4,0,4,3.529499053955078,4,27,1,1,70,0,6,-3,0,49
TRUE,0.5,-20,4,7,0,5,3.598100185394287,4,27,2,0,50,1,6,3,0,48
TRUE,0,-20,7,4,0,7,4.530399799346924,4,27,2,1,70,1,6,-3,0,49
FALSE,1,72,4,7,0,7,3.2217001914978027,5,27,1,0,50,0,6,3,72,48
FALSE,0.5,72,7,4,0,7,2.448599338531494,5,27,1,1,70,0,6,-3,36,49
FALSE,0.75,72,4,7,0,5,3.214900016784668,5,27,2,0,50,1,6,3,72,48
FALSE,1,72,7,4,0,7,3.796800136566162,5,27,2,1,70,1,6,-3,72,49
TRUE,0.5,-20,5,7,0,7,4.641200542449951,6,27,1,0,50,0,6,2,-10,48
TRUE,0.25,-20,7,5,0,6,2.881699323654175,6,27,1,1,70,0,6,-2,-5,49
TRUE,0.5,-20,4,7,0,6,2.545199394226074,6,27,2,0,50,1,6,3,-10,48
TRUE,0,-20,7,4,0,7,2.515599012374878,6,27,2,1,70,1,6,-3,0,49
FALSE,0.75,72,4,7,0,7,3.0834996700286865,7,27,1,0,50,0,6,3,72,48
FALSE,0.75,72,7,4,0,6,4.280699729919434,7,27,1,1,70,0,6,-3,36,49
FALSE,0.75,50,3,7,0,5,2.328400135040283,7,27,2,0,50,1,5,4,50,48
FALSE,1,50,7,3,0,7,3.081498861312866,7,27,2,1,70,1,5,-4,50,49
TRUE,0.5,-20,7,7,0,5,2.810299873352051,8,27,1,0,50,0,7,0,-10,48
TRUE,0.5,-20,7,7,0,7,2.865300178527832,8,27,1,1,70,0,7,0,-5,49
TRUE,0.5,-20,4,7,0,5,3.9947996139526367,8,27,2,0,50,1,6,3,-10,48
TRUE,0,-20,7,4,0,7,4.513401508331299,8,27,2,1,70,1,6,-3,0,49
FALSE,0.5,98,7,7,0,6,2.562499761581421,9,27,1,0,50,0,7,0,74,48
FALSE,0.75,98,7,7,0,7,2.748799085617065,9,27,1,1,70,0,7,0,49,49
FALSE,0.75,50,3,7,0,4,2.943700075149536,9,27,2,0,50,1,5,4,50,48
FALSE,1,50,7,3,0,7,3.164799451828003,9,27,2,1,70,1,5,-4,50,49
FALSE,0.5,98,7,7,0,7,3.462399721,10,27,1,0,50,0,7,0,74,48
FALSE,0.5,98,7,7,0,-1,8,10,27,1,1,70,0,7,0,74,49
FALSE,0.75,72,3,8,0,5,2.8187003135681152,10,27,2,0,50,1,6,5,72,48
FALSE,1,72,8,3,0,7,1.6649001836776731,10,27,2,1,70,1,6,-5,72,49
FALSE,0.75,72,5,7,0,7,2.672100067138672,11,27,1,0,50,0,6,2,54,48
FALSE,-1,72,7,5,0,8,4.763502121,11,27,1,1,70,0,6,-2,36,49
TRUE,0.5,-20,3,8,0,4,3.541099548339844,11,27,2,0,50,1,6,5,-5,48
TRUE,0,-20,8,3,0,7,3.813500404,11,27,2,1,70,1,6,-5,0,49
FALSE,0.75,72,5,7,0,7,2.696500539779663,12,27,1,0,50,0,6,2,54,48
FALSE,0.75,72,7,5,0,7,3.8971991539001465,12,27,1,1,70,0,6,-2,36,49
FALSE,0.75,72,3,8,0,4,2.927999735,12,27,2,0,50,1,6,5,72,48
FALSE,1,72,8,3,0,7,2.432999849319458,12,27,2,1,70,1,6,-5,72,49
TRUE,0.5,-20,6,7,0,7,2.824399709701538,13,27,1,0,50,0,7,1,-10,48
TRUE,0.5,-20,7,6,0,7,3.7305986881256095,13,27,1,1,70,0,7,-1,-5,49
TRUE,0.5,-20,3,9,0,4,5.336500644683838,13,27,2,0,50,1,6,6,-10,48
TRUE,0,-20,9,3,0,7,2.765599489212036,13,27,2,1,70,1,6,-6,0,49
FALSE,0.5,98,7,7,0,7,2.9469001293182373,14,27,1,0,50,0,7,0,74,48
FALSE,0.75,98,7,7,0,8,3.114099502563477,14,27,1,1,70,0,7,0,49,49
