attack,attackProb,attackRange,choice,currProb,predatorType,reward,round,rt,totMoney,trial,subID
FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,51,1.3375999927520752,433,51,18
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,52,1.4047999382019043,449,52,18
TRUE,4.800000190734863,7,6,0.5879999995231628,1,-10,53,2.088200330734253,439,53,18
FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,54,2.372699737548828,520,54,18
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,55,1.3033000230789185,536,55,18
FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,56,2.304999828338623,552,56,18
FALSE,4.800000190734863,7,6,0.5879999995231628,1,36,57,1.504199743270874,588,57,18
FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,58,1.470999836921692,604,58,18
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,59,2.406499624,620,59,18
FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,6,3.606998682022095,20,6,18
FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,60,3.006500005722046,701,60,18
TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,61,1.5048998594284058,691,61,18
FALSE,2.5999999046325684,7,2,0,0,4,62,1.7391998767852783,695,62,18
FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,63,1.1546000242233276,711,63,18
TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,64,2.8563992977142334,701,64,18
FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,65,1.871900200843811,782,65,18
TRUE,2.5999999046325684,7,3,0.1040000021457672,0,-10,66,1.8549997806549072,772,66,18
TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,67,2.740000963,762,67,18
FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,68,1.0709000825881958,778,68,18
FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,69,2.472099066,859,69,18
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,7,2.7619993686676025,36,7,18
TRUE,4.800000190734863,7,3,0.1920000165700912,1,-10,70,1.3058998584747314,849,70,18
FALSE,4.800000190734863,7,1,0,1,1,71,1.571699857711792,850,71,18
FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,72,2.389599323272705,931,72,18
TRUE,2.5999999046325684,7,3,0.1040000021457672,0,-10,73,1.1375000476837158,921,73,18
FALSE,4.800000190734863,7,2,0,1,4,74,0.8211999535560608,925,74,18
TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,75,2.589199542999268,915,75,18
FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,76,1.9870003461837769,996,76,18
FALSE,4.800000190734863,7,2,0,1,4,77,1.622199773788452,1000,77,18
FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,78,2.02210021,1009,78,18
FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,79,1.2533997297286987,1018,79,18
FALSE,2.5999999046325684,7,2,0,0,4,8,3.4901986122131348,40,8,18
TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,80,2.756299495697021,1008,80,18
FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,81,1.6540005207061768,1089,81,18
FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,82,1.1037999391555786,1098,82,18
FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,83,1.538299798965454,1123,83,18
FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,84,1.1549999713897705,1132,84,18
TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,85,2.4892001152038574,1122,85,18
TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,86,2.822499990463257,1112,86,18
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,87,1.3381001949310305,1128,87,18
TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,88,2.2225000858306885,1118,88,18
TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,89,1.9717998504638672,1108,89,18
TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,9,3.723599672317505,30,9,18
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,90,1.0886000394821167,1124,90,18
TRUE,4.800000190734863,7,7,0.768000066,1,-10,91,3.223299264907837,1114,91,18
TRUE,2.5999999046325684,7,6,0.3184999823570251,0,-10,92,1.3381999731063845,1104,92,18
TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,93,2.072300434112549,1094,93,18
FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,94,0.9212999939918518,1103,94,18
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,95,1.0038000345230105,1119,95,18
TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,96,1.922300100326538,1109,96,18
TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,97,1.5717004537582395,1099,97,18
TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,98,2.072499990463257,1089,98,18
FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,99,1.9234994649887085,1098,99,18
FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,1,2.850600004196167,9,1,14
TRUE,4.800000190734863,7,6,0.5879999995231628,1,-10,10,1.9552010297775269,199,10,14
FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,100,1.919800877571106,1068,100,14
FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,101,1.937400460243225,1084,101,14
FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,102,1.6694004535675049,1100,102,14
FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,103,1.4869002103805542,1116,103,14
FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,104,1.470800518989563,1132,104,14
TRUE,2.5999999046325684,7,6,0.3184999823570251,0,-10,105,1.8548009395599363,1122,105,14
TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,106,1.6368005275726318,1112,106,14
FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,107,1.4031004905700684,1137,107,14
TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,108,2.669499158859253,1127,108,14
FALSE,4.800000190734863,7,6,0.5879999995231628,1,36,109,1.9369012117385864,1163,109,14
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,11,1.902501106262207,215,11,14
FALSE,4.800000190734863,7,7,0.768000066,1,49,110,1.7695003747940063,1212,110,14
TRUE,4.800000190734863,7,8,0.9719999432563782,1,-10,111,2.2522006034851074,1202,111,14
FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,112,1.820001006126404,1227,112,14
FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,113,1.4198004007339478,1252,113,14
FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,114,1.7028008699417114,1277,114,14
FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,115,1.4702006578445437,1302,115,14
TRUE,4.800000190734863,7,6,0.5879999995231628,1,-10,116,1.6874006986618042,1292,116,14
FALSE,4.800000190734863,7,2,0,1,4,117,0.7027999758720398,1296,117,14
TRUE,4.800000190734863,7,3,0.1920000165700912,1,-10,118,1.637300729751587,1286,118,14
FALSE,4.800000190734863,7,2,0,1,4,119,2.320500612258911,1290,119,14
TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,12,1.9025007486343384,205,12,14
TRUE,2.5999999046325684,7,6,0.3184999823570251,0,-10,120,2.337200642,1280,120,14
FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,13,1.786800503730774,221,13,14
FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,14,2.968799829483032,257,14,14
FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,15,1.7536003589630127,293,15,14
TRUE,2.5999999046325684,7,6,0.3184999823570251,0,-10,16,2.172400712966919,283,16,14
TRUE,2.5999999046325684,7,5,0.2339999973773956,0,-10,17,1.719700813293457,273,17,14
FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,18,2.0537009239196777,298,18,14
TRUE,4.800000190734863,7,6,0.5879999995231628,1,-10,19,1.803500771522522,288,19,14
FALSE,4.800000190734863,7,6,0.5879999995231628,1,36,2,4.650397777557373,45,2,14
TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,20,2.153201103210449,278,20,14
FALSE,4.800000190734863,7,6,0.5879999995231628,1,36,21,2.003300666809082,314,21,14
FALSE,4.800000190734863,7,6,0.5879999995231628,1,36,22,2.136800765991211,350,22,14
TRUE,2.5999999046325684,7,5,0.2339999973773956,0,-10,23,2.786298990249634,340,23,14
FALSE,4.800000190734863,7,6,0.5879999995231628,1,36,24,3.0226995944976807,376,24,14
FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,25,1.1033003330230713,385,25,14
TRUE,2.5999999046325684,7,4,0.1624999940395355,0,-10,26,2.386299133300781,375,26,14
FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,27,1.386400818824768,384,27,14
TRUE,4.800000190734863,7,6,0.5879999995231628,1,-10,28,2.6035001277923584,374,28,14
FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,29,1.6687008142471311,383,29,14
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,3,2.3371999263763428,61,3,14
TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,30,2.470000743865967,373,30,14
TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,31,2.070201159,363,31,14
FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,32,1.1870999336242676,379,32,14
FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,33,1.4204003810882568,395,33,14
FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,34,4.903398036956787,404,34,14
FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,35,2.168900489807129,468,35,14
TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,36,2.3864002227783203,458,36,14
FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,37,2.0375008583068848,467,37,14
FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,38,1.8694010972976685,476,38,14
FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,39,2.021301031112671,540,39,14
FALSE,4.800000190734863,7,6,0.5879999995231628,1,36,4,2.003500699996948,97,4,14
TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,40,2.8030993938446045,530,40,14
FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,41,1.1364001035690308,539,41,14
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,42,1.336800456047058,555,42,14
TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,43,1.9869009256362915,545,43,14
TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,44,1.6371008157730105,535,44,14
TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,45,1.955100417137146,525,45,14
FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,46,3.1197986602783203,574,46,14
TRUE,2.5999999046325684,7,7,0.4160000085830688,0,-10,47,1.8536006212234497,564,47,14
FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,48,0.803600013,573,48,14
FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,49,1.503800630569458,609,49,14
TRUE,4.800000190734863,7,8,0.9719999432563782,1,-10,5,7.636490345001221,87,5,14
FALSE,4.800000190734863,7,2,0,1,4,50,2.436900377,613,50,14
TRUE,2.5999999046325684,7,6,0.3184999823570251,0,-10,51,2.719699144363404,603,51,14
FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,52,0.8701001405715942,612,52,14
TRUE,4.800000190734863,7,6,0.5879999995231628,1,-10,53,2.2037010192871094,602,53,14
FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,54,0.7701001167297363,611,54,14
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,55,1.2198004722595217,627,55,14
TRUE,4.800000190734863,7,6,0.5879999995231628,1,-10,56,1.5533002614974976,617,56,14
TRUE,4.800000190734863,7,8,0.9719999432563782,1,-10,57,1.8860000371932983,607,57,14
FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,58,0.7867001295089722,616,58,14
FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,59,1.435300112,625,59,14
FALSE,4.800000190734863,7,6,0.5879999995231628,1,36,6,2.403501033782959,123,6,14
FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,60,1.237300157546997,634,60,14
TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,61,1.0543999671936035,624,61,14
FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,62,0.9386002421379088,633,62,14
FALSE,4.800000190734863,7,1,0,1,1,63,0.5870999693870544,634,63,14
FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,64,1.1698002815246582,643,64,14
TRUE,2.5999999046325684,7,3,0.1040000021457672,0,-10,65,0.953400195,633,65,14
FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,66,1.9038007259368896,682,66,14
FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,67,2.2034006118774414,731,67,14
FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,68,1.3202006816864014,740,68,14
TRUE,2.5999999046325684,7,7,0.4160000085830688,0,-10,69,2.1875011920928955,730,69,14
FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,7,3.0534989833831787,148,7,14
TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,70,1.4867007732391355,720,70,14
TRUE,4.800000190734863,7,3,0.1920000165700912,1,-10,71,1.437800645828247,710,71,14
TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,72,2.070201159,700,72,14
FALSE,2.5999999046325684,7,2,0,0,4,73,1.4700007438659668,704,73,14
TRUE,4.800000190734863,7,7,0.768000066,1,-10,74,1.6032004356384275,694,74,14
FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,75,1.136700153,703,75,14
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,76,1.503200888633728,719,76,14
FALSE,4.800000190734863,7,6,0.5879999995231628,1,36,77,3.753798246383667,755,77,14
FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,78,2.6368000507354736,764,78,14
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,79,2.120101213,780,79,14
FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,8,2.153200387954712,173,8,14
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,80,2.319700241088867,796,80,14
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,81,1.4870004653930664,812,81,14
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,82,2.7871992588043213,828,82,14
FALSE,4.800000190734863,7,6,0.5879999995231628,1,36,83,2.2702999114990234,864,83,14
TRUE,2.5999999046325684,7,4,0.1624999940395355,0,-10,84,2.419901132583618,854,84,14
TRUE,4.800000190734863,7,7,0.768000066,1,-10,85,2.5540006160736084,844,85,14
FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,86,1.653600811958313,869,86,14
FALSE,2.5999999046325684,7,2,0,0,4,87,2.6030991077423096,873,87,14
FALSE,4.800000190734863,7,6,0.5879999995231628,1,36,88,1.7873011827468872,909,88,14
TRUE,4.800000190734863,7,6,0.5879999995231628,1,-10,89,3.1863996982574463,899,89,14
FALSE,4.800000190734863,7,6,0.5879999995231628,1,36,9,2.9706993103027344,209,9,14
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,90,1.5033005475997925,915,90,14
FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,91,1.2036001682281494,931,91,14
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,92,1.3702001571655271,947,92,14
TRUE,4.800000190734863,7,3,0.1920000165700912,1,-10,93,4.470197677612305,937,93,14
FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,94,1.6702005863189695,962,94,14
FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,95,2.5884006023406982,987,95,14
FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,96,2.486400365829468,1012,96,14
FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,97,3.3532989025115967,1037,97,14
FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,98,1.8536008596420288,1062,98,14
TRUE,4.800000190734863,7,7,0.768000066,1,-10,99,2.419600009918213,1052,99,14
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,1,3.719898223876953,16,1,4
FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,10,2.8035004138946533,79,10,4
FALSE,4.800000190734863,7,2,0,1,4,100,1.202200174331665,888,100,4
FALSE,4.800000190734863,7,2,0,1,4,101,1.103699803352356,892,101,4
FALSE,4.800000190734863,7,2,0,1,4,102,1.2534003257751465,896,102,4
FALSE,4.800000190734863,7,2,0,1,4,103,1.1199002265930176,900,103,4
TRUE,4.800000190734863,7,3,0.1920000165700912,1,-10,104,1.586701273918152,890,104,4
TRUE,2.5999999046325684,7,5,0.2339999973773956,0,-10,105,2.9363996982574463,880,105,4
FALSE,4.800000190734863,7,2,0,1,4,106,1.6369004249572754,884,106,4
FALSE,4.800000190734863,7,2,0,1,4,107,1.0703002214431765,888,107,4
FALSE,4.800000190734863,7,2,0,1,4,108,19.11933898925781,892,108,4
FALSE,4.800000190734863,7,2,0,1,4,109,1.286500334739685,896,109,4
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,11,6.136193752288818,95,11,4
FALSE,4.800000190734863,7,2,0,1,4,110,1.9036011695861816,900,110,4
FALSE,4.800000190734863,7,2,0,1,4,111,1.053200125694275,904,111,4
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,112,137.7261199951172,920,112,4
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,113,1.7201005220413208,936,113,4
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,114,1.7867006063461304,952,114,4
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,115,1.2699004411697388,968,115,4
FALSE,4.800000190734863,7,2,0,1,4,116,1.4198006391525269,972,116,4
FALSE,4.800000190734863,7,2,0,1,4,117,1.953800797462464,976,117,4
FALSE,4.800000190734863,7,2,0,1,4,118,2.2031009197235107,980,118,4
FALSE,4.800000190734863,7,2,0,1,4,119,17.10306167602539,984,119,4
FALSE,4.800000190734863,7,1,0,1,1,12,1.104000449180603,96,12,4
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,120,3.0358986854553223,1000,120,4
TRUE,4.800000190734863,7,3,0.1920000165700912,1,-10,13,23.003793716430664,86,13,4
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,14,1.5367003679275513,102,14,4
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,15,2.120401144,118,15,4
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,16,3.787598609924317,134,16,4
FALSE,2.5999999046325684,7,1,0,0,1,17,2.9868996143341064,135,17,4
FALSE,4.800000190734863,7,2,0,1,4,18,3.254099130630493,139,18,4
FALSE,4.800000190734863,7,1,0,1,1,19,18.470468521118164,140,19,4
FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,2,2.819800853729248,32,2,4
TRUE,4.800000190734863,7,3,0.1920000165700912,1,-10,20,2.4856996536254883,130,20,4
FALSE,4.800000190734863,7,2,0,1,4,21,1.503300428390503,134,21,4
FALSE,4.800000190734863,7,2,0,1,4,22,4.286698818206787,138,22,4
TRUE,2.5999999046325684,7,4,0.1624999940395355,0,-10,23,1.8529011011123653,128,23,4
FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,24,1.0372002124786377,137,24,4
FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,25,1.436800479888916,146,25,4
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,26,1.9036012887954712,162,26,4
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,27,1.9695007801055908,178,27,4
FALSE,4.800000190734863,7,2,0,1,4,28,1.953401089,182,28,4
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,29,1.4533008337020874,198,29,4
FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,3,1.836801290512085,57,3,4
FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,30,4.1699981689453125,214,30,4
TRUE,4.800000190734863,7,3,0.1920000165700912,1,-10,31,2.4200005531311035,204,31,4
FALSE,4.800000190734863,7,2,0,1,4,32,1.7535008192062378,208,32,4
FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,33,17.5206356,217,33,4
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,34,1.3030006885528564,233,34,4
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,35,1.6540005207061768,249,35,4
FALSE,4.800000190734863,7,2,0,1,4,36,1.202600598335266,253,36,4
FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,37,2.987999439239502,262,37,4
TRUE,4.800000190734863,7,3,0.1920000165700912,1,-10,38,1.341700315475464,252,38,4
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,39,2.103400468826294,268,39,4
TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,4,1.7874008417129517,47,4,4
FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,40,2.719998836517334,284,40,4
FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,41,1.4031002521514893,293,41,4
FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,42,2.7532010078430176,329,42,4
TRUE,4.800000190734863,7,7,0.768000066,1,-10,43,2.7537994384765625,319,43,4
