,attack,selfBlame,jointMoney,partnerStep,playerStep,prediction,split_rt,step_rt,trial,room,block,playerID,confidence,predatorType,finalStep,player_partner_diff,subID
0,FALSE,0.5,18,2,3,6,1.8333003520965576,1.166599988937378,27,40,1,1,60,1,3,1,75
0,FALSE,0.25,98,8,6,6,4.450197219848633,1.6168006658554075,27,40,2,0,90,0,7,-2,74
0,FALSE,0.75,98,6,8,8,1.3330005407333374,2.1165003776550293,27,40,2,1,60,0,7,2,75
0,TRUE,0.25,-20,4,3,4,1.6168009042739868,1.2836004495620728,28,40,1,0,90,1,4,-1,74
0,FALSE,0.5,32,3,4,7,1.7333004474639893,1.366300344467163,28,40,1,1,60,1,4,1,75
0,FALSE,0.5,72,6,6,6,2.783399820327759,1.916900515556336,28,40,2,0,90,0,6,0,74
0,FALSE,0.5,72,6,6,6,1.466400384902954,2.466400146484375,28,40,2,1,60,0,6,0,75
0,TRUE,0.25,-20,6,4,5,3.5995662212371826,1.5671008825302124,29,40,1,0,90,1,5,-2,74
0,FALSE,0.75,50,4,6,7,1.433200120925903,1.7508002519607544,29,40,1,1,60,1,5,2,75
0,FALSE,0.5,72,6,6,6,1.967001319,1.7671014070510864,29,40,2,0,90,0,6,0,74
0,FALSE,0.5,72,6,6,6,1.3501999378204346,2.0164999961853027,29,40,2,1,60,0,6,0,75
0,TRUE,0.25,-20,3,4,5,2.2669007778167725,1.3497004508972168,30,40,1,0,90,1,4,1,74
0,FALSE,0.25,32,4,3,6,2.649399757385254,1.9661002159118648,30,40,1,1,60,1,4,-1,75
0,FALSE,0.5,72,6,6,6,1.699901103973389,2.000101327896118,30,40,2,0,90,0,6,0,74
0,FALSE,0.5,72,6,6,6,1.4332003593444824,2.633999347686768,30,40,2,1,60,0,6,0,75
0,TRUE,-1,-20,8,7,-1,8,7.405292987823486,1,41,1,0,50,0,8,-1,76
0,TRUE,-1,-20,1,8,5,4.282597064971924,5.666295528411865,1,41,1,1,90,0,5,7,77
0,TRUE,0.5,-20,9,8,9,2.994899272918701,3.5611989498138428,1,41,2,0,50,1,9,-1,76
0,TRUE,0.5,-20,8,9,8,2.499699831008911,2.266200304031372,1,41,2,1,90,1,9,1,77
0,FALSE,0.5,128,9,7,-1,7.987795352935791,5.391795635223389,2,41,1,0,50,0,8,-2,76
0,FALSE,0.5,128,7,9,-1,5.282796382904053,5.266396999359131,2,41,1,1,90,0,8,2,77
0,TRUE,0.25,-20,9,7,9,1.764000654220581,3.877597570419312,2,41,2,0,50,1,8,-2,76
0,TRUE,0.5,-20,7,9,8,1.966400384902954,2.9168996810913086,2,41,2,1,90,1,8,2,77
0,FALSE,0.5,128,9,7,8,5.374895095825195,6.1404948234558105,3,41,1,0,50,0,8,-2,76
0,FALSE,-1,128,7,9,7,4.549497127532959,3.633297920227051,3,41,1,1,90,0,8,2,77
0,TRUE,0.5,-20,9,8,9,4.643095016479492,6.3733906745910645,3,41,2,0,50,1,9,-1,76
0,TRUE,0.5,-20,8,9,8,2.349799156188965,2.199899435043335,3,41,2,1,90,1,9,1,77
0,FALSE,0.5,162,9,8,8,7.355095386505127,3.960496902,4,41,1,0,50,0,9,-1,76
0,FALSE,0.25,162,8,9,-1,5.499896049499512,3.2998995780944824,4,41,1,1,90,0,9,1,77
0,TRUE,0,-20,9,8,9,1.864000916481018,3.4954991340637207,4,41,2,0,50,1,9,-1,76
0,TRUE,0.5,-20,8,9,8,2.216700315475464,2.650199652,4,41,2,1,90,1,9,1,77
0,FALSE,0.5,162,9,8,8,2.9125993251800537,6.489894390106201,5,41,1,0,50,0,9,-1,76
0,FALSE,0.25,162,8,9,8,4.649698734283447,3.866497755050659,5,41,1,1,90,0,9,1,77
0,TRUE,0.25,-20,9,7,9,2.2984001636505127,2.679199457168579,5,41,2,0,50,1,8,-2,76
0,TRUE,0.5,-20,7,9,8,1.9001998901367188,2.749500036239624,5,41,2,1,90,1,8,2,77
0,TRUE,-1,-20,9,8,8,7.388591289520264,3.9438984394073486,6,41,1,0,50,0,9,-1,76
0,TRUE,1,-20,8,9,8,8,3.1332993507385254,6,41,1,1,90,0,9,1,77
0,TRUE,0,-20,9,7,9,2.845499277114868,2.7625997066497803,6,41,2,0,50,1,8,-2,76
0,TRUE,0.5,-20,7,9,8,2.6163997650146484,3.149599313735962,6,41,2,1,90,1,8,2,77
0,FALSE,0.5,162,9,8,9,3.9605987071990967,3.777498483657837,7,41,1,0,50,0,9,-1,76
0,FALSE,0.5,162,8,9,8,3.166900396347046,2.049700260162353,7,41,1,1,90,0,9,1,77
0,FALSE,0.5,98,7,7,9,4.509596824645996,2.745898962020874,7,41,2,0,50,1,7,0,76
0,FALSE,0.5,98,7,7,8,4.100000381469727,8,7,41,2,1,90,1,7,0,77
0,FALSE,-1,162,9,8,9,3.727898120880127,3.477898597717285,8,41,1,0,50,0,9,-1,76
0,FALSE,0.5,162,8,9,8,1.8998006582260127,2.2165005207061768,8,41,1,1,90,0,9,1,77
0,TRUE,0.5,-20,9,7,9,1.7139003276824951,4.043798923492432,8,41,2,0,50,1,8,-2,76
0,TRUE,0.5,-20,7,9,8,2.5500996112823486,1.8666002750396729,8,41,2,1,90,1,8,2,77
0,TRUE,0.25,-20,9,8,9,5.924796104431152,3.245298385620117,9,41,1,0,50,0,9,-1,76
0,TRUE,0.5,-20,8,9,8,2.8836991786956787,2.116300106048584,9,41,1,1,90,0,9,1,77
0,TRUE,0.25,-20,9,7,9,3.877497911453247,2.945099353790283,9,41,2,0,50,1,8,-2,76
0,TRUE,0.5,-20,7,9,8,5.515796661376953,6.532796382904053,9,41,2,1,90,1,8,2,77
0,TRUE,0.25,-20,9,8,9,6.739393711090088,4.476696491241455,10,41,1,0,50,0,9,-1,76
0,TRUE,0.5,-20,8,9,8,1.2663002014160156,2.866299629211426,10,41,1,1,90,0,9,1,77
0,TRUE,0.25,-20,9,8,9,2.5627999305725098,3.1116983890533447,10,41,2,0,50,1,9,-1,76
0,TRUE,0.5,-20,8,9,8,1.3184000253677368,2.234299659729004,10,41,2,1,90,1,9,1,77
0,TRUE,0,-20,9,8,9,6.0425004959106445,5.491896152496338,11,41,1,0,50,0,9,-1,76
0,TRUE,0.5,-20,8,9,8,1.5662002563476562,2.166799783706665,11,41,1,1,90,0,9,1,77
0,TRUE,0.25,-20,9,8,9,7.288793087005615,2.512899637,11,41,2,0,50,1,9,-1,76
0,TRUE,0.5,-20,8,9,8,1.699600338935852,4.966595649719238,11,41,2,1,90,1,9,1,77
0,TRUE,0,-20,9,8,9,2.1791000366210938,3.160998582839966,12,41,1,0,50,0,9,-1,76
0,TRUE,0.5,-20,8,9,8,2.7163000106811523,4.916296482086182,12,41,1,1,90,0,9,1,77
0,FALSE,0.5,32,3,5,9,2.4297006130218506,3.960698605,12,41,2,0,50,1,4,2,76
0,FALSE,0.5,32,5,3,8,2.417100191116333,8,12,41,2,1,90,1,4,-2,77
0,TRUE,0,-20,9,8,9,2.596799612045288,3.910697937011719,13,41,1,0,50,0,9,-1,76
0,TRUE,-1,-20,8,9,8,3.3495001792907715,4.416098594665527,13,41,1,1,90,0,9,1,77
0,TRUE,0,-20,9,5,8,2.2797999382019043,4.393498898,13,41,2,0,50,1,7,-4,76
0,TRUE,0.5,-20,5,9,8,2.050000667572021,6.816396236419678,13,41,2,1,90,1,7,4,77
0,TRUE,0,-20,9,8,9,3.012000799179077,3.6276988983154297,14,41,1,0,50,0,9,-1,76
0,TRUE,0.5,-20,8,9,8,1.0855998992919922,2.466600179672241,14,41,1,1,90,0,9,1,77
0,TRUE,0,-20,9,6,9,1.8637009859085083,3.2280991077423096,14,41,2,0,50,1,8,-3,76
0,TRUE,0.5,-20,6,9,8,0.9829001426696776,1.849900245666504,14,41,2,1,90,1,8,3,77
0,FALSE,0.5,50,9,1,9,4.359898567199707,0.6651999354362488,15,41,1,0,50,0,5,-8,76
0,FALSE,0.25,50,1,9,8,3.032998561859131,4.199898243,15,41,1,1,90,0,5,8,77
0,TRUE,0,-20,9,6,9,0.8818002939224243,4.776196002960205,15,41,2,0,50,1,8,-3,76
0,TRUE,0.5,-20,6,9,8,1.517000436782837,4.048999309539795,15,41,2,1,90,1,8,3,77
0,TRUE,0.5,-20,9,7,9,4.858794689178467,3.0617992877960205,16,41,1,0,50,0,8,-2,76
0,TRUE,0.5,-20,7,9,8,1.3497999906539917,2.5331003665924072,16,41,1,1,90,0,8,2,77
0,TRUE,0.25,-20,9,7,9,2.3132002353668213,3.4777989387512207,16,41,2,0,50,1,8,-2,76
0,TRUE,0.5,-20,7,9,6,1.432900309562683,2.3166000843048096,16,41,2,1,90,1,8,2,77
0,TRUE,0.25,-20,9,8,9,6.473795413970947,3.9271979331970215,17,41,1,0,50,0,9,-1,76
0,TRUE,0.5,-20,8,9,8,2.7493996620178223,2.166299343109131,17,41,1,1,90,0,9,1,77
0,TRUE,0.25,-20,9,7,9,4.742397308349609,2.8123998641967773,17,41,2,0,50,1,8,-2,76
0,TRUE,0.5,-20,7,9,6,1.3156002759933472,2.866699457168579,17,41,2,1,90,1,8,2,77
0,FALSE,0.5,128,9,7,9,4.359897136688232,3.544298887252808,18,41,1,0,50,0,8,-2,76
0,FALSE,-1,128,7,9,8,5.483195781707764,2.399700164794922,18,41,1,1,90,0,8,2,77
0,FALSE,0.5,72,6,6,9,3.877397298812866,5.275298595428467,18,41,2,0,50,1,6,0,76
0,FALSE,0.5,72,6,6,6,4.283398628234863,1.966500759124756,18,41,2,1,90,1,6,0,77
0,TRUE,0.5,-20,9,8,9,2.812199354171753,3.8279991149902335,19,41,1,0,50,0,9,-1,76
0,TRUE,0.5,-20,8,9,8,1.166200041770935,2.283200263977051,19,41,1,1,90,0,9,1,77
0,TRUE,0.25,-20,7,6,9,2.130100011825561,5.474699974060059,19,41,2,0,50,1,7,-1,76
0,TRUE,0.5,-20,6,7,6,1.1500999927520752,1.866000294685364,19,41,2,1,90,1,7,1,77
0,TRUE,0.25,-20,9,8,9,5.757996082305908,3.6106984615325928,20,41,1,0,50,0,9,-1,76
0,TRUE,0.5,-20,8,9,8,2,2.283200263977051,20,41,1,1,90,0,9,1,77
0,TRUE,0.5,-20,7,7,9,1.6307008266448977,2.662299871444702,20,41,2,0,50,1,7,0,76
0,TRUE,0.5,-20,7,7,6,2.016300678253174,1.7689005136489868,20,41,2,1,90,1,7,0,77
0,FALSE,0,50,9,1,9,3.3617985248565674,0.7328999638557434,21,41,1,0,50,0,5,-8,76
0,FALSE,0.25,50,1,9,8,5.632996082305908,2.2340996265411377,21,41,1,1,90,0,5,8,77
0,TRUE,0.5,-20,7,7,9,1.7307007312774658,3.078598737716675,21,41,2,0,50,1,7,0,76
0,TRUE,0.5,-20,7,7,6,3.0017998218536377,2.1989002227783203,21,41,2,1,90,1,7,0,77
0,TRUE,0.25,-20,9,6,9,4.859095096588135,2.828299045562744,22,41,1,0,50,0,8,-3,76
0,TRUE,0.5,-20,6,9,8,1.3499001264572144,3.516399383544922,22,41,1,1,90,0,8,3,77
0,TRUE,0.5,-20,7,7,9,1.630800962,3.810898303985596,22,41,2,0,50,1,7,0,76
0,TRUE,0.5,-20,7,7,6,2.0505003929138184,1.7177001237869265,22,41,2,1,90,1,7,0,77
0,FALSE,0.5,50,9,1,9,2.829000473022461,0.6991001963615417,23,41,1,0,50,0,5,-8,76
0,FALSE,0.25,50,1,9,8,4.416499614715576,2.366200685501098,23,41,1,1,90,0,5,8,77
0,FALSE,0.25,72,3,8,8,4.177097797393799,2.695099115371704,23,41,2,0,50,1,6,5,76
0,FALSE,0.75,72,8,3,7,4.598897457122803,1.267200231552124,23,41,2,1,90,1,6,-5,77
0,FALSE,0.5,128,9,6,9,2.745699644088745,2.8955986499786377,24,41,1,0,50,0,8,-3,76
0,FALSE,0.5,128,6,9,8,2.867299318313598,2.4329004287719727,24,41,1,1,90,0,8,3,77
0,TRUE,0.5,-20,8,7,7,4.692895412445068,3.3110992908477783,24,41,2,0,50,1,8,-1,76
0,TRUE,0.75,-20,7,8,7,1.5992999076843262,2.4330997467041016,24,41,2,1,90,1,8,1,77
0,TRUE,0.5,-20,9,7,8,1.7141008377075195,2.8973004817962646,25,41,1,0,50,0,8,-2,76
0,TRUE,0.5,-20,7,9,8,1.166600227355957,3.383298397064209,25,41,1,1,90,0,8,2,77
0,FALSE,0.5,98,7,7,9,2.7126002311706543,2.646099567,25,41,2,0,50,1,7,0,76
0,FALSE,0.5,98,7,7,6,2.4672999382019043,1.8830008506774905,25,41,2,1,90,1,7,0,77
0,TRUE,0.5,-20,9,7,8,5.557795048,3.2282989025115967,26,41,1,0,50,0,8,-2,76
0,TRUE,0.5,-20,7,9,8,1.0164000988006592,2.299800395965576,26,41,1,1,90,0,8,2,77
0,TRUE,0.5,-20,7,7,8,5.158896446228027,4.775898456573486,26,41,2,0,50,1,7,0,76
0,TRUE,0.5,-20,7,7,6,2.149300098419189,1.6666995286941528,26,41,2,1,90,1,7,0,77
0,FALSE,0.5,72,2,9,8,4.592698574066162,3.644397974014282,27,41,1,0,50,0,6,7,76
0,FALSE,0.25,72,9,2,8,4.500097751617432,8,27,41,1,1,90,0,6,-7,77
0,TRUE,0.5,-20,7,7,8,3.111899137496948,3.478299379348755,27,41,2,0,50,1,7,0,76
0,TRUE,0.5,-20,7,7,6,2.549999952316284,1.9661002159118648,27,41,2,1,90,1,7,0,77
0,TRUE,0.25,-20,9,7,7,2.4462006092071533,6.174196243286133,28,41,1,0,50,0,8,-2,76
0,TRUE,0.5,-20,7,9,8,1.4503003358840942,2.616398572921753,28,41,1,1,90,0,8,2,77
0,TRUE,0.25,-20,9,7,8,2.2975003719329834,4.0265984535217285,28,41,2,0,50,1,8,-2,76
0,TRUE,0.5,-20,7,9,6,1.5499000549316406,4.115998268127441,28,41,2,1,90,1,8,2,77
0,FALSE,-1,50,9,1,9,1.8637008666992188,1.364200234413147,29,41,1,0,50,0,5,-8,76
0,FALSE,0.5,50,1,9,8,2.800299644470215,2.083000421524048,29,41,1,1,90,0,5,8,77
0,TRUE,0.5,-20,9,7,9,1.8641009330749512,2.829099178314209,29,41,2,0,50,1,8,-2,76
0,TRUE,0.5,-20,7,9,8,1.7323999404907229,4.2830986976623535,29,41,2,1,90,1,8,2,77
0,TRUE,0.25,-20,9,5,9,3.294499635696411,1.9471009969711304,30,41,1,0,50,0,7,-4,76
0,TRUE,0.5,-20,5,9,8,4.466797351837158,2.133300542831421,30,41,1,1,90,0,7,4,77
0,TRUE,0.25,-20,9,7,8,1.3156003952026367,3.295198917388916,30,41,2,0,50,1,8,-2,76
0,TRUE,0.5,-20,7,9,9,1.6332004070281982,3.449497699737549,30,41,2,1,90,1,8,2,77
0,FALSE,0.5,32,2,5,4,4.2918009757995605,5.180494308,1,42,1,0,60,1,4,3,78
0,FALSE,0.5,32,5,2,2,4.650294780731201,2.7667999267578125,1,42,1,1,70,1,4,-3,79
0,TRUE,0.5,-20,3,6,6,1.576399326324463,1.534699320793152,1,42,2,0,60,0,5,3,78
0,TRUE,0.5,-20,6,3,3,1.3335005044937134,1.6335009336471558,1,42,2,1,70,0,5,-3,79
0,FALSE,0.5,32,4,4,3,2.1109981536865234,1.388899803161621,2,42,1,0,60,1,4,0,78
0,FALSE,0.5,32,4,4,4,1.6167011260986328,3.400199174880981,2,42,1,1,70,1,4,0,79
0,FALSE,0.75,32,2,6,3,1.4096994400024414,1.6249983310699463,2,42,2,0,60,0,4,4,78
0,FALSE,0.5,32,6,2,2,1.133400797843933,0.6167001724243164,2,42,2,1,70,0,4,-4,79
0,TRUE,0.75,-20,3,4,4,3.7987024784088135,1.506899595,3,42,1,0,60,1,4,1,78
0,TRUE,0.25,-20,4,3,3,8,1.5333012342453003,3,42,1,1,70,1,4,-1,79
0,FALSE,0.75,98,6,7,3,1.027901053,1.6387982368469238,3,42,2,0,60,0,7,1,78
0,FALSE,0.25,98,7,6,7,3.350099802017212,2.9168996810913086,3,42,2,1,70,0,7,-1,79
0,FALSE,0.5,8,1,3,3,2.291598081588745,1.1179004907608032,4,42,1,0,60,1,2,2,78
0,FALSE,0.25,8,3,1,5,7.016987323760986,8,4,42,1,1,70,1,2,-2,79
0,FALSE,0.5,72,6,6,6,0.9861010313034058,1.743097901344299,4,42,2,0,60,0,6,0,78
0,FALSE,0.5,72,6,6,6,1.3001006841659546,3.100099802017212,4,42,2,1,70,0,6,0,79
0,FALSE,0.5,32,4,3,3,1.173600435256958,1.020901083946228,5,42,1,0,60,1,4,-1,78
0,FALSE,0.5,32,3,4,4,2.950200319290161,1.683301329612732,5,42,1,1,70,1,4,1,79
0,FALSE,0.5,72,6,6,6,0.9861010909080504,1.1320005655288696,5,42,2,0,60,0,6,0,78
0,FALSE,0.5,72,6,6,6,2.050101518630981,2.0001018047332764,5,42,2,1,70,0,6,0,79
0,FALSE,0.5,18,3,3,3,1.236100196838379,0.9027010202407836,6,42,1,0,60,1,3,0,78
0,FALSE,0.5,18,3,3,3,1.2834007740020752,3.033399820327759,6,42,1,1,70,1,3,0,79
0,FALSE,0.5,72,6,6,6,0.5486002564430237,1.1389003992080688,6,42,2,0,60,0,6,0,78
0,FALSE,0.5,72,6,6,6,0.8333002328872681,2.3001012802124023,6,42,2,1,70,0,6,0,79
0,FALSE,0.5,32,5,3,3,1.1806005239486694,0.8264008164405823,7,42,1,0,60,1,4,-2,78
0,FALSE,0.5,32,3,5,5,2.500100612640381,3.250098466873169,7,42,1,1,70,1,4,2,79
0,FALSE,0.5,72,6,6,6,0.8194006681442261,1.1667003631591797,7,42,2,0,60,0,6,0,78
0,FALSE,0.5,72,6,6,6,3.150199652,2.5502004623413086,7,42,2,1,70,0,6,0,79
0,FALSE,0.5,32,5,3,3,0.8123008012771606,0.8334010243415833,8,42,1,0,60,1,4,-2,78
0,FALSE,0.5,32,3,5,5,1.700001239776611,3.216799259185791,8,42,1,1,70,1,4,2,79
0,FALSE,0.5,98,6,7,6,0.6110003590583801,1.3889000415802002,8,42,2,0,60,0,7,1,78
0,FALSE,0.25,98,7,6,6,3.9667985439300537,1.816801667,8,42,2,1,70,0,7,-1,79
0,FALSE,0.5,18,3,3,5,0.937501073,0.8611010313034058,9,42,1,0,60,1,3,0,78
0,FALSE,0.5,18,3,3,3,1.9335017204284668,1.3333008289337158,9,42,1,1,70,1,3,0,79
0,FALSE,0.75,98,6,7,7,0.9583008289337158,1.1876003742218018,9,42,2,0,60,0,7,1,78
0,FALSE,0,98,7,6,6,4.783494949,3.050199747085572,9,42,2,1,70,0,7,-1,79
0,FALSE,0.5,32,4,3,4,0.7153005599975586,0.722200871,10,42,1,0,60,1,4,-1,78
0,FALSE,0.5,32,3,4,4,2.4835007190704346,2.216801881790161,10,42,1,1,70,1,4,1,79
0,TRUE,0.5,-20,7,7,7,0.7014006972312927,1.347199559211731,10,42,2,0,60,0,7,0,78
0,TRUE,0.5,-20,7,7,7,1.4501011371612549,1.5334007740020752,10,42,2,1,70,0,7,0,79
0,FALSE,0.5,18,3,3,4,0.6873006224632263,0.618000329,11,42,1,0,60,1,3,0,78
0,FALSE,0.5,18,3,3,3,1.1832005977630615,1.1667006015777588,11,42,1,1,70,1,3,0,79
0,TRUE,0.5,-20,6,7,7,0.7292007207870483,1.3402001857757568,11,42,2,0,60,0,7,1,78
0,TRUE,0.25,-20,7,6,6,2.366701126098633,1.3835008144378662,11,42,2,1,70,0,7,-1,79
0,FALSE,0.5,18,3,3,4,0.7709007263183594,0.6944005489349365,12,42,1,0,60,1,3,0,78
0,FALSE,0.5,18,3,3,3,0.8667001128196716,0.9667003750801086,12,42,1,1,70,1,3,0,79
0,FALSE,0.75,98,7,7,7,1.4999991655349731,1.2776998281478882,12,42,2,0,60,0,7,0,78
0,FALSE,0.5,98,7,7,7,0.966700315,1.2835005521774292,12,42,2,1,70,0,7,0,79
0,TRUE,0.5,-20,3,3,4,0.7569005489349365,0.7013005614280701,13,42,1,0,60,1,3,0,78
0,TRUE,0.5,-20,3,3,3,1.4166008234024048,1.1001003980636597,13,42,1,1,70,1,3,0,79
0,FALSE,0.5,98,7,7,7,0.6666005849838257,1.2777999639511108,13,42,2,0,60,0,7,0,78
0,FALSE,0.5,98,7,7,7,1.4334009885787964,1.7001012563705444,13,42,2,1,70,0,7,0,79
0,FALSE,0.5,18,3,3,4,0.63190043,0.652800441,14,42,1,0,60,1,3,0,78
0,FALSE,0.5,18,3,3,3,0.7334001064300537,0.8834003210067749,14,42,1,1,70,1,3,0,79
0,TRUE,0.5,-20,7,8,7,0.4930001199245453,1.5901987552642822,14,42,2,0,60,0,8,1,78
0,TRUE,0.25,-20,8,7,7,0.9167004227638244,1.3002008199691772,14,42,2,1,70,0,8,-1,79
0,FALSE,0.5,32,3,4,4,0.8332010507583618,1.0139009952545166,15,42,1,0,60,1,4,1,78
0,FALSE,0.25,32,4,3,3,3.600299596786499,0.9834003448486328,15,42,1,1,70,1,4,-1,79
0,TRUE,0.5,-20,8,8,8,0.4930999875068664,1.4166998863220217,15,42,2,0,60,0,8,0,78
0,TRUE,0.5,-20,8,8,8,1.1334000825881958,1.7334012985229492,15,42,2,1,70,0,8,0,79
0,FALSE,0.5,32,4,3,4,0.6528005003929138,2.715299606323242,16,42,1,0,60,1,4,-1,78
0,FALSE,0.5,32,3,4,4,1.600101113319397,1.416701078414917,16,42,1,1,70,1,4,1,79
0,TRUE,0.5,-20,8,7,7,0.4862000048160553,2.1458983421325684,16,42,2,0,60,0,8,-1,78
0,TRUE,0.75,-20,7,8,8,1.3667010068893433,1.7999014854431152,16,42,2,1,70,0,8,1,79
0,FALSE,0.25,32,3,4,4,1.0278010368347168,0.826400876,17,42,1,0,60,1,4,1,78
0,FALSE,0.5,32,4,3,3,0.9834003448486328,1.100000262260437,17,42,1,1,70,1,4,-1,79
0,FALSE,0.5,98,7,7,7,0.6459004878997803,1.1597002744674685,17,42,2,0,60,0,7,0,78
0,FALSE,0.5,98,7,7,7,1.2666007280349731,1.4167006015777588,17,42,2,1,70,0,7,0,79
0,FALSE,0.5,32,4,4,4,0.812400758,1.0071014165878296,18,42,1,0,60,1,4,0,78
0,FALSE,0.5,32,4,4,4,1.2000007629394531,1.7333014011383057,18,42,1,1,70,1,4,0,79
0,TRUE,0.5,-20,7,7,7,0.8681008815765381,1.1598007678985596,18,42,2,0,60,0,7,0,78
0,TRUE,0.5,-20,7,7,7,1.7835016250610352,1.3667010068893433,18,42,2,1,70,0,7,0,79
0,FALSE,0.5,32,4,4,4,1.0695009231567385,0.8264007568359375,19,42,1,0,60,1,4,0,78
0,FALSE,0.5,32,4,4,4,2.050101518630981,1.4001009464263916,19,42,1,1,70,1,4,0,79
0,FALSE,0.5,98,7,7,7,1.0695009231567385,1.2222002744674685,19,42,2,0,60,0,7,0,78
0,FALSE,0.5,98,7,7,7,1.7669013738632202,1.2500009536743164,19,42,2,1,70,0,7,0,79
0,FALSE,0.5,32,4,4,4,0.7640008330345154,0.8610009551048279,20,42,1,0,60,1,4,0,78
0,FALSE,0.5,32,4,4,4,1.8167015314102173,2.9168004989624023,20,42,1,1,70,1,4,0,79
0,TRUE,0.5,-20,7,7,7,1.0416008234024048,1.2432005405426023,20,42,2,0,60,0,7,0,78
0,TRUE,0.5,-20,7,7,7,1.583401083946228,1.400100827217102,20,42,2,1,70,0,7,0,79
0,TRUE,0.5,-20,4,5,4,0.9861011505126952,1.631898283958435,21,42,1,0,60,1,5,1,78
0,TRUE,0.25,-20,5,4,4,2.8501996994018555,1.216700553894043,21,42,1,1,70,1,5,-1,79
0,FALSE,0.5,98,7,7,7,0.9791013598442078,1.555599570274353,21,42,2,0,60,0,7,0,78
0,FALSE,0.5,98,7,7,7,2.716701030731201,1.5334007740020752,21,42,2,1,70,0,7,0,79
0,FALSE,0.5,50,5,4,4,0.6041004061698914,0.8960012197494507,22,42,1,0,60,1,5,-1,78
0,FALSE,0.75,50,4,5,5,0.8000004291534424,1.7001012563705444,22,42,1,1,70,1,5,1,79
0,FALSE,0,98,7,7,7,0.791600764,1.2084007263183594,22,42,2,0,60,0,7,0,78
0,FALSE,0.5,98,7,7,7,1.7836012840270996,1.4334012269973757,22,42,2,1,70,0,7,0,79
0,TRUE,0.5,-20,4,5,5,0.9584013223648072,1.291799783706665,23,42,1,0,60,1,5,1,78
0,TRUE,0.25,-20,5,4,4,1.700001239776611,1.2333005666732788,23,42,1,1,70,1,5,-1,79
0,TRUE,0.5,-20,7,7,7,1.1112006902694702,1.1527010202407837,23,42,2,0,60,0,7,0,78
0,TRUE,0.5,-20,7,7,7,2.8167994022369385,2.016601563,23,42,2,1,70,0,7,0,79
0,FALSE,0.5,32,4,4,4,0.6320003867149353,0.8472009897232056,24,42,1,0,60,1,4,0,78
0,FALSE,0.5,32,4,4,4,1.3335007429122925,1.4667010307312012,24,42,1,1,70,1,4,0,79
0,TRUE,0,-20,8,7,7,1.097200870513916,1.2916998863220217,24,42,2,0,60,0,8,-1,78
0,TRUE,0.75,-20,7,8,8,2.8669002056121826,2.4001011848449707,24,42,2,1,70,0,8,1,79
0,TRUE,0.5,-20,4,4,4,0.9722014665603638,1.2223000526428225,25,42,1,0,60,1,4,0,78
0,TRUE,0.5,-20,4,4,4,1.7334012985229492,1.2168006896972656,25,42,1,1,70,1,4,0,79
0,FALSE,0.5,98,7,7,7,0.916701317,1.1875001192092896,25,42,2,0,60,0,7,0,78
0,FALSE,0.5,98,7,7,7,1.6501013040542605,1.2167004346847534,25,42,2,1,70,0,7,0,79
0,FALSE,0.5,50,5,4,4,1.0205012559890747,0.9931012392044068,26,42,1,0,60,1,5,-1,78
0,FALSE,0.75,50,4,5,4,1.4001007080078125,1.8002015352249146,26,42,1,1,70,1,5,1,79
0,TRUE,0.5,-20,7,7,7,1.0694010257720947,1.7986977100372314,26,42,2,0,60,0,7,0,78
0,TRUE,0.5,-20,7,7,7,2.216700792312622,1.8833014965057373,26,42,2,1,70,0,7,0,79
0,TRUE,0.5,-20,4,4,5,0.7084006071090698,1.2987998723983765,27,42,1,0,60,1,4,0,78
0,TRUE,0.5,-20,4,4,4,0.966700315,1.4333009719848633,27,42,1,1,70,1,4,0,79
0,TRUE,0.5,-20,7,7,7,0.6735005378723145,1.291600227355957,27,42,2,0,60,0,7,0,78
0,TRUE,0.5,-20,7,7,7,1.033800482749939,1.400100827217102,27,42,2,1,70,0,7,0,79
0,TRUE,0.5,-20,4,5,5,1.020801305770874,0.9653011560440063,28,42,1,0,60,1,5,1,78
0,TRUE,0.25,-20,5,4,4,0.9669004082679749,1.3168009519577026,28,42,1,1,70,1,5,-1,79
0,FALSE,0.5,98,7,7,7,0.9306012988090516,1.2013002634048462,28,42,2,0,60,0,7,0,78
0,FALSE,0.5,98,7,7,7,2.3334012031555176,1.3667008876800537,28,42,2,1,70,0,7,0,79
0,TRUE,0.5,-20,5,4,4,0.6041004657745361,0.8890008926391602,29,42,1,0,60,1,5,-1,78
0,TRUE,0.75,-20,4,5,5,3.5834991931915283,1.5334011316299438,29,42,1,1,70,1,5,1,79
0,TRUE,0.5,-20,7,7,7,0.4930001199245453,1.4790986776351929,29,42,2,0,60,0,7,0,78
0,TRUE,0.5,-20,7,7,7,1.0834006071090698,1.8500014543533323,29,42,2,1,70,0,7,0,79
0,TRUE,0,-20,8,5,5,1.951497793197632,1.7638975381851196,30,42,1,0,60,1,7,-3,78
0,TRUE,1,-20,5,8,8,2.6000008583068848,2.6335999965667725,30,42,1,1,70,1,7,3,79
0,TRUE,0.5,-20,7,5,9,1.5346989631652832,2.104197263717652,30,42,2,0,60,0,6,-2,78
0,TRUE,0.5,-20,5,7,7,1.0334004163742063,1.5000008344650269,30,42,2,1,70,0,6,2,79
