,attack,attackProb,attackRange,choice,currProb,predatorType,reward,round,rt,totMoney,trial,subID
0,TRUE,2.5999999046325684,7,6,0.3184999823570251,0,-10,10,2.670299768447876,156,10,111
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,100,1.4700002670288086,1642,100,111
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,101,1.7867008447647097,1632,101,111
0,TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,102,1.0199002027511597,1622,102,111
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,103,1.9036006927490237,1686,103,111
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,104,1.9036012887954712,1676,104,111
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,105,1.6868009567260742,1666,105,111
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,106,1.4202004671096802,1656,106,111
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,107,1.2697001695632937,1672,107,111
0,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,108,0.9867001175880432,1697,108,111
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,109,1.7033010721206665,1761,109,111
0,TRUE,4.800000190734863,7,8,0.9719999432563782,1,-10,11,2.154000759124756,146,11,111
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,110,1.103000283241272,1751,110,111
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,111,1.9365007877349851,1741,111,111
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,112,1.4199001789093018,1805,112,111
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,113,1.0868003368377686,1795,113,111
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,114,1.4035004377365112,1804,114,111
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,115,1.1699999570846558,1794,115,111
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,116,1.753101110458374,1784,116,111
0,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,117,1.1032003164291382,1809,117,111
0,TRUE,2.5999999046325684,7,7,0.4160000085830688,0,-10,118,1.8870012760162356,1799,118,111
0,FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,119,1.986601472,1808,119,111
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,12,1.869800567626953,182,12,111
0,TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,120,3.1870994567871094,1798,120,111
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,13,1.653300404548645,218,13,111
0,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,14,4.770198822021484,299,14,111
0,TRUE,4.800000190734863,7,6,0.5879999995231628,1,-10,15,2.2034008502960205,289,15,111
0,TRUE,2.5999999046325684,7,6,0.3184999823570251,0,-10,16,1.9531009197235107,279,16,111
0,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,17,2.9035003185272217,360,17,111
0,TRUE,2.5999999046325684,7,7,0.4160000085830688,0,-10,18,1.869500756263733,350,18,111
0,TRUE,4.800000190734863,7,6,0.5879999995231628,1,-10,19,4.393197536468506,340,19,111
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,2,5.004795551300049,72,2,111
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,20,1.186800479888916,330,20,111
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,21,3.653598070144653,320,21,111
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,22,1.8034008741378784,384,22,111
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,23,1.5199002027511597,400,23,111
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,24,1.9695007801055908,416,24,111
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,25,1.1535003185272217,406,25,111
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,26,1.7129004001617432,442,26,111
0,TRUE,4.800000190734863,7,7,0.768000066,1,-10,27,1.4700002670288086,432,27,111
0,FALSE,4.800000190734863,7,2,0,1,4,28,1.1042001247406006,436,28,111
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,29,1.4341005086898804,445,29,111
0,TRUE,2.5999999046325684,7,7,0.4160000085830688,0,-10,3,2.186600447,62,3,111
0,TRUE,4.800000190734863,7,8,0.9719999432563782,1,-10,30,3.0019989013671875,435,30,111
0,TRUE,4.800000190734863,7,8,0.9719999432563782,1,-10,31,2.600400209,425,31,111
0,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,32,2.603399515151977,415,32,111
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,33,1.802700757980347,424,33,111
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,34,1.9034010171890257,414,34,111
0,TRUE,4.800000190734863,7,6,0.5879999995231628,1,-10,35,1.302800178527832,404,35,111
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,36,1.936700820922852,394,36,111
0,FALSE,4.800000190734863,7,1,0,1,1,37,0.5201999545097351,395,37,111
0,TRUE,2.5999999046325684,7,3,0.1040000021457672,0,-10,38,0.8535001277923584,385,38,111
0,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,39,1.9200005531311035,466,39,111
0,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,4,2.252800226211548,52,4,111
0,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,40,1.6367005109786987,456,40,111
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,41,1.7203006744384766,472,41,111
0,TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,42,1.403300404548645,462,42,111
0,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,43,1.1030000448226929,487,43,111
0,TRUE,4.800000190734863,7,6,0.5879999995231628,1,-10,44,1.572200894355774,477,44,111
0,TRUE,4.800000190734863,7,8,0.9719999432563782,1,-10,45,1.703000783920288,467,45,111
0,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,46,1.7371001243591309,457,46,111
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,47,1.803301215171814,506,47,111
0,TRUE,4.800000190734863,7,6,0.5879999995231628,1,-10,48,1.6696012020111084,496,48,111
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,49,1.4865007400512695,505,49,111
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,5,2.3698999881744385,42,5,111
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,50,1.1704001426696775,521,50,111
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,51,1.603400707244873,570,51,111
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,52,1.370200753211975,619,52,111
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,53,1.4867000579833984,668,53,111
0,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,54,1.536700963973999,693,54,111
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,55,1.5867011547088623,683,55,111
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,56,1.6038001775741575,732,56,111
0,TRUE,4.800000190734863,7,7,0.768000066,1,-10,57,2.170100450515747,722,57,111
0,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,58,1.3368005752563477,747,58,111
0,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,59,1.2368003129959106,772,59,111
0,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,6,2.970400572,32,6,111
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,60,1.4532008171081543,821,60,111
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,61,1.4870007038116455,870,61,111
0,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,62,1.2195005416870115,895,62,111
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,63,2.053300619125366,959,63,111
0,TRUE,2.5999999046325684,7,7,0.4160000085830688,0,-10,64,1.9697009325027464,949,64,111
0,FALSE,4.800000190734863,7,6,0.5879999995231628,1,36,65,1.7201004028320312,985,65,111
0,TRUE,4.800000190734863,7,7,0.768000066,1,-10,66,1.8201007843017576,975,66,111
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,67,1.6198009252548218,1024,67,111
0,TRUE,2.5999999046325684,7,7,0.4160000085830688,0,-10,68,1.8867008686065676,1014,68,111
0,TRUE,4.800000190734863,7,6,0.5879999995231628,1,-10,69,1.4867002964019775,1004,69,111
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,7,2.137100935,68,7,111
0,TRUE,2.5999999046325684,7,7,0.4160000085830688,0,-10,70,1.4365003108978271,994,70,111
0,TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,71,1.3181005716323853,984,71,111
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,72,1.5038002729415894,1033,72,111
0,TRUE,2.5999999046325684,7,7,0.4160000085830688,0,-10,73,1.5533006191253662,1023,73,111
0,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,74,1.1367002725601196,1048,74,111
0,TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,75,1.1032003164291382,1038,75,111
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,76,1.7694010734558103,1102,76,111
0,TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,77,2.086500644683838,1092,77,111
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,78,1.9699008464813232,1156,78,111
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,79,1.5031006336212158,1205,79,111
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,8,2.1366007328033447,117,8,111
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,80,1.4199002981185913,1221,80,111
0,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,81,1.1869004964828491,1246,81,111
0,TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,82,1.1529998779296875,1236,82,111
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,83,2.0868008136749268,1252,83,111
0,TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,84,1.1699005365371704,1242,84,111
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,85,1.620100736618042,1232,85,111
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,86,1.836901068687439,1281,86,111
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,87,1.5704008340835571,1345,87,111
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,88,1.9203011989593504,1409,88,111
0,TRUE,2.5999999046325684,7,7,0.4160000085830688,0,-10,89,1.6367005109786987,1399,89,111
0,FALSE,4.800000190734863,7,7,0.768000066,1,49,9,2.4869000911712646,166,9,111
0,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,90,1.4524006843566897,1424,90,111
0,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,91,1.0864001512527466,1449,91,111
0,TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,92,1.5865007638931274,1439,92,111
0,TRUE,4.800000190734863,7,8,0.9719999432563782,1,-10,93,1.8869010210037231,1429,93,111
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,94,1.920101284980774,1493,94,111
0,TRUE,2.5999999046325684,7,7,0.4160000085830688,0,-10,95,1.603301167488098,1483,95,111
0,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,96,1.1199003458023071,1508,96,111
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,97,1.3028000593185425,1524,97,111
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,98,1.6205008029937744,1588,98,111
0,TRUE,4.800000190734863,7,8,0.9719999432563782,1,-10,99,1.8867011070251465,1578,99,111
0,TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,1,5.366497517,-10,1,99
0,TRUE,2.5999999046325684,7,4,0.1624999940395355,0,-10,10,5.2004008293151855,30,10,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,100,1.7021998167037964,1179,100,99
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,101,4.034898281097412,1215,101,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,102,1.6861003637313845,1224,102,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,103,1.153800368309021,1233,103,99
0,TRUE,2.5999999046325684,7,6,0.3184999823570251,0,-10,104,6.166198253631592,1223,104,99
0,TRUE,2.5999999046325684,7,5,0.2339999973773956,0,-10,105,1.9187995195388796,1213,105,99
0,TRUE,4.800000190734863,7,3,0.1920000165700912,1,-10,106,2.4526000022888184,1203,106,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,107,1.586400032043457,1212,107,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,108,2.0020999908447266,1221,108,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,109,1.7685003280639648,1230,109,99
0,FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,11,4.6656999588012695,39,11,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,110,1.786100149154663,1239,110,99
0,TRUE,4.800000190734863,7,3,0.1920000165700912,1,-10,111,1.485799789428711,1229,111,99
0,TRUE,2.5999999046325684,7,7,0.4160000085830688,0,-10,112,3.451298713684082,1219,112,99
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,113,1.952199935913086,1255,113,99
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,114,1.967800259590149,1291,114,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,115,1.6694998741149902,1300,115,99
0,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,116,3.185300112,1325,116,99
0,TRUE,2.5999999046325684,7,5,0.2339999973773956,0,-10,117,1.570600152015686,1315,117,99
0,FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,118,6.232095718383789,1324,118,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,119,2.251499652862549,1333,119,99
0,FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,12,1.118900179862976,48,12,99
0,TRUE,2.5999999046325684,7,6,0.3184999823570251,0,-10,120,2.5680997371673584,1323,120,99
0,FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,13,2.252599000930786,57,13,99
0,TRUE,4.800000190734863,7,3,0.1920000165700912,1,-10,14,2.068700075149536,47,14,99
0,FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,15,3.0862996578216557,56,15,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,16,3.4191997051239014,65,16,99
0,FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,17,2.402699708938598,81,17,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,18,3.967198133468628,90,18,99
0,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,19,3.068099975585937,115,19,99
0,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,2,3.218899965286255,15,2,99
0,FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,20,5.334298610687256,131,20,99
0,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,21,3.000898599624634,156,21,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,22,2.5848989486694336,165,22,99
0,TRUE,4.800000190734863,7,3,0.1920000165700912,1,-10,23,5.099499225616455,155,23,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,24,4.351600646972656,164,24,99
0,TRUE,4.800000190734863,7,3,0.1920000165700912,1,-10,25,3.385698080062866,154,25,99
0,FALSE,4.800000190734863,7,2,0,1,4,26,3.3175008296966557,158,26,99
0,FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,27,3.4834978580474854,174,27,99
0,FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,28,2.951999903,190,28,99
0,TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,29,1.9514998197555544,180,29,99
0,TRUE,2.5999999046325684,7,4,0.1624999940395355,0,-10,3,4.318799973,5,3,99
0,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,30,2.868699312210083,205,30,99
0,FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,31,2.8531994819641118,221,31,99
0,FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,32,2.518199920654297,237,32,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,33,2.002499580383301,246,33,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,34,3.416199922561645,255,34,99
0,TRUE,2.5999999046325684,7,5,0.2339999973773956,0,-10,35,2.7354986667633057,245,35,99
0,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,36,2.1675000190734863,270,36,99
0,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,37,2.5012996196746826,295,37,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,38,2.151099681854248,304,38,99
0,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,39,9.340699195861816,329,39,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,4,3.1987972259521484,14,4,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,40,2.118299722671509,338,40,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,41,1.3686000108718872,347,41,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,42,2.168799877166748,356,42,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,43,3.1008005142211914,365,43,99
0,TRUE,4.800000190734863,7,3,0.1920000165700912,1,-10,44,2.1354994773864746,355,44,99
0,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,45,3.0680007934570312,380,45,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,46,2.502099037,389,46,99
0,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,47,2.3511998653411865,414,47,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,48,1.9007993936538696,423,48,99
0,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,49,1.720099925994873,448,49,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,5,3.885200500488281,23,5,99
0,TRUE,4.800000190734863,7,3,0.1920000165700912,1,-10,50,1.6851004362106323,438,50,99
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,51,5.600097656,487,51,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,52,3.803597688674927,496,52,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,53,1.835400104522705,505,53,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,54,1.586400270462036,514,54,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,55,1.7357999086380005,523,55,99
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,56,5.298899173736572,587,56,99
0,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,57,7.231798172,612,57,99
0,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,58,3.2021005153656006,637,58,99
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,59,2.5355987548828125,673,59,99
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,6,4.833099842071533,13,6,99
0,TRUE,2.5999999046325684,7,6,0.3184999823570251,0,-10,60,5.0168986320495605,663,60,99
0,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,61,2.568499803543091,688,61,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,62,2.135200262069702,697,62,99
0,TRUE,4.800000190734863,7,3,0.1920000165700912,1,-10,63,5.417798996,687,63,99
0,TRUE,4.800000190734863,7,3,0.1920000165700912,1,-10,64,3.817498445510864,677,64,99
0,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,65,12.062610626220703,702,65,99
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,66,5.566497802734375,738,66,99
0,TRUE,4.800000190734863,7,3,0.1920000165700912,1,-10,67,2.419600009918213,728,67,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,68,6.538298606872559,737,68,99
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,69,5.716495990753174,786,69,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,7,7.165599346160889,22,7,99
0,FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,70,6.216097831726074,795,70,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,71,1.2690002918243408,804,71,99
0,TRUE,4.800000190734863,7,3,0.1920000165700912,1,-10,72,1.8674004077911377,794,72,99
0,TRUE,4.800000190734863,7,3,0.1920000165700912,1,-10,73,2.5348002910614014,784,73,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,74,1.4687999486923218,793,74,99
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,75,2.818399191,842,75,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,76,2.219000101089477,851,76,99
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,77,2.834799528121948,887,77,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,78,3.201899290084839,896,78,99
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,79,3.7011988162994394,932,79,99
0,FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,8,1.8198999166488647,31,8,99
0,TRUE,4.800000190734863,7,3,0.1920000165700912,1,-10,80,5.101294994354248,922,80,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,81,3.734300136566162,931,81,99
0,TRUE,4.800000190734863,7,3,0.1920000165700912,1,-10,82,1.4360003471374512,921,82,99
0,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,83,1.8028002977371216,946,83,99
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,84,2.2186999320983887,982,84,99
0,FALSE,4.800000190734863,7,2,0,1,4,85,1.6861001253128052,986,85,99
0,FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,86,0.9023000001907348,995,86,99
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,87,2.8844001293182373,1044,87,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,88,3.2180986404418945,1053,88,99
0,TRUE,4.800000190734863,7,3,0.1920000165700912,1,-10,89,1.3686999082565308,1043,89,99
0,FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,9,3.8498997688293457,40,9,99
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,90,3.967597961425781,1079,90,99
0,TRUE,2.5999999046325684,7,6,0.3184999823570251,0,-10,91,3.017998456954956,1069,91,99
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,92,2.1855998039245605,1105,92,99
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,93,2.9518988132476807,1141,93,99
0,TRUE,2.5999999046325684,7,6,0.3184999823570251,0,-10,94,3.100699186325073,1131,94,99
0,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,95,3.384500265,1156,95,99
0,TRUE,2.5999999046325684,7,5,0.2339999973773956,0,-10,96,3.0177998542785645,1146,96,99
0,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,97,4.617997169494629,1171,97,99
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,98,1.6852998733520508,1180,98,99
0,TRUE,4.800000190734863,7,3,0.1920000165700912,1,-10,99,1.869199633598328,1170,99,99
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,1,4.033598899841309,16,1,135
0,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,10,3.949498891830444,109,10,135
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,100,2.227699518203736,705,100,135
0,FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,101,1.7186998128890991,714,101,135
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,102,1.686499834060669,730,102,135
0,TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,103,2.786600112915039,720,103,135
0,FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,104,1.4854001998901367,736,104,135
0,TRUE,2.5999999046325684,7,4,0.1624999940395355,0,-10,105,3.8323006629943848,726,105,135
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,106,1.618700147,742,106,135
0,TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,107,2.167699813842773,732,107,135
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,108,3.733499526977539,722,108,135
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,109,47.41479110717773,738,109,135
0,FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,11,2.6679000854492188,118,11,135
0,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,110,2.302199363708496,763,110,135
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,111,2.517400026321411,753,111,135
0,FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,112,1.335899829864502,762,112,135
0,FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,113,4.799396514892578,778,113,135
0,TRUE,2.5999999046325684,7,4,0.1624999940395355,0,-10,114,5.665300369262695,768,114,135
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,115,7.879995346069336,758,115,135
0,FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,116,1.535400391,774,116,135
0,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,117,2.9673988819122314,799,117,135
0,FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,118,1.917600154876709,808,118,135
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,119,2.4342994689941406,824,119,135
0,TRUE,2.5999999046325684,7,4,0.1624999940395355,0,-10,12,4.265699387,108,12,135
0,FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,120,4.715596675872803,840,120,135
0,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,13,3.300698757171631,133,13,135
0,FALSE,4.800000190734863,7,2,0,1,4,14,2.7185003757476807,137,14,135
0,FALSE,2.5999999046325684,7,2,0,0,4,15,2.2505998611450195,141,15,135
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,16,4.065998554229736,131,16,135
0,TRUE,2.5999999046325684,7,5,0.2339999973773956,0,-10,17,2.351099729537964,121,17,135
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,18,1.3190003633499146,130,18,135
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,19,6.514094352722168,120,19,135
0,FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,2,3.962898015975952,25,2,135
0,FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,20,3.616599321365357,129,20,135
0,TRUE,2.5999999046325684,7,3,0.1040000021457672,0,-10,21,3.000199794769287,119,21,135
0,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,22,1.9180998802185056,144,22,135
0,TRUE,4.800000190734863,7,3,0.1920000165700912,1,-10,23,2.7504994869232178,134,23,135
0,TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,24,3.250699758529663,124,24,135
0,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,25,1.6354002952575684,149,25,135
0,FALSE,4.800000190734863,7,2,0,1,4,26,1.635000228881836,153,26,135
0,FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,27,2.534700632095337,162,27,135
0,FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,28,8.162796020507812,171,28,135
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,29,4.000097751617432,187,29,135
